,acc,loss,val_acc,val_loss
0,0.45590264710319967,2.1809622959366197,0.6954040252328026,1.0384925485337666
1,0.602308367833396,1.1763252241371298,0.6401321718233703,1.2438879677682855
2,0.6423284406009035,1.0656286281528982,0.6863923100030039,1.0699575706899136
3,0.6738175887629911,0.9845379793334376,0.7482727545809552,0.908473751286409
4,0.6777066867431693,0.9555043674236169,0.71462901772304,1.0713983513851286
5,0.6889976163593025,0.9299489595468005,0.6308200660859117,1.4882484030959913
6,0.6946430811767161,0.8981727613303252,0.7440672874737159,1.0005576294311371
7,0.7014176389449005,0.8879044609885789,0.6821868428957645,1.350842276329374
8,0.7000376364358051,0.8850166197628317,0.7383598678281766,1.0739945247963965
9,0.7081921967168238,0.874785489680671,0.7326524481826374,1.0878620265130334
10,0.7157194831263329,0.8455048275441062,0.7485731450886152,0.9776471552099685
11,0.7250031363730777,0.8246663300190348,0.7587864223490538,0.9058189742819939
12,0.7203613097515748,0.8389045191953748,0.7620907179333133,0.8947728208394049
13,0.7214904027173008,0.829887497471441,0.7599879843796936,0.9413687076143191
14,0.7266340484330203,0.8232455088493741,0.7377590868128567,1.0217904684313714
15,0.7281395057119311,0.8204552421843807,0.757584860318414,0.9223834252565177
16,0.7360431564495803,0.8000639414132247,0.763893060979273,0.9918239756223496
17,0.7350395182536695,0.7939647240983678,0.742565334935416,1.0111348188117697
18,0.7393049805619878,0.7854303921454974,0.7296485431060379,0.9115074982910847
19,0.7337849705181282,0.7790260834107883,0.6581556022829679,1.5471809179607232
20,0.7384267971471089,0.7837673690908004,0.7437668969660559,1.0408974481653115
21,0.7414377117086692,0.7843148162173231,0.7699008711324722,0.9026311016111411
22,0.7404340735164973,0.7624952547853198,0.764493841994593,0.8888808358142181
23,0.7395558901090961,0.7836284960113375,0.7599879843796936,0.8804597282112451
24,0.7460795383264334,0.7604440314125767,0.7464704115349955,0.9881709544069239
25,0.7502195458611974,0.7658825736918633,0.7759086812856714,0.9298784069620203
26,0.747961359937223,0.759363647372282,0.7735055572243917,0.9827081796059374
27,0.7534813699661272,0.7247826451901405,0.7801141483929108,0.9932796316270035
28,0.748588633797516,0.7562964929176863,0.7608891559026735,1.0886566599225838
29,0.7531050056454648,0.7420825043581253,0.7509762691498949,1.1076545853197985
30,0.7490904528917325,0.7471624779523264,0.763592670471613,0.9620876646782228
31,0.7490904528992102,0.7414388901061806,0.7332532291979573,1.181485755320389
32,0.7484631790314396,0.760547295431468,0.727846200060078,1.1313128173798905
33,0.7576213775008913,0.7233322291104411,0.750075097626915,1.1213515653903559
34,0.7641450257257063,0.7191009539954263,0.7587864223490538,1.1368443174525915
35,0.7499686363140892,0.7503115260949504,0.7626914989486332,0.9875389863019342
36,0.7556141011165475,0.736217523425754,0.743166115950736,1.2025603362890371
37,0.762765023212872,0.7164166583543499,0.7578852508260739,1.1110721396484495
38,0.7574959227273371,0.7406517890118518,0.7407629918894563,1.0229794326017043
39,0.7556141011240252,0.7155448255896673,0.7443676779813758,1.0169710683501803
40,0.7648977543632922,0.7265575146633235,0.7443676779813758,1.0673723860525466
41,0.7582486513611842,0.7193253107126856,0.7236407329528387,1.4562340702298668
42,0.7588759252364327,0.7191154855644519,0.749774707119255,1.2632672137847423
43,0.7595031991004645,0.7295361701794003,0.7416641634124361,1.1767010105089513
44,0.7593777443306492,0.7257574252600114,0.749774707119255,1.2219638990081425
45,0.7637686614050438,0.7134415774793461,0.7656954040252328,1.1394260815803838
46,0.7625141136695025,0.7097002941427588,0.7386602583358366,1.3249266212070336
47,0.7582486513686619,0.7222617722383153,0.7404626013817963,1.0778162478765578
48,0.7680341237058844,0.7049702935200266,0.7008110543706819,1.339150519870931
49,0.7648977543632922,0.7012367872622931,0.7488735355962751,1.2193465172331435
50,0.7682850332492538,0.6964020303135878,0.7440672874737159,1.1733179375301004
51,0.7740559528364829,0.6739743934522952,0.6963051967557825,1.5565794649594298
52,0.7691632166603939,0.6863982455858456,0.7656954040252328,1.32437865449058
53,0.766528666419496,0.6983337031450464,0.750675878642235,1.3014546536439602
54,0.766528666419496,0.710328255912887,0.764794232502253,1.0661063046650903
55,0.7720486764596167,0.6839776599052754,0.7449684589966957,1.2243795070107877
56,0.7679086689323302,0.7005938009790429,0.6978071492940823,1.7554368301532262
57,0.7736795885083427,0.6851132098352157,0.7440672874737159,1.3245567489078576
58,0.7692886714339481,0.6976017086086541,0.7113247221387804,1.404484294921151
59,0.7655250282310629,0.7078148287372448,0.7605887653950135,1.3708852143008703
60,0.777066867401782,0.6749916565476569,0.6993091018323822,1.821528222224991
61,0.7731777694216039,0.6949890087455747,0.7401622108741364,1.2263765133924045
62,0.7808305106009283,0.6714899389533832,0.7167317512766597,1.5226920823966392
63,0.7717977669125085,0.6940255629688804,0.7524782216881947,1.2222177578414966
