,id,dataset,int_ext,room,jpg_filename,image_path,orig_tensor_dim
4799,03ced3dcd315b86a72c8814782712e012bd71f29,sample_data_2,interior,empty,03ced3dcd315b86a72c8814782712e012bd71f29.jpg,image_data/sample_data_2/empty/03ced3dcd315b86a72c8814782712e012bd71f29.jpg,"(430, 645, 3)"
4786,02cc9e29ba29d956faa9a4f48dd12d44021eb559,sample_data_2,interior,empty,02cc9e29ba29d956faa9a4f48dd12d44021eb559.jpg,image_data/sample_data_2/empty/02cc9e29ba29d956faa9a4f48dd12d44021eb559.jpg,"(430, 645, 3)"
4760,0174938872ed1ad726fddd52aee2c1e729f0b9a9,sample_data_2,interior,empty,0174938872ed1ad726fddd52aee2c1e729f0b9a9.jpg,image_data/sample_data_2/empty/0174938872ed1ad726fddd52aee2c1e729f0b9a9.jpg,"(430, 645, 3)"
4777,0279fd2c2ab8887fe03701cd409df67d77f3a239,sample_data_2,interior,empty,0279fd2c2ab8887fe03701cd409df67d77f3a239.jpg,image_data/sample_data_2/empty/0279fd2c2ab8887fe03701cd409df67d77f3a239.jpg,"(430, 644, 3)"
4789,0302e8b6802f93e986f5d7e5a69935edb316ec29,sample_data_2,interior,empty,0302e8b6802f93e986f5d7e5a69935edb316ec29.jpg,image_data/sample_data_2/empty/0302e8b6802f93e986f5d7e5a69935edb316ec29.jpg,"(430, 645, 3)"
4757,01641f5b61bbfec57a558bf95162a9f329a56f29,sample_data_2,interior,empty,01641f5b61bbfec57a558bf95162a9f329a56f29.jpg,image_data/sample_data_2/empty/01641f5b61bbfec57a558bf95162a9f329a56f29.jpg,"(430, 645, 3)"
4786,02cc9e29ba29d956faa9a4f48dd12d44021eb559,sample_data_2,interior,empty,02cc9e29ba29d956faa9a4f48dd12d44021eb559.jpg,image_data/sample_data_2/empty/02cc9e29ba29d956faa9a4f48dd12d44021eb559.jpg,"(430, 645, 3)"
4800,03d2b5dccfc564b869a49ae4a572f806f5ed5249,sample_data_2,interior,empty,03d2b5dccfc564b869a49ae4a572f806f5ed5249.jpg,image_data/sample_data_2/empty/03d2b5dccfc564b869a49ae4a572f806f5ed5249.jpg,"(412, 620, 3)"
4778,027c6096a8445c0e0c06cc1702ba6f17350947c9,sample_data_2,interior,empty,027c6096a8445c0e0c06cc1702ba6f17350947c9.jpg,image_data/sample_data_2/empty/027c6096a8445c0e0c06cc1702ba6f17350947c9.jpg,"(430, 645, 3)"
4804,041de558d0ed69e411d37dfc6522091e83b4e839,sample_data_2,interior,empty,041de558d0ed69e411d37dfc6522091e83b4e839.jpg,image_data/sample_data_2/empty/041de558d0ed69e411d37dfc6522091e83b4e839.jpg,"(430, 645, 3)"
4771,023439a8bf3ad0b1c2f856ccef8d5398536b1839,sample_data_2,interior,empty,023439a8bf3ad0b1c2f856ccef8d5398536b1839.jpg,image_data/sample_data_2/empty/023439a8bf3ad0b1c2f856ccef8d5398536b1839.jpg,"(430, 645, 3)"
4785,02bd9158bc07542041731f7d389ac6a9bfdc2d99,sample_data_2,interior,empty,02bd9158bc07542041731f7d389ac6a9bfdc2d99.jpg,image_data/sample_data_2/empty/02bd9158bc07542041731f7d389ac6a9bfdc2d99.jpg,"(430, 645, 3)"
4795,036a88c848a9fb3a9bc75ae6fa9cbe78c514edc9,sample_data_2,interior,empty,036a88c848a9fb3a9bc75ae6fa9cbe78c514edc9.jpg,image_data/sample_data_2/empty/036a88c848a9fb3a9bc75ae6fa9cbe78c514edc9.jpg,"(430, 645, 3)"
4753,010dea723c0a6a0d76c5a33332dfe832136c1f89,sample_data_2,interior,empty,010dea723c0a6a0d76c5a33332dfe832136c1f89.jpg,image_data/sample_data_2/empty/010dea723c0a6a0d76c5a33332dfe832136c1f89.jpg,"(430, 645, 3)"
4799,03ced3dcd315b86a72c8814782712e012bd71f29,sample_data_2,interior,empty,03ced3dcd315b86a72c8814782712e012bd71f29.jpg,image_data/sample_data_2/empty/03ced3dcd315b86a72c8814782712e012bd71f29.jpg,"(430, 645, 3)"
4760,0174938872ed1ad726fddd52aee2c1e729f0b9a9,sample_data_2,interior,empty,0174938872ed1ad726fddd52aee2c1e729f0b9a9.jpg,image_data/sample_data_2/empty/0174938872ed1ad726fddd52aee2c1e729f0b9a9.jpg,"(430, 645, 3)"
4739,000d4cb642754ab0995f11e9b5a986116e2c0fd9,sample_data_2,interior,empty,000d4cb642754ab0995f11e9b5a986116e2c0fd9.jpg,image_data/sample_data_2/empty/000d4cb642754ab0995f11e9b5a986116e2c0fd9.jpg,"(400, 600, 3)"
4746,009160f8d9bab4dee0df5e72097b4ccdbab7b179,sample_data_2,interior,empty,009160f8d9bab4dee0df5e72097b4ccdbab7b179.jpg,image_data/sample_data_2/empty/009160f8d9bab4dee0df5e72097b4ccdbab7b179.jpg,"(430, 645, 3)"
4293,24d1eb5ec8d2853e63f0ed834c17b04b873f7f54,sample_data,interior,empty,24d1eb5ec8d2853e63f0ed834c17b04b873f7f54.jpg,image_data/sample_data/empty/24d1eb5ec8d2853e63f0ed834c17b04b873f7f54.jpg,"(430, 645, 3)"
4806,0441b6f0260cdf9a1c111e884bb3d3998f3a3939,sample_data_2,interior,empty,0441b6f0260cdf9a1c111e884bb3d3998f3a3939.jpg,image_data/sample_data_2/empty/0441b6f0260cdf9a1c111e884bb3d3998f3a3939.jpg,"(430, 645, 3)"
4738,000bc0841b3a9a5d3928eec1e5226b69d0fb9d79,sample_data_2,interior,empty,000bc0841b3a9a5d3928eec1e5226b69d0fb9d79.jpg,image_data/sample_data_2/empty/000bc0841b3a9a5d3928eec1e5226b69d0fb9d79.jpg,"(430, 644, 3)"
4749,00a8bd94b2373546fadd5d54e7f334ca585ba099,sample_data_2,interior,empty,00a8bd94b2373546fadd5d54e7f334ca585ba099.jpg,image_data/sample_data_2/empty/00a8bd94b2373546fadd5d54e7f334ca585ba099.jpg,"(430, 645, 3)"
4802,03fb16bd7a89e69e5c23738ef52ece6ee8bbdfa9,sample_data_2,interior,empty,03fb16bd7a89e69e5c23738ef52ece6ee8bbdfa9.jpg,image_data/sample_data_2/empty/03fb16bd7a89e69e5c23738ef52ece6ee8bbdfa9.jpg,"(430, 645, 3)"
4745,0087c13b107a5953693e08c36a99dffdf44e06d9,sample_data_2,interior,empty,0087c13b107a5953693e08c36a99dffdf44e06d9.jpg,image_data/sample_data_2/empty/0087c13b107a5953693e08c36a99dffdf44e06d9.jpg,"(430, 645, 3)"
