,id,dataset,int_ext,room,jpg_filename,image_path,orig_tensor_dim
5188,022797b41507cd182fedcfe808d3afeec16ff509,sample_data_2,interior,livingroom,022797b41507cd182fedcfe808d3afeec16ff509.jpg,image_data/sample_data_2/livingroom/022797b41507cd182fedcfe808d3afeec16ff509.jpg,"(430, 645, 3)"
4339,4f1324df45b997914ca29202ed1dd031da675ec0,sample_data,interior,livingroom,4f1324df45b997914ca29202ed1dd031da675ec0.jpg,image_data/sample_data/livingroom/4f1324df45b997914ca29202ed1dd031da675ec0.jpg,"(430, 645, 3)"
5208,02ce48a4606a14d99ef6cb8d6e929db494ac8059,sample_data_2,interior,livingroom,02ce48a4606a14d99ef6cb8d6e929db494ac8059.jpg,image_data/sample_data_2/livingroom/02ce48a4606a14d99ef6cb8d6e929db494ac8059.jpg,"(430, 645, 3)"
5243,03cb8c2abccccb6a683126209c3db647e61f4c59,sample_data_2,interior,livingroom,03cb8c2abccccb6a683126209c3db647e61f4c59.jpg,image_data/sample_data_2/livingroom/03cb8c2abccccb6a683126209c3db647e61f4c59.jpg,"(430, 645, 3)"
5204,02bc0fe670ca5afa765cbfc5d2c456c6fb67da19,sample_data_2,interior,livingroom,02bc0fe670ca5afa765cbfc5d2c456c6fb67da19.jpg,image_data/sample_data_2/livingroom/02bc0fe670ca5afa765cbfc5d2c456c6fb67da19.jpg,"(430, 645, 3)"
5157,00fab44007f0be425ef2ebfe281610e3a30715a9,sample_data_2,interior,livingroom,00fab44007f0be425ef2ebfe281610e3a30715a9.jpg,image_data/sample_data_2/livingroom/00fab44007f0be425ef2ebfe281610e3a30715a9.jpg,"(430, 645, 3)"
5194,02651bc091644ade28bf797241506e5fd3004449,sample_data_2,interior,livingroom,02651bc091644ade28bf797241506e5fd3004449.jpg,image_data/sample_data_2/livingroom/02651bc091644ade28bf797241506e5fd3004449.jpg,"(430, 645, 3)"
5260,04657c06e1d588e45f0afdbc6fc72b97e68530f9,sample_data_2,interior,livingroom,04657c06e1d588e45f0afdbc6fc72b97e68530f9.jpg,image_data/sample_data_2/livingroom/04657c06e1d588e45f0afdbc6fc72b97e68530f9.jpg,"(430, 645, 3)"
5184,01fd3f47880dd5603012c607ff6dc53a4814b809,sample_data_2,interior,livingroom,01fd3f47880dd5603012c607ff6dc53a4814b809.jpg,image_data/sample_data_2/livingroom/01fd3f47880dd5603012c607ff6dc53a4814b809.jpg,"(399, 500, 3)"
5251,0403257ddefa9b88b62da88e9d158edef1672299,sample_data_2,interior,livingroom,0403257ddefa9b88b62da88e9d158edef1672299.jpg,image_data/sample_data_2/livingroom/0403257ddefa9b88b62da88e9d158edef1672299.jpg,"(430, 645, 3)"
5151,00ba86bb78b04f1c01ac54e44bfbe93483af62e9,sample_data_2,interior,livingroom,00ba86bb78b04f1c01ac54e44bfbe93483af62e9.jpg,image_data/sample_data_2/livingroom/00ba86bb78b04f1c01ac54e44bfbe93483af62e9.jpg,"(430, 645, 3)"
5155,00e8151eaf8c9f453019a5ee8555c75ab781d209,sample_data_2,interior,livingroom,00e8151eaf8c9f453019a5ee8555c75ab781d209.jpg,image_data/sample_data_2/livingroom/00e8151eaf8c9f453019a5ee8555c75ab781d209.jpg,"(430, 645, 3)"
5158,010bdc044f6898c169349c0e2e7fb30dc3f94939,sample_data_2,interior,livingroom,010bdc044f6898c169349c0e2e7fb30dc3f94939.jpg,image_data/sample_data_2/livingroom/010bdc044f6898c169349c0e2e7fb30dc3f94939.jpg,"(430, 645, 3)"
5182,01fa60cd321a9c2da7ca13497989290c8d761b19,sample_data_2,interior,livingroom,01fa60cd321a9c2da7ca13497989290c8d761b19.jpg,image_data/sample_data_2/livingroom/01fa60cd321a9c2da7ca13497989290c8d761b19.jpg,"(430, 645, 3)"
5129,0004f3c83558a0033af8c4cb6fc421d50f383ae9,sample_data_2,interior,livingroom,0004f3c83558a0033af8c4cb6fc421d50f383ae9.jpg,image_data/sample_data_2/livingroom/0004f3c83558a0033af8c4cb6fc421d50f383ae9.jpg,"(430, 645, 3)"
5218,0316a53e39a43b325a275739854ce2a3c66fc619,sample_data_2,interior,livingroom,0316a53e39a43b325a275739854ce2a3c66fc619.jpg,image_data/sample_data_2/livingroom/0316a53e39a43b325a275739854ce2a3c66fc619.jpg,"(430, 645, 3)"
4336,339b4665b6f198208a0cf5b601706e99f70c2da5,sample_data,interior,livingroom,339b4665b6f198208a0cf5b601706e99f70c2da5.jpg,image_data/sample_data/livingroom/339b4665b6f198208a0cf5b601706e99f70c2da5.jpg,"(430, 644, 3)"
5196,0270ff3bad8df464bc106a3be8b25a217fd84169,sample_data_2,interior,livingroom,0270ff3bad8df464bc106a3be8b25a217fd84169.jpg,image_data/sample_data_2/livingroom/0270ff3bad8df464bc106a3be8b25a217fd84169.jpg,"(430, 645, 3)"
4348,f37421779017f5bffeee57e4b644004e393db2e5,sample_data,interior,livingroom,f37421779017f5bffeee57e4b644004e393db2e5.jpg,image_data/sample_data/livingroom/f37421779017f5bffeee57e4b644004e393db2e5.jpg,"(430, 645, 3)"
5215,03105ced1812389b911932663d58aa6009514399,sample_data_2,interior,livingroom,03105ced1812389b911932663d58aa6009514399.jpg,image_data/sample_data_2/livingroom/03105ced1812389b911932663d58aa6009514399.jpg,"(430, 645, 3)"
5240,03c501d841a5ae0290428c510274338fc8058ca9,sample_data_2,interior,livingroom,03c501d841a5ae0290428c510274338fc8058ca9.jpg,image_data/sample_data_2/livingroom/03c501d841a5ae0290428c510274338fc8058ca9.jpg,"(430, 645, 3)"
5206,02c31afd21b6fec0944444b9e556d9275a026349,sample_data_2,interior,livingroom,02c31afd21b6fec0944444b9e556d9275a026349.jpg,image_data/sample_data_2/livingroom/02c31afd21b6fec0944444b9e556d9275a026349.jpg,"(400, 600, 3)"
5253,0419a06e1d2204b27e7cff2732d762800b898429,sample_data_2,interior,livingroom,0419a06e1d2204b27e7cff2732d762800b898429.jpg,image_data/sample_data_2/livingroom/0419a06e1d2204b27e7cff2732d762800b898429.jpg,"(430, 645, 3)"
5236,03a240e3672d90cc9aeabce22ccbc3dde59fded9,sample_data_2,interior,livingroom,03a240e3672d90cc9aeabce22ccbc3dde59fded9.jpg,image_data/sample_data_2/livingroom/03a240e3672d90cc9aeabce22ccbc3dde59fded9.jpg,"(430, 645, 3)"
4346,d019575dbbe8f209764bd3f204c953fac4d40a6f,sample_data,interior,livingroom,d019575dbbe8f209764bd3f204c953fac4d40a6f.jpg,image_data/sample_data/livingroom/d019575dbbe8f209764bd3f204c953fac4d40a6f.jpg,"(430, 644, 3)"
5147,009baca8df423c7fea9a9d24c07dbf2b7e7d2529,sample_data_2,interior,livingroom,009baca8df423c7fea9a9d24c07dbf2b7e7d2529.jpg,image_data/sample_data_2/livingroom/009baca8df423c7fea9a9d24c07dbf2b7e7d2529.jpg,"(430, 645, 3)"
5135,0040dbaee2d4286ed57e62b474552469839a4cb9,sample_data_2,interior,livingroom,0040dbaee2d4286ed57e62b474552469839a4cb9.jpg,image_data/sample_data_2/livingroom/0040dbaee2d4286ed57e62b474552469839a4cb9.jpg,"(430, 645, 3)"
5150,00b2330b5b4a9a5b9b85bad549370909d3018739,sample_data_2,interior,livingroom,00b2330b5b4a9a5b9b85bad549370909d3018739.jpg,image_data/sample_data_2/livingroom/00b2330b5b4a9a5b9b85bad549370909d3018739.jpg,"(430, 645, 3)"
5130,0009fea30cd007e5b7a0fc8e7b7694aad0bf94f9,sample_data_2,interior,livingroom,0009fea30cd007e5b7a0fc8e7b7694aad0bf94f9.jpg,image_data/sample_data_2/livingroom/0009fea30cd007e5b7a0fc8e7b7694aad0bf94f9.jpg,"(430, 645, 3)"
5231,03722117a1b2f86e01bbdea6e7611a4ad57a8f39,sample_data_2,interior,livingroom,03722117a1b2f86e01bbdea6e7611a4ad57a8f39.jpg,image_data/sample_data_2/livingroom/03722117a1b2f86e01bbdea6e7611a4ad57a8f39.jpg,"(430, 645, 3)"
5159,010e01ad5ce58e92c85058b09867c03f7fa29d39,sample_data_2,interior,livingroom,010e01ad5ce58e92c85058b09867c03f7fa29d39.jpg,image_data/sample_data_2/livingroom/010e01ad5ce58e92c85058b09867c03f7fa29d39.jpg,"(413, 620, 3)"
4335,2aad47dc3259e0e6a9e85276f774a1b7ca18e992,sample_data,interior,livingroom,2aad47dc3259e0e6a9e85276f774a1b7ca18e992.jpg,image_data/sample_data/livingroom/2aad47dc3259e0e6a9e85276f774a1b7ca18e992.jpg,"(430, 645, 3)"
