,id,dataset,int_ext,room,jpg_filename,image_path,orig_tensor_dim
5318,01e07215c7165e007ec9c9a0a80bd39aa06ca779,sample_data_2,exterior,misc,01e07215c7165e007ec9c9a0a80bd39aa06ca779.jpg,image_data/sample_data_2/misc/01e07215c7165e007ec9c9a0a80bd39aa06ca779.jpg,"(430, 645, 3)"
5273,004a98aa3895402f0db855e9e00bc39ee6b338b9,sample_data_2,exterior,misc,004a98aa3895402f0db855e9e00bc39ee6b338b9.jpg,image_data/sample_data_2/misc/004a98aa3895402f0db855e9e00bc39ee6b338b9.jpg,"(300, 420, 3)"
5344,02b31faf1d34400e46224dbafb74e3486b8e5e89,sample_data_2,exterior,misc,02b31faf1d34400e46224dbafb74e3486b8e5e89.jpg,image_data/sample_data_2/misc/02b31faf1d34400e46224dbafb74e3486b8e5e89.jpg,"(430, 645, 3)"
5342,02aa30e4eaa496178ce514887d8a33134b68a0f9,sample_data_2,exterior,misc,02aa30e4eaa496178ce514887d8a33134b68a0f9.jpg,image_data/sample_data_2/misc/02aa30e4eaa496178ce514887d8a33134b68a0f9.jpg,"(430, 645, 3)"
5380,03d282a0bad349ab3067ca6b4dd17b07db55f389,sample_data_2,exterior,misc,03d282a0bad349ab3067ca6b4dd17b07db55f389.jpg,image_data/sample_data_2/misc/03d282a0bad349ab3067ca6b4dd17b07db55f389.jpg,"(430, 645, 3)"
5359,031bdd565f613b0c5e5a784cde431ff034b32679,sample_data_2,exterior,misc,031bdd565f613b0c5e5a784cde431ff034b32679.jpg,image_data/sample_data_2/misc/031bdd565f613b0c5e5a784cde431ff034b32679.jpg,"(430, 645, 3)"
5323,01fe46863f20f4846252c55413c4f37ca5c99df9,sample_data_2,exterior,misc,01fe46863f20f4846252c55413c4f37ca5c99df9.jpg,image_data/sample_data_2/misc/01fe46863f20f4846252c55413c4f37ca5c99df9.jpg,"(430, 644, 3)"
4349,0828a833eb3009ea20e495fd3fa209ec08aeab73,sample_data,exterior,misc,0828a833eb3009ea20e495fd3fa209ec08aeab73.jpg,image_data/sample_data/misc/0828a833eb3009ea20e495fd3fa209ec08aeab73.jpg,"(430, 645, 3)"
5391,041cc7ad40f3808144dfd0931ae393a12ba32609,sample_data_2,exterior,misc,041cc7ad40f3808144dfd0931ae393a12ba32609.jpg,image_data/sample_data_2/misc/041cc7ad40f3808144dfd0931ae393a12ba32609.jpg,"(430, 645, 3)"
5311,019a4d1f5a154e06645f4f05e2e788571fe14c89,sample_data_2,exterior,misc,019a4d1f5a154e06645f4f05e2e788571fe14c89.jpg,image_data/sample_data_2/misc/019a4d1f5a154e06645f4f05e2e788571fe14c89.jpg,"(413, 620, 3)"
5393,0420db5510e627a647dd35854ebc608e20857669,sample_data_2,exterior,misc,0420db5510e627a647dd35854ebc608e20857669.jpg,image_data/sample_data_2/misc/0420db5510e627a647dd35854ebc608e20857669.jpg,"(430, 645, 3)"
5386,03fa86f9cb415a100365013c5279bc35d662b909,sample_data_2,exterior,misc,03fa86f9cb415a100365013c5279bc35d662b909.jpg,image_data/sample_data_2/misc/03fa86f9cb415a100365013c5279bc35d662b909.jpg,"(430, 645, 3)"
5274,004c78f80f5bf27a6390aaabd60b0d8b3e4f48a9,sample_data_2,exterior,misc,004c78f80f5bf27a6390aaabd60b0d8b3e4f48a9.jpg,image_data/sample_data_2/misc/004c78f80f5bf27a6390aaabd60b0d8b3e4f48a9.jpg,"(430, 645, 3)"
5383,03e9d9ac4163f518314244ed1b7aee2d55f6bb59,sample_data_2,exterior,misc,03e9d9ac4163f518314244ed1b7aee2d55f6bb59.jpg,image_data/sample_data_2/misc/03e9d9ac4163f518314244ed1b7aee2d55f6bb59.jpg,"(430, 645, 3)"
5326,020d0ede5beed339c9c9abd59223b86c2d701949,sample_data_2,exterior,misc,020d0ede5beed339c9c9abd59223b86c2d701949.jpg,image_data/sample_data_2/misc/020d0ede5beed339c9c9abd59223b86c2d701949.jpg,"(430, 645, 3)"
5282,00928a5ccdc16f2383bc989b249be3d42cbaf1e9,sample_data_2,exterior,misc,00928a5ccdc16f2383bc989b249be3d42cbaf1e9.jpg,image_data/sample_data_2/misc/00928a5ccdc16f2383bc989b249be3d42cbaf1e9.jpg,"(430, 645, 3)"
5336,0263d46649debf6eed484cc8c61fd559d124c0c9,sample_data_2,exterior,misc,0263d46649debf6eed484cc8c61fd559d124c0c9.jpg,image_data/sample_data_2/misc/0263d46649debf6eed484cc8c61fd559d124c0c9.jpg,"(430, 645, 3)"
5403,045611a295a75d91e83299820f7bc1689cc8ada9 (1),sample_data_2,exterior,misc,045611a295a75d91e83299820f7bc1689cc8ada9 (1).jpg,image_data/sample_data_2/misc/045611a295a75d91e83299820f7bc1689cc8ada9 (1).jpg,"(351, 573, 3)"
5346,02c763a80dfdf33438c7e2e49c0b6afd6829f059,sample_data_2,exterior,misc,02c763a80dfdf33438c7e2e49c0b6afd6829f059.jpg,image_data/sample_data_2/misc/02c763a80dfdf33438c7e2e49c0b6afd6829f059.jpg,"(400, 600, 3)"
5358,031bbc0b1403e0e9f45aab730b19ac6f47c9ed79,sample_data_2,exterior,misc,031bbc0b1403e0e9f45aab730b19ac6f47c9ed79.jpg,image_data/sample_data_2/misc/031bbc0b1403e0e9f45aab730b19ac6f47c9ed79.jpg,"(430, 430, 3)"
5302,013755c6b00aff73becd2f642a95a8740703ea79,sample_data_2,exterior,misc,013755c6b00aff73becd2f642a95a8740703ea79.jpg,image_data/sample_data_2/misc/013755c6b00aff73becd2f642a95a8740703ea79.jpg,"(430, 645, 3)"
5281,0090197a5f832f54a1499ce4252dcd9fae4f2e79,sample_data_2,exterior,misc,0090197a5f832f54a1499ce4252dcd9fae4f2e79.jpg,image_data/sample_data_2/misc/0090197a5f832f54a1499ce4252dcd9fae4f2e79.jpg,"(430, 645, 3)"
5308,016de254278b8cc361b574bf9656867d75982689,sample_data_2,exterior,misc,016de254278b8cc361b574bf9656867d75982689.jpg,image_data/sample_data_2/misc/016de254278b8cc361b574bf9656867d75982689.jpg,"(430, 645, 3)"
5404,045611a295a75d91e83299820f7bc1689cc8ada9,sample_data_2,exterior,misc,045611a295a75d91e83299820f7bc1689cc8ada9.jpg,image_data/sample_data_2/misc/045611a295a75d91e83299820f7bc1689cc8ada9.jpg,"(351, 573, 3)"
5402,0453ee84c0c93e30877bc52737cf25aa1075e3c9,sample_data_2,exterior,misc,0453ee84c0c93e30877bc52737cf25aa1075e3c9.jpg,image_data/sample_data_2/misc/0453ee84c0c93e30877bc52737cf25aa1075e3c9.jpg,"(430, 645, 3)"
5309,0176d94fe67c2fb910825dade48f5d8f05339649,sample_data_2,exterior,misc,0176d94fe67c2fb910825dade48f5d8f05339649.jpg,image_data/sample_data_2/misc/0176d94fe67c2fb910825dade48f5d8f05339649.jpg,"(430, 645, 3)"
4350,192b80f9054c2f84c9c914fdab0c4ee09ed270bf,sample_data,exterior,misc,192b80f9054c2f84c9c914fdab0c4ee09ed270bf.jpg,image_data/sample_data/misc/192b80f9054c2f84c9c914fdab0c4ee09ed270bf.jpg,"(430, 645, 3)"
5306,016177229e8258416a7a2fd32c9471e22c369bf9,sample_data_2,exterior,misc,016177229e8258416a7a2fd32c9471e22c369bf9.jpg,image_data/sample_data_2/misc/016177229e8258416a7a2fd32c9471e22c369bf9.jpg,"(430, 645, 3)"
5388,04040caf715947909b125478452e2712520e90d9,sample_data_2,exterior,misc,04040caf715947909b125478452e2712520e90d9.jpg,image_data/sample_data_2/misc/04040caf715947909b125478452e2712520e90d9.jpg,"(430, 645, 3)"
5399,0440f16710cd8336e3fae9acda45805dab3c0869,sample_data_2,exterior,misc,0440f16710cd8336e3fae9acda45805dab3c0869.jpg,image_data/sample_data_2/misc/0440f16710cd8336e3fae9acda45805dab3c0869.jpg,"(430, 645, 3)"
5303,013a168c74f1d656a511dcc2b4159560d68acfb9,sample_data_2,exterior,misc,013a168c74f1d656a511dcc2b4159560d68acfb9.jpg,image_data/sample_data_2/misc/013a168c74f1d656a511dcc2b4159560d68acfb9.jpg,"(430, 645, 3)"
5289,00b5e158b64f4cf4dbf5036798a2e9efacc27c29,sample_data_2,exterior,misc,00b5e158b64f4cf4dbf5036798a2e9efacc27c29.jpg,image_data/sample_data_2/misc/00b5e158b64f4cf4dbf5036798a2e9efacc27c29.jpg,"(430, 645, 3)"
