,room,label1,label1_P,label2,label2_P,label3,label3_P,label1_correct,label2_correct,label3_correct,image_path,filename,id
37,bathroom,misc_int,0.4059527218341827,bedroom,0.2384243607521057,entrance,0.15016086399555206,False,False,False,./data/test_data/bathroom/050f20647bf1a1c845b5e6b8770d49ca17822484.jpg,050f20647bf1a1c845b5e6b8770d49ca17822484.jpg,050f20647bf1a1c845b5e6b8770d49ca17822484
3517,livingroom,misc_int,0.4423876106739044,study,0.3847076296806336,livingroom,0.0844816192984581,False,False,True,./data/test_data/livingroom/09502290207de0b547efe3a176d6afa993d8ad54.jpg,09502290207de0b547efe3a176d6afa993d8ad54.jpg,09502290207de0b547efe3a176d6afa993d8ad54
134,bathroom,bedroom,0.5193622112274171,misc_int,0.17266662418842316,kitchen,0.09237072616815567,False,False,False,./data/test_data/bathroom/06008eb751d715361bdd827fa601eb580cc2d044.jpg,06008eb751d715361bdd827fa601eb580cc2d044.jpg,06008eb751d715361bdd827fa601eb580cc2d044
3657,misc_int,study,0.4794759452342987,bedroom,0.20821364223957065,bathroom,0.07980247586965561,False,False,False,./data/test_data/misc_int/05b2b1a687e443693c727414610511cca3d2db74.jpg,05b2b1a687e443693c727414610511cca3d2db74.jpg,05b2b1a687e443693c727414610511cca3d2db74
3740,misc_int,bedroom,0.7969180345535278,livingroom,0.15435555577278134,misc_int,0.030626406893134117,False,False,True,./data/test_data/misc_int/07f821b3413fc04a3a661969fafbecf6bd9f4e62.jpg,07f821b3413fc04a3a661969fafbecf6bd9f4e62.jpg,07f821b3413fc04a3a661969fafbecf6bd9f4e62
994,bedroom,empty,0.4262974262237549,kitchen,0.3326530158519745,livingroom,0.0873849168419838,False,False,False,./data/test_data/bedroom/072ce73378318030faa6142ecc71226cb625b967.jpg,072ce73378318030faa6142ecc71226cb625b967.jpg,072ce73378318030faa6142ecc71226cb625b967
301,bathroom,diningroom,0.6197868585586548,kitchen,0.19364574551582334,livingroom,0.083501435816288,False,False,False,./data/test_data/bathroom/079c78f5f9ca0dd823ecd4c532cb651da7c403d3.jpg,079c78f5f9ca0dd823ecd4c532cb651da7c403d3.jpg,079c78f5f9ca0dd823ecd4c532cb651da7c403d3
1684,diningroom,kitchen,0.7384033799171448,livingroom,0.10843195766210556,diningroom,0.081381656229496,False,False,True,./data/test_data/diningroom/08bfade98f9ca618b47f844b0aa08cbb15d98b3b.jpg,08bfade98f9ca618b47f844b0aa08cbb15d98b3b.jpg,08bfade98f9ca618b47f844b0aa08cbb15d98b3b
3688,misc_int,kitchen,0.8537448048591614,bedroom,0.05321434512734413,livingroom,0.03715185075998306,False,False,False,./data/test_data/misc_int/06dbefbd5f09701630d9b97395d64fb794d9d5ac.jpg,06dbefbd5f09701630d9b97395d64fb794d9d5ac.jpg,06dbefbd5f09701630d9b97395d64fb794d9d5ac
3835,study,misc_int,0.44404107332229614,entrance,0.327035129070282,bedroom,0.20460596680641172,False,False,False,./data/test_data/study/07767483758540f50ea5ae867b0780e4225f3975.jpg,07767483758540f50ea5ae867b0780e4225f3975.jpg,07767483758540f50ea5ae867b0780e4225f3975
