,id,dataset,int_ext,room,jpg_filename,image_path,orig_tensor_dim
4371,004011800a56d981628c1269e70e65e024085de9,sample_data_2,interior,bathroom,004011800a56d981628c1269e70e65e024085de9.jpg,image_data/sample_data_2/bathroom/004011800a56d981628c1269e70e65e024085de9.jpg,"(430, 645, 3)"
4413,01f6f2637bcbdb02ab80bca43e92484136c14029,sample_data_2,interior,bathroom,01f6f2637bcbdb02ab80bca43e92484136c14029.jpg,image_data/sample_data_2/bathroom/01f6f2637bcbdb02ab80bca43e92484136c14029.jpg,"(430, 645, 3)"
4470,03ced8a757f2ee72f8a164ab19b81014532734e9,sample_data_2,interior,bathroom,03ced8a757f2ee72f8a164ab19b81014532734e9.jpg,image_data/sample_data_2/bathroom/03ced8a757f2ee72f8a164ab19b81014532734e9.jpg,"(430, 644, 3)"
4261,35e5129609d195813b7d260f4e7f78524c8a8640,sample_data,interior,bathroom,35e5129609d195813b7d260f4e7f78524c8a8640.jpg,image_data/sample_data/bathroom/35e5129609d195813b7d260f4e7f78524c8a8640.jpg,"(430, 645, 3)"
4485,044014a5fc1af0bfaa4ea821cbd3a0f01b65d209,sample_data_2,interior,bathroom,044014a5fc1af0bfaa4ea821cbd3a0f01b65d209.jpg,image_data/sample_data_2/bathroom/044014a5fc1af0bfaa4ea821cbd3a0f01b65d209.jpg,"(430, 645, 3)"
4431,026fefa3dae5c186a7746947752c1f339a123199,sample_data_2,interior,bathroom,026fefa3dae5c186a7746947752c1f339a123199.jpg,image_data/sample_data_2/bathroom/026fefa3dae5c186a7746947752c1f339a123199.jpg,"(430, 645, 3)"
4436,0293bbac7157907417ab0183769da79bd1800ad9,sample_data_2,interior,bathroom,0293bbac7157907417ab0183769da79bd1800ad9.jpg,image_data/sample_data_2/bathroom/0293bbac7157907417ab0183769da79bd1800ad9.jpg,"(430, 645, 3)"
4394,0148a65470b8ee27cf35a0333b9f16a5ca141c69,sample_data_2,interior,bathroom,0148a65470b8ee27cf35a0333b9f16a5ca141c69.jpg,image_data/sample_data_2/bathroom/0148a65470b8ee27cf35a0333b9f16a5ca141c69.jpg,"(430, 645, 3)"
4389,011f3ba4ba871dcf77d95b8121ca69e4d73cda19,sample_data_2,interior,bathroom,011f3ba4ba871dcf77d95b8121ca69e4d73cda19.jpg,image_data/sample_data_2/bathroom/011f3ba4ba871dcf77d95b8121ca69e4d73cda19.jpg,"(430, 645, 3)"
4467,03bf97426947dbdd17a186512a7ea3db83ddeda9,sample_data_2,interior,bathroom,03bf97426947dbdd17a186512a7ea3db83ddeda9.jpg,image_data/sample_data_2/bathroom/03bf97426947dbdd17a186512a7ea3db83ddeda9.jpg,"(430, 645, 3)"
4388,011c734ba3011c3761772cda9eca6f711ed49919,sample_data_2,interior,bathroom,011c734ba3011c3761772cda9eca6f711ed49919.jpg,image_data/sample_data_2/bathroom/011c734ba3011c3761772cda9eca6f711ed49919.jpg,"(430, 645, 3)"
4468,03bfd165608be49e67d834672eb41325963d4979,sample_data_2,interior,bathroom,03bfd165608be49e67d834672eb41325963d4979.jpg,image_data/sample_data_2/bathroom/03bfd165608be49e67d834672eb41325963d4979.jpg,"(430, 645, 3)"
4374,005505d1c64c8128fa3595abb1000f9ea7e51959,sample_data_2,interior,bathroom,005505d1c64c8128fa3595abb1000f9ea7e51959.jpg,image_data/sample_data_2/bathroom/005505d1c64c8128fa3595abb1000f9ea7e51959.jpg,"(430, 645, 3)"
4269,ed712ceaccda8d69e405f1ccce5cc7229a8beb8f,sample_data,interior,bathroom,ed712ceaccda8d69e405f1ccce5cc7229a8beb8f.jpg,image_data/sample_data/bathroom/ed712ceaccda8d69e405f1ccce5cc7229a8beb8f.jpg,"(430, 645, 3)"
4265,bf35dfa63cd7c625edcd4d1cc9b0ce1bfba4b2e8,sample_data,interior,bathroom,bf35dfa63cd7c625edcd4d1cc9b0ce1bfba4b2e8.jpg,image_data/sample_data/bathroom/bf35dfa63cd7c625edcd4d1cc9b0ce1bfba4b2e8.jpg,"(430, 645, 3)"
4385,00da56e13e015b383effff3fe8560ae7fa7cb1f9,sample_data_2,interior,bathroom,00da56e13e015b383effff3fe8560ae7fa7cb1f9.jpg,image_data/sample_data_2/bathroom/00da56e13e015b383effff3fe8560ae7fa7cb1f9.jpg,"(430, 645, 3)"
4464,03a8808ca4a27c78e8a900bdfb49bc064111c5e9,sample_data_2,interior,bathroom,03a8808ca4a27c78e8a900bdfb49bc064111c5e9.jpg,image_data/sample_data_2/bathroom/03a8808ca4a27c78e8a900bdfb49bc064111c5e9.jpg,"(430, 645, 3)"
4458,03550dcce91b902b625735a3e1b6def76430a169,sample_data_2,interior,bathroom,03550dcce91b902b625735a3e1b6def76430a169.jpg,image_data/sample_data_2/bathroom/03550dcce91b902b625735a3e1b6def76430a169.jpg,"(430, 645, 3)"
4469,03c18b3d58200cc3adb7e8ac96d5adee82355839,sample_data_2,interior,bathroom,03c18b3d58200cc3adb7e8ac96d5adee82355839.jpg,image_data/sample_data_2/bathroom/03c18b3d58200cc3adb7e8ac96d5adee82355839.jpg,"(430, 644, 3)"
4400,0177dc409187cc7415e3a7170fc6a0d9fb19eb79,sample_data_2,interior,bathroom,0177dc409187cc7415e3a7170fc6a0d9fb19eb79.jpg,image_data/sample_data_2/bathroom/0177dc409187cc7415e3a7170fc6a0d9fb19eb79.jpg,"(430, 645, 3)"
4418,020dc08bc1ab443518c8edcce56b240ab200e069,sample_data_2,interior,bathroom,020dc08bc1ab443518c8edcce56b240ab200e069.jpg,image_data/sample_data_2/bathroom/020dc08bc1ab443518c8edcce56b240ab200e069.jpg,"(413, 620, 3)"
4363,000edba64f83bce23027d2a4c213d354bb970439,sample_data_2,interior,bathroom,000edba64f83bce23027d2a4c213d354bb970439.jpg,image_data/sample_data_2/bathroom/000edba64f83bce23027d2a4c213d354bb970439.jpg,"(430, 644, 3)"
4262,3b5135e36a3b47d418014aa9729b6ee466d9cec0,sample_data,interior,bathroom,3b5135e36a3b47d418014aa9729b6ee466d9cec0.jpg,image_data/sample_data/bathroom/3b5135e36a3b47d418014aa9729b6ee466d9cec0.jpg,"(428, 645, 3)"
4476,0401cf51bdf62392247ef40ce36333a8f0cea509,sample_data_2,interior,bathroom,0401cf51bdf62392247ef40ce36333a8f0cea509.jpg,image_data/sample_data_2/bathroom/0401cf51bdf62392247ef40ce36333a8f0cea509.jpg,"(430, 645, 3)"
4466,03b3397600f8c032430b7f62430c5829e36aa049,sample_data_2,interior,bathroom,03b3397600f8c032430b7f62430c5829e36aa049.jpg,image_data/sample_data_2/bathroom/03b3397600f8c032430b7f62430c5829e36aa049.jpg,"(430, 645, 3)"
4453,03352f3379337ef8aa5a960bc64ef0a7e53bed29,sample_data_2,interior,bathroom,03352f3379337ef8aa5a960bc64ef0a7e53bed29.jpg,image_data/sample_data_2/bathroom/03352f3379337ef8aa5a960bc64ef0a7e53bed29.jpg,"(413, 619, 3)"
4459,036184e0b9747ffb5ce00528506723e76f4c5179,sample_data_2,interior,bathroom,036184e0b9747ffb5ce00528506723e76f4c5179.jpg,image_data/sample_data_2/bathroom/036184e0b9747ffb5ce00528506723e76f4c5179.jpg,"(430, 645, 3)"
4372,0042ef3acb52d3d438660247a94fc66a8e89c1e9,sample_data_2,interior,bathroom,0042ef3acb52d3d438660247a94fc66a8e89c1e9.jpg,image_data/sample_data_2/bathroom/0042ef3acb52d3d438660247a94fc66a8e89c1e9.jpg,"(430, 645, 3)"
4420,02276209e767024ac77e73666039ee5d47b80c39,sample_data_2,interior,bathroom,02276209e767024ac77e73666039ee5d47b80c39.jpg,image_data/sample_data_2/bathroom/02276209e767024ac77e73666039ee5d47b80c39.jpg,"(430, 645, 3)"
