,id,dataset,int_ext,room,jpg_filename,image_path,orig_tensor_dim
4841,00e2de6d651f7b0fd6f8617e937b4162933a48a9,sample_data_2,exterior,front,00e2de6d651f7b0fd6f8617e937b4162933a48a9.jpg,image_data/sample_data_2/front/00e2de6d651f7b0fd6f8617e937b4162933a48a9.jpg,"(430, 644, 3)"
4908,03a3ddc68df71dad9214b9f7ce69333be6b566d9,sample_data_2,exterior,front,03a3ddc68df71dad9214b9f7ce69333be6b566d9.jpg,image_data/sample_data_2/front/03a3ddc68df71dad9214b9f7ce69333be6b566d9.jpg,"(430, 645, 3)"
4857,0172145555f57b31a2cf222c218c292d67a685e9,sample_data_2,exterior,front,0172145555f57b31a2cf222c218c292d67a685e9.jpg,image_data/sample_data_2/front/0172145555f57b31a2cf222c218c292d67a685e9.jpg,"(430, 645, 3)"
4842,00eb1226ed45c048677c9a7fc238d5e192f1ab89,sample_data_2,exterior,front,00eb1226ed45c048677c9a7fc238d5e192f1ab89.jpg,image_data/sample_data_2/front/00eb1226ed45c048677c9a7fc238d5e192f1ab89.jpg,"(430, 645, 3)"
4849,014673d53ca4bfb545d42e90e620a2a70f9e1679,sample_data_2,exterior,front,014673d53ca4bfb545d42e90e620a2a70f9e1679.jpg,image_data/sample_data_2/front/014673d53ca4bfb545d42e90e620a2a70f9e1679.jpg,"(430, 644, 3)"
4878,021220bb8c46df158b05848c630bec7ef66128c9,sample_data_2,exterior,front,021220bb8c46df158b05848c630bec7ef66128c9.jpg,image_data/sample_data_2/front/021220bb8c46df158b05848c630bec7ef66128c9.jpg,"(430, 644, 3)"
4838,00ae301000f52420db264748c4f6b2bd14c09819,sample_data_2,exterior,front,00ae301000f52420db264748c4f6b2bd14c09819.jpg,image_data/sample_data_2/front/00ae301000f52420db264748c4f6b2bd14c09819.jpg,"(430, 645, 3)"
4832,00533d3bf275cfcf3e4d93962a88b1fbdaf4f6d9,sample_data_2,exterior,front,00533d3bf275cfcf3e4d93962a88b1fbdaf4f6d9.jpg,image_data/sample_data_2/front/00533d3bf275cfcf3e4d93962a88b1fbdaf4f6d9.jpg,"(430, 645, 3)"
4874,0201aa951d88bab5be740df4cf0b55fbfc7b1bf9,sample_data_2,exterior,front,0201aa951d88bab5be740df4cf0b55fbfc7b1bf9.jpg,image_data/sample_data_2/front/0201aa951d88bab5be740df4cf0b55fbfc7b1bf9.jpg,"(430, 645, 3)"
4871,01d81d66b703cb7f8c5c020027be4059a38ab1e9,sample_data_2,exterior,front,01d81d66b703cb7f8c5c020027be4059a38ab1e9.jpg,image_data/sample_data_2/front/01d81d66b703cb7f8c5c020027be4059a38ab1e9.jpg,"(430, 644, 3)"
4903,0342a646bbc093e29b10c34b7eaa1a9f59468d89,sample_data_2,exterior,front,0342a646bbc093e29b10c34b7eaa1a9f59468d89.jpg,image_data/sample_data_2/front/0342a646bbc093e29b10c34b7eaa1a9f59468d89.jpg,"(430, 645, 3)"
4852,0161ebcbcdae25c37a52009e820e1210725e38d9,sample_data_2,exterior,front,0161ebcbcdae25c37a52009e820e1210725e38d9.jpg,image_data/sample_data_2/front/0161ebcbcdae25c37a52009e820e1210725e38d9.jpg,"(430, 645, 3)"
4900,02fddd56c0d8e58cdb7bdd47d38f23ab463fd6f9,sample_data_2,exterior,front,02fddd56c0d8e58cdb7bdd47d38f23ab463fd6f9.jpg,image_data/sample_data_2/front/02fddd56c0d8e58cdb7bdd47d38f23ab463fd6f9.jpg,"(430, 645, 3)"
4884,026b54157583aaadc1ec3e2c98b0933f81d77b89,sample_data_2,exterior,front,026b54157583aaadc1ec3e2c98b0933f81d77b89.jpg,image_data/sample_data_2/front/026b54157583aaadc1ec3e2c98b0933f81d77b89.jpg,"(430, 645, 3)"
4923,046b27447390db750e21c2bef9c2d66de385bb09,sample_data_2,exterior,front,046b27447390db750e21c2bef9c2d66de385bb09.jpg,image_data/sample_data_2/front/046b27447390db750e21c2bef9c2d66de385bb09.jpg,"(430, 645, 3)"
4299,016fe22fc98f22270fe3f455461f0dceb4ae4ec4,sample_data,exterior,front,016fe22fc98f22270fe3f455461f0dceb4ae4ec4.jpg,image_data/sample_data/front/016fe22fc98f22270fe3f455461f0dceb4ae4ec4.jpg,"(430, 645, 3)"
4907,03a0091f718ad9f4f3ac4042ccdce72257167f39,sample_data_2,exterior,front,03a0091f718ad9f4f3ac4042ccdce72257167f39.jpg,image_data/sample_data_2/front/03a0091f718ad9f4f3ac4042ccdce72257167f39.jpg,"(430, 645, 3)"
4902,033136aaf82a49b7ad3c9b210bd9dba6f00296d9,sample_data_2,exterior,front,033136aaf82a49b7ad3c9b210bd9dba6f00296d9.jpg,image_data/sample_data_2/front/033136aaf82a49b7ad3c9b210bd9dba6f00296d9.jpg,"(430, 645, 3)"
4916,03f7b3d3762b5bd1e0832ba3e975a9e779742099,sample_data_2,exterior,front,03f7b3d3762b5bd1e0832ba3e975a9e779742099.jpg,image_data/sample_data_2/front/03f7b3d3762b5bd1e0832ba3e975a9e779742099.jpg,"(430, 645, 3)"
4877,020cb6774612402748806d93ba58f178d72605e9,sample_data_2,exterior,front,020cb6774612402748806d93ba58f178d72605e9.jpg,image_data/sample_data_2/front/020cb6774612402748806d93ba58f178d72605e9.jpg,"(430, 645, 3)"
4851,015b18013e5bde7ae7fc99af6749a63f2b737b79,sample_data_2,exterior,front,015b18013e5bde7ae7fc99af6749a63f2b737b79.jpg,image_data/sample_data_2/front/015b18013e5bde7ae7fc99af6749a63f2b737b79.jpg,"(430, 645, 3)"
4301,36299552ee5c5f514756018a282d064f884bbf2a,sample_data,exterior,front,36299552ee5c5f514756018a282d064f884bbf2a.jpg,image_data/sample_data/front/36299552ee5c5f514756018a282d064f884bbf2a.jpg,"(430, 641, 3)"
4830,001db2964a34bf92efd6e4d3d676caf2fae3b8a9,sample_data_2,exterior,front,001db2964a34bf92efd6e4d3d676caf2fae3b8a9.jpg,image_data/sample_data_2/front/001db2964a34bf92efd6e4d3d676caf2fae3b8a9.jpg,"(412, 620, 3)"
4307,c94ad59a6937e0a8c152a002a00c7c7c1eb8dd8c,sample_data,exterior,front,c94ad59a6937e0a8c152a002a00c7c7c1eb8dd8c.jpg,image_data/sample_data/front/c94ad59a6937e0a8c152a002a00c7c7c1eb8dd8c.jpg,"(430, 645, 3)"
4917,03f9e4a0ba37403753161aed336ffd3bc11d3719,sample_data_2,exterior,front,03f9e4a0ba37403753161aed336ffd3bc11d3719.jpg,image_data/sample_data_2/front/03f9e4a0ba37403753161aed336ffd3bc11d3719.jpg,"(430, 645, 3)"
4901,0309bf9a76b9610df23a181444a40ecbaa7e9fe9,sample_data_2,exterior,front,0309bf9a76b9610df23a181444a40ecbaa7e9fe9.jpg,image_data/sample_data_2/front/0309bf9a76b9610df23a181444a40ecbaa7e9fe9.jpg,"(430, 645, 3)"
4910,03a7db72ad9f7808d2b60948070d5c2d0a4e01a9,sample_data_2,exterior,front,03a7db72ad9f7808d2b60948070d5c2d0a4e01a9.jpg,image_data/sample_data_2/front/03a7db72ad9f7808d2b60948070d5c2d0a4e01a9.jpg,"(430, 645, 3)"
4924,0476e3440583a7d87fe6c10a6aefc341bace3bd9,sample_data_2,exterior,front,0476e3440583a7d87fe6c10a6aefc341bace3bd9.jpg,image_data/sample_data_2/front/0476e3440583a7d87fe6c10a6aefc341bace3bd9.jpg,"(430, 644, 3)"
4303,808eeb52400facc20cd0911e516084183d74e147,sample_data,exterior,front,808eeb52400facc20cd0911e516084183d74e147.jpg,image_data/sample_data/front/808eeb52400facc20cd0911e516084183d74e147.jpg,"(430, 645, 3)"
4872,01e17c4349b8b491a5966978c7ec0172fc4dc669,sample_data_2,exterior,front,01e17c4349b8b491a5966978c7ec0172fc4dc669.jpg,image_data/sample_data_2/front/01e17c4349b8b491a5966978c7ec0172fc4dc669.jpg,"(430, 645, 3)"
4850,0158a8dbe99d76931d262bd8cacd4142f38a1b49,sample_data_2,exterior,front,0158a8dbe99d76931d262bd8cacd4142f38a1b49.jpg,image_data/sample_data_2/front/0158a8dbe99d76931d262bd8cacd4142f38a1b49.jpg,"(430, 645, 3)"
