,id,dataset,int_ext,room,jpg_filename,image_path,orig_tensor_dim
5280,007aa025f29fad4b7a2575b0639900364b9d0ad9,sample_data_2,exterior,misc,007aa025f29fad4b7a2575b0639900364b9d0ad9.jpg,image_data/sample_data_2/misc/007aa025f29fad4b7a2575b0639900364b9d0ad9.jpg,"(321, 645, 3)"
5373,03a184096c54706e3005d7362372e3c1774569b9,sample_data_2,exterior,misc,03a184096c54706e3005d7362372e3c1774569b9.jpg,image_data/sample_data_2/misc/03a184096c54706e3005d7362372e3c1774569b9.jpg,"(430, 573, 3)"
5342,02aa30e4eaa496178ce514887d8a33134b68a0f9,sample_data_2,exterior,misc,02aa30e4eaa496178ce514887d8a33134b68a0f9.jpg,image_data/sample_data_2/misc/02aa30e4eaa496178ce514887d8a33134b68a0f9.jpg,"(430, 645, 3)"
5319,01e5ed82886106e4627b5852c5a3abba6f4b3609,sample_data_2,exterior,misc,01e5ed82886106e4627b5852c5a3abba6f4b3609.jpg,image_data/sample_data_2/misc/01e5ed82886106e4627b5852c5a3abba6f4b3609.jpg,"(430, 645, 3)"
5392,041d6a9f260d913809b0db1ef66e5798b4a58e09,sample_data_2,exterior,misc,041d6a9f260d913809b0db1ef66e5798b4a58e09.jpg,image_data/sample_data_2/misc/041d6a9f260d913809b0db1ef66e5798b4a58e09.jpg,"(430, 645, 3)"
5335,025ea32cbaabd07d26de938d657cc8c8f6793549,sample_data_2,exterior,misc,025ea32cbaabd07d26de938d657cc8c8f6793549.jpg,image_data/sample_data_2/misc/025ea32cbaabd07d26de938d657cc8c8f6793549.jpg,"(430, 645, 3)"
5360,0329c532600ec1eb9dacfbf64641f7e9c9eab949,sample_data_2,exterior,misc,0329c532600ec1eb9dacfbf64641f7e9c9eab949.jpg,image_data/sample_data_2/misc/0329c532600ec1eb9dacfbf64641f7e9c9eab949.jpg,"(430, 573, 3)"
5331,022d9c0b285aebcdb4c50e53c3b06e0ab5d14d49,sample_data_2,exterior,misc,022d9c0b285aebcdb4c50e53c3b06e0ab5d14d49.jpg,image_data/sample_data_2/misc/022d9c0b285aebcdb4c50e53c3b06e0ab5d14d49.jpg,"(430, 430, 3)"
5364,03586b39a5e0d62a4dd1ee24c808980535ae8439,sample_data_2,exterior,misc,03586b39a5e0d62a4dd1ee24c808980535ae8439.jpg,image_data/sample_data_2/misc/03586b39a5e0d62a4dd1ee24c808980535ae8439.jpg,"(430, 645, 3)"
5306,016177229e8258416a7a2fd32c9471e22c369bf9,sample_data_2,exterior,misc,016177229e8258416a7a2fd32c9471e22c369bf9.jpg,image_data/sample_data_2/misc/016177229e8258416a7a2fd32c9471e22c369bf9.jpg,"(430, 645, 3)"
5404,045611a295a75d91e83299820f7bc1689cc8ada9,sample_data_2,exterior,misc,045611a295a75d91e83299820f7bc1689cc8ada9.jpg,image_data/sample_data_2/misc/045611a295a75d91e83299820f7bc1689cc8ada9.jpg,"(351, 573, 3)"
5279,006c539bd8fe732f41e7e78756f6c08fafd2c489,sample_data_2,exterior,misc,006c539bd8fe732f41e7e78756f6c08fafd2c489.jpg,image_data/sample_data_2/misc/006c539bd8fe732f41e7e78756f6c08fafd2c489.jpg,"(430, 645, 3)"
5327,021024bfba6d2465dfb778f3d1fc27379d4f9699,sample_data_2,exterior,misc,021024bfba6d2465dfb778f3d1fc27379d4f9699.jpg,image_data/sample_data_2/misc/021024bfba6d2465dfb778f3d1fc27379d4f9699.jpg,"(430, 645, 3)"
5401,04532e667d89b6c0758a1536efee6579435ce469,sample_data_2,exterior,misc,04532e667d89b6c0758a1536efee6579435ce469.jpg,image_data/sample_data_2/misc/04532e667d89b6c0758a1536efee6579435ce469.jpg,"(430, 645, 3)"
5312,019cd5f9e72532debeb5c33f662a20f728fd9789,sample_data_2,exterior,misc,019cd5f9e72532debeb5c33f662a20f728fd9789.jpg,image_data/sample_data_2/misc/019cd5f9e72532debeb5c33f662a20f728fd9789.jpg,"(430, 645, 3)"
5379,03d282a0bad349ab3067ca6b4dd17b07db55f389 (1),sample_data_2,exterior,misc,03d282a0bad349ab3067ca6b4dd17b07db55f389 (1).jpg,image_data/sample_data_2/misc/03d282a0bad349ab3067ca6b4dd17b07db55f389 (1).jpg,"(430, 645, 3)"
5408,0463920ad9dcac76f01c51dcbcd92e42ef6b0629,sample_data_2,exterior,misc,0463920ad9dcac76f01c51dcbcd92e42ef6b0629.jpg,image_data/sample_data_2/misc/0463920ad9dcac76f01c51dcbcd92e42ef6b0629.jpg,"(430, 645, 3)"
5347,02d087384910edd8aba7d135689131aa041eaee9,sample_data_2,exterior,misc,02d087384910edd8aba7d135689131aa041eaee9.jpg,image_data/sample_data_2/misc/02d087384910edd8aba7d135689131aa041eaee9.jpg,"(414, 552, 3)"
5309,0176d94fe67c2fb910825dade48f5d8f05339649,sample_data_2,exterior,misc,0176d94fe67c2fb910825dade48f5d8f05339649.jpg,image_data/sample_data_2/misc/0176d94fe67c2fb910825dade48f5d8f05339649.jpg,"(430, 645, 3)"
5284,00960c10e655d965a4702d93bb757109dfdde5f9,sample_data_2,exterior,misc,00960c10e655d965a4702d93bb757109dfdde5f9.jpg,image_data/sample_data_2/misc/00960c10e655d965a4702d93bb757109dfdde5f9.jpg,"(233, 496, 3)"
5346,02c763a80dfdf33438c7e2e49c0b6afd6829f059,sample_data_2,exterior,misc,02c763a80dfdf33438c7e2e49c0b6afd6829f059.jpg,image_data/sample_data_2/misc/02c763a80dfdf33438c7e2e49c0b6afd6829f059.jpg,"(400, 600, 3)"
5299,011eecf49ca0085dd6dc7630dfe2a088f45909d9,sample_data_2,exterior,misc,011eecf49ca0085dd6dc7630dfe2a088f45909d9.jpg,image_data/sample_data_2/misc/011eecf49ca0085dd6dc7630dfe2a088f45909d9.jpg,"(399, 600, 3)"
5265,000838366f224d8563322edaefaa7b617c53f509,sample_data_2,exterior,misc,000838366f224d8563322edaefaa7b617c53f509.jpg,image_data/sample_data_2/misc/000838366f224d8563322edaefaa7b617c53f509.jpg,"(430, 645, 3)"
5313,019da102cb46182abe0dc33c14d71843e6daf999,sample_data_2,exterior,misc,019da102cb46182abe0dc33c14d71843e6daf999.jpg,image_data/sample_data_2/misc/019da102cb46182abe0dc33c14d71843e6daf999.jpg,"(430, 645, 3)"
5291,00caa6a969473daf44a602c15f77281b29392069,sample_data_2,exterior,misc,00caa6a969473daf44a602c15f77281b29392069.jpg,image_data/sample_data_2/misc/00caa6a969473daf44a602c15f77281b29392069.jpg,"(430, 645, 3)"
4350,192b80f9054c2f84c9c914fdab0c4ee09ed270bf,sample_data,exterior,misc,192b80f9054c2f84c9c914fdab0c4ee09ed270bf.jpg,image_data/sample_data/misc/192b80f9054c2f84c9c914fdab0c4ee09ed270bf.jpg,"(430, 645, 3)"
5405,0456c11ec22bb00b2f67d4f75d605c0455edc9e9,sample_data_2,exterior,misc,0456c11ec22bb00b2f67d4f75d605c0455edc9e9.jpg,image_data/sample_data_2/misc/0456c11ec22bb00b2f67d4f75d605c0455edc9e9.jpg,"(429, 645, 3)"
4353,a20f65d325f1a269f8cac7df08977f9cc2361fde,sample_data,exterior,misc,a20f65d325f1a269f8cac7df08977f9cc2361fde.jpg,image_data/sample_data/misc/a20f65d325f1a269f8cac7df08977f9cc2361fde.jpg,"(430, 645, 3)"
5397,043a0cfc587c4e45f1fb0296920c7338be06a8b9,sample_data_2,exterior,misc,043a0cfc587c4e45f1fb0296920c7338be06a8b9.jpg,image_data/sample_data_2/misc/043a0cfc587c4e45f1fb0296920c7338be06a8b9.jpg,"(430, 645, 3)"
5315,01baf3266dae60b05ca2c391dcb95f8493082969,sample_data_2,exterior,misc,01baf3266dae60b05ca2c391dcb95f8493082969.jpg,image_data/sample_data_2/misc/01baf3266dae60b05ca2c391dcb95f8493082969.jpg,"(430, 645, 3)"
5308,016de254278b8cc361b574bf9656867d75982689,sample_data_2,exterior,misc,016de254278b8cc361b574bf9656867d75982689.jpg,image_data/sample_data_2/misc/016de254278b8cc361b574bf9656867d75982689.jpg,"(430, 645, 3)"
