,room,label1,label1_P,label2,label2_P,label3,label3_P,label1_correct,label2_correct,label3_correct,image_path,filename,id
3671,misc_int,bedroom,0.4124011397361755,empty,0.17707452178001404,misc_int,0.17539295554161072,False,False,True,./data/test_data/misc_int/06807415b3b6103e2ce5980bbe412fa7ca5b5012.jpg,06807415b3b6103e2ce5980bbe412fa7ca5b5012.jpg,06807415b3b6103e2ce5980bbe412fa7ca5b5012
3665,misc_int,kitchen,0.879619300365448,empty,0.062076445668935776,misc_int,0.04325487837195397,False,False,True,./data/test_data/misc_int/062c5c7826acf1d4d8f199f208b9e14ba8017e58.jpg,062c5c7826acf1d4d8f199f208b9e14ba8017e58.jpg,062c5c7826acf1d4d8f199f208b9e14ba8017e58
1614,diningroom,livingroom,0.3378673195838928,kitchen,0.3071646094322205,diningroom,0.3065747618675232,False,False,True,./data/test_data/diningroom/0738254053a4bd66ff582c66f5b5fbcf83196ac5.jpg,0738254053a4bd66ff582c66f5b5fbcf83196ac5.jpg,0738254053a4bd66ff582c66f5b5fbcf83196ac5
3517,livingroom,misc_int,0.4423876106739044,study,0.3847076296806336,livingroom,0.0844816192984581,False,False,True,./data/test_data/livingroom/09502290207de0b547efe3a176d6afa993d8ad54.jpg,09502290207de0b547efe3a176d6afa993d8ad54.jpg,09502290207de0b547efe3a176d6afa993d8ad54
2224,entrance,kitchen,0.2568486034870148,misc_int,0.20289288461208346,entrance,0.19105875492095947,False,False,True,./data/test_data/entrance/25a1902a180c045db6463f23f227012ea3ff0839.jpg,25a1902a180c045db6463f23f227012ea3ff0839.jpg,25a1902a180c045db6463f23f227012ea3ff0839
3798,study,livingroom,0.5724198222160339,bedroom,0.3033537268638611,study,0.0592840239405632,False,False,True,./data/test_data/study/04749304d148e1b4297e6c9a218b447f81ce85e9.jpg,04749304d148e1b4297e6c9a218b447f81ce85e9.jpg,04749304d148e1b4297e6c9a218b447f81ce85e9
1635,diningroom,kitchen,0.8705906867980957,livingroom,0.05146471783518791,diningroom,0.049204710870981216,False,False,True,./data/test_data/diningroom/07b7cb434ba6597b60535f27d13c4a6f63158252.jpg,07b7cb434ba6597b60535f27d13c4a6f63158252.jpg,07b7cb434ba6597b60535f27d13c4a6f63158252
3734,misc_int,livingroom,0.4161269366741181,diningroom,0.4019595980644226,misc_int,0.05425162985920906,False,False,True,./data/test_data/misc_int/07de60262fc4c30695ca7aca2aedd12f6a451609.jpg,07de60262fc4c30695ca7aca2aedd12f6a451609.jpg,07de60262fc4c30695ca7aca2aedd12f6a451609
3178,livingroom,diningroom,0.7929099798202515,kitchen,0.14461661875247955,livingroom,0.029695639386773113,False,False,True,./data/test_data/livingroom/06c850a1d03d9385fb38b3d9037104dc0fde6551.jpg,06c850a1d03d9385fb38b3d9037104dc0fde6551.jpg,06c850a1d03d9385fb38b3d9037104dc0fde6551
3707,misc_int,study,0.21470533311367035,kitchen,0.19872139394283292,misc_int,0.19081160426139832,False,False,True,./data/test_data/misc_int/0733d0b3a4144a7a60896197dd443abda3392363.jpg,0733d0b3a4144a7a60896197dd443abda3392363.jpg,0733d0b3a4144a7a60896197dd443abda3392363
1833,empty,bedroom,0.5818295478820801,misc_int,0.1556689441204071,empty,0.1243513450026512,False,False,True,./data/test_data/empty/05c3fb8c9dabc6368625fec93a8385e96b1fb36d.jpg,05c3fb8c9dabc6368625fec93a8385e96b1fb36d.jpg,05c3fb8c9dabc6368625fec93a8385e96b1fb36d
3796,study,livingroom,0.9029828906059264,bedroom,0.0945068821310997,study,0.0010208840249106288,False,False,True,./data/test_data/study/03ad59e7e261fe5ad75465804e5d649fad341e09.jpg,03ad59e7e261fe5ad75465804e5d649fad341e09.jpg,03ad59e7e261fe5ad75465804e5d649fad341e09
1710,diningroom,kitchen,0.8793395161628723,livingroom,0.08400224149227142,diningroom,0.016804175451397896,False,False,True,./data/test_data/diningroom/0933c6049824eb86384439b018379d7eeecf4813 (1).jpg,0933c6049824eb86384439b018379d7eeecf4813 (1).jpg,0933c6049824eb86384439b018379d7eeecf4813 (1)
3252,livingroom,empty,0.7846516370773315,kitchen,0.11318979412317275,livingroom,0.06964345276355742,False,False,True,./data/test_data/livingroom/0762dcd004a350490a97a7f5d8753371b10b2f57.jpg,0762dcd004a350490a97a7f5d8753371b10b2f57.jpg,0762dcd004a350490a97a7f5d8753371b10b2f57
1569,diningroom,livingroom,0.7822896838188171,kitchen,0.07833262532949448,diningroom,0.06335615366697311,False,False,True,./data/test_data/diningroom/06307ca7b7f8020437dd9d9129da7ec6a46ebf7a.jpg,06307ca7b7f8020437dd9d9129da7ec6a46ebf7a.jpg,06307ca7b7f8020437dd9d9129da7ec6a46ebf7a
2569,kitchen,misc_int,0.3630680739879608,bedroom,0.15806132555007935,kitchen,0.1459629237651825,False,False,True,./data/test_data/kitchen/074bc3d61c70d01e09cbc724b33b2f7a61a22043.jpg,074bc3d61c70d01e09cbc724b33b2f7a61a22043.jpg,074bc3d61c70d01e09cbc724b33b2f7a61a22043
3843,study,diningroom,0.4653212130069733,livingroom,0.31947144865989685,study,0.08777112513780594,False,False,True,./data/test_data/study/083f23f79792a0f075b8d5d5619a69fb7823c093.jpg,083f23f79792a0f075b8d5d5619a69fb7823c093.jpg,083f23f79792a0f075b8d5d5619a69fb7823c093
2245,graphic,bathroom,0.4531953632831574,conservatory,0.4163647592067719,graphic,0.12158750742673875,False,False,True,./data/test_data/graphic/08fda1790c9107ae5d40555010d5581bc5745c19.jpg,08fda1790c9107ae5d40555010d5581bc5745c19.jpg,08fda1790c9107ae5d40555010d5581bc5745c19
