,room,label1,label1_P,label2,label2_P,label3,label3_P,label1_correct,label2_correct,label3_correct,image_path,filename,id
2245,graphic,bathroom,0.4531953632831574,conservatory,0.4163647592067719,graphic,0.12158750742673875,False,False,True,./data/test_data/graphic/08fda1790c9107ae5d40555010d5581bc5745c19.jpg,08fda1790c9107ae5d40555010d5581bc5745c19.jpg,08fda1790c9107ae5d40555010d5581bc5745c19
3768,misc_int,entrance,0.4255709648132324,misc_int,0.2901251316070557,bedroom,0.15009859204292295,False,True,False,./data/test_data/misc_int/08bd82b2416cd4eefb8b3a5066b0fe84735b4605.jpg,08bd82b2416cd4eefb8b3a5066b0fe84735b4605.jpg,08bd82b2416cd4eefb8b3a5066b0fe84735b4605
3757,misc_int,study,0.5620978474617004,misc_int,0.1898126602172852,livingroom,0.128774493932724,False,True,False,./data/test_data/misc_int/087173b0715012d29d8aaf71d73ddca2075547db.jpg,087173b0715012d29d8aaf71d73ddca2075547db.jpg,087173b0715012d29d8aaf71d73ddca2075547db
2981,livingroom,bedroom,0.8775348067283629,livingroom,0.11935465037822725,empty,0.001003246754407883,False,True,False,./data/test_data/livingroom/05090dd9fc4620eafd5566eec9b619db735a7760.jpg,05090dd9fc4620eafd5566eec9b619db735a7760.jpg,05090dd9fc4620eafd5566eec9b619db735a7760
2127,entrance,empty,0.7062309384346008,entrance,0.16505494713783264,misc_int,0.1155204251408577,False,True,False,./data/test_data/entrance/01beb0251c9f279b485f7cc35f4708308b938159.jpg,01beb0251c9f279b485f7cc35f4708308b938159.jpg,01beb0251c9f279b485f7cc35f4708308b938159
516,bathroom,kitchen,0.5063712596893309,bathroom,0.492660254240036,diningroom,0.0009398781112395227,False,True,False,./data/test_data/bathroom/10f76f6d2ab33f26868f31487858e420585ef9e9.jpg,10f76f6d2ab33f26868f31487858e420585ef9e9.jpg,10f76f6d2ab33f26868f31487858e420585ef9e9
3736,misc_int,empty,0.5557469725608826,entrance,0.14596059918403625,misc_int,0.14408762753009796,False,False,True,./data/test_data/misc_int/07edff31e742addfe03dbdfeca92dccf5bedbfa8.jpg,07edff31e742addfe03dbdfeca92dccf5bedbfa8.jpg,07edff31e742addfe03dbdfeca92dccf5bedbfa8
3829,study,livingroom,0.878000020980835,study,0.06737090647220613,bedroom,0.03748704120516777,False,True,False,./data/test_data/study/07008af9ec908944e8a882e6a1206e4038fcffcb.jpg,07008af9ec908944e8a882e6a1206e4038fcffcb.jpg,07008af9ec908944e8a882e6a1206e4038fcffcb
704,bedroom,livingroom,0.3332182765007019,bedroom,0.2758068442344665,study,0.1559436023235321,False,True,False,./data/test_data/bedroom/05575a29c3585a02c112ae98b8d6892b2453f02b.jpg,05575a29c3585a02c112ae98b8d6892b2453f02b.jpg,05575a29c3585a02c112ae98b8d6892b2453f02b
1060,bedroom,livingroom,0.9995675683021544,bedroom,0.0004223024880047888,diningroom,6.879488410049817e-06,False,True,False,./data/test_data/bedroom/07ac590f2bfcf3491a279ab23cea7f12657def54.jpg,07ac590f2bfcf3491a279ab23cea7f12657def54.jpg,07ac590f2bfcf3491a279ab23cea7f12657def54
3832,study,misc_int,0.35566458106040955,bedroom,0.17395208775997162,kitchen,0.13623400032520294,False,False,False,./data/test_data/study/074abb39295b7d4d9d3dd7640b82ad32a1fd71aa.jpg,074abb39295b7d4d9d3dd7640b82ad32a1fd71aa.jpg,074abb39295b7d4d9d3dd7640b82ad32a1fd71aa
1569,diningroom,livingroom,0.7822896838188171,kitchen,0.07833262532949448,diningroom,0.06335615366697311,False,False,True,./data/test_data/diningroom/06307ca7b7f8020437dd9d9129da7ec6a46ebf7a.jpg,06307ca7b7f8020437dd9d9129da7ec6a46ebf7a.jpg,06307ca7b7f8020437dd9d9129da7ec6a46ebf7a
1625,diningroom,misc_int,0.5780164003372192,study,0.17787571251392365,bedroom,0.0842568501830101,False,False,False,./data/test_data/diningroom/0766d29db53de1d8913eb041dc20b052d7d489b0.jpg,0766d29db53de1d8913eb041dc20b052d7d489b0.jpg,0766d29db53de1d8913eb041dc20b052d7d489b0
1709,diningroom,livingroom,0.4848942756652832,diningroom,0.4771738946437836,bedroom,0.023805214092135433,False,True,False,./data/test_data/diningroom/092f19718261ebbdd9cb33474a58f1a51035ff72.jpg,092f19718261ebbdd9cb33474a58f1a51035ff72.jpg,092f19718261ebbdd9cb33474a58f1a51035ff72
3125,livingroom,bedroom,0.5459771752357483,livingroom,0.4230785369873047,diningroom,0.00971901882439852,False,True,False,./data/test_data/livingroom/064f49c8fac62427fad0bee3b9f97b45996eb507.jpg,064f49c8fac62427fad0bee3b9f97b45996eb507.jpg,064f49c8fac62427fad0bee3b9f97b45996eb507
3784,misc_int,conservatory,0.5698840618133545,kitchen,0.2304827868938446,bathroom,0.07732183486223221,False,False,False,./data/test_data/misc_int/090ea43bdf3609259d78eb4e386ac51345212235.jpg,090ea43bdf3609259d78eb4e386ac51345212235.jpg,090ea43bdf3609259d78eb4e386ac51345212235
3851,study,kitchen,0.473219245672226,study,0.2525375187397003,livingroom,0.10890263319015504,False,True,False,./data/test_data/study/0937c6c5183e3da205ed74db33df22dcf194d2b2.jpg,0937c6c5183e3da205ed74db33df22dcf194d2b2.jpg,0937c6c5183e3da205ed74db33df22dcf194d2b2
1539,diningroom,empty,0.4871227145195007,diningroom,0.20215387642383573,kitchen,0.12574489414691925,False,True,False,./data/test_data/diningroom/05a45e68c21b99111361aafe80c00d8dd01b4556.jpg,05a45e68c21b99111361aafe80c00d8dd01b4556.jpg,05a45e68c21b99111361aafe80c00d8dd01b4556
