,room,label1,label1_P,label2,label2_P,label3,label3_P,label1_correct,label2_correct,label3_correct,image_path,filename,id
2030,empty,kitchen,0.9973854422569276,empty,0.0014927181182429194,bathroom,0.0008284412906505167,False,True,False,./data/test_data/empty/08decdc6b40b5d7993b3631c87c3548e8d8af6ba.jpg,08decdc6b40b5d7993b3631c87c3548e8d8af6ba.jpg,08decdc6b40b5d7993b3631c87c3548e8d8af6ba
227,bathroom,kitchen,0.9733871817588806,bathroom,0.01933282054960728,misc_int,0.0019562470261007547,False,True,False,./data/test_data/bathroom/06e55cbcafa42eb5fa4668bb0696fda0ef470ca3.jpg,06e55cbcafa42eb5fa4668bb0696fda0ef470ca3.jpg,06e55cbcafa42eb5fa4668bb0696fda0ef470ca3
644,bedroom,livingroom,0.9639138579368592,bedroom,0.02004129439592361,diningroom,0.013848037458956242,False,True,False,./data/test_data/bedroom/046484d356e38d98a9db08816e2cca8a1a9c56e9.jpg,046484d356e38d98a9db08816e2cca8a1a9c56e9.jpg,046484d356e38d98a9db08816e2cca8a1a9c56e9
1558,diningroom,kitchen,0.9999992847442628,diningroom,4.087064269242545e-07,livingroom,3.237499868191662e-07,False,True,False,./data/test_data/diningroom/060f7a43e94fdfd5635ae29e4127a5976e465d12.jpg,060f7a43e94fdfd5635ae29e4127a5976e465d12.jpg,060f7a43e94fdfd5635ae29e4127a5976e465d12
550,bathroom,diningroom,0.9184353351593018,kitchen,0.026996130123734474,livingroom,0.022776257246732712,False,False,False,./data/test_data/bathroom/24cf766dbff5c70cc29d40a06b69a23c52408139.jpg,24cf766dbff5c70cc29d40a06b69a23c52408139.jpg,24cf766dbff5c70cc29d40a06b69a23c52408139
3713,misc_int,bathroom,0.926941990852356,kitchen,0.062286961823701865,empty,0.004708874505013228,False,False,False,./data/test_data/misc_int/073e797b5aeced5fae7aec60c2eb32285ec028e5.jpg,073e797b5aeced5fae7aec60c2eb32285ec028e5.jpg,073e797b5aeced5fae7aec60c2eb32285ec028e5
3827,study,livingroom,0.9760652184486388,diningroom,0.008724919520318508,bedroom,0.005982568487524986,False,False,False,./data/test_data/study/06d7effcf1d2b5ffc16983c7d4ef28f34df23006.jpg,06d7effcf1d2b5ffc16983c7d4ef28f34df23006.jpg,06d7effcf1d2b5ffc16983c7d4ef28f34df23006
1643,diningroom,kitchen,0.9787753820419312,diningroom,0.01047807838767767,livingroom,0.006787768565118314,False,True,False,./data/test_data/diningroom/07dcdb7eedbd8f00f3878616a4e8f60c9de62531.jpg,07dcdb7eedbd8f00f3878616a4e8f60c9de62531.jpg,07dcdb7eedbd8f00f3878616a4e8f60c9de62531
3796,study,livingroom,0.9029828906059264,bedroom,0.0945068821310997,study,0.0010208840249106288,False,False,True,./data/test_data/study/03ad59e7e261fe5ad75465804e5d649fad341e09.jpg,03ad59e7e261fe5ad75465804e5d649fad341e09.jpg,03ad59e7e261fe5ad75465804e5d649fad341e09
3062,livingroom,diningroom,0.9398431777954102,livingroom,0.0444592572748661,kitchen,0.005898916628211737,False,True,False,./data/test_data/livingroom/05bdc5db74193b099fd51834c7c6e72b068f9998.jpg,05bdc5db74193b099fd51834c7c6e72b068f9998.jpg,05bdc5db74193b099fd51834c7c6e72b068f9998
