,room,label1,label1_P,label2,label2_P,label3,label3_P,label1_correct,label2_correct,label3_correct,image_path,filename,id
2143,entrance,misc_int,0.4827490150928497,entrance,0.3925365209579468,empty,0.10376725345849992,False,True,False,./data/test_data/entrance/05bc81557230dda391027cb213aa3740df08ecb4.jpg,05bc81557230dda391027cb213aa3740df08ecb4.jpg,05bc81557230dda391027cb213aa3740df08ecb4
1694,diningroom,livingroom,0.7982673645019531,kitchen,0.11418285965919495,diningroom,0.047328487038612366,False,False,True,./data/test_data/diningroom/08e2a6fa0947112a3fb2b70624733110eb1d9e13.jpg,08e2a6fa0947112a3fb2b70624733110eb1d9e13.jpg,08e2a6fa0947112a3fb2b70624733110eb1d9e13
1808,empty,kitchen,0.8334408402442932,empty,0.08391016721725464,study,0.043537378311157234,False,True,False,./data/test_data/empty/05801feb1be656a927f0d58cb7f6ac59c68feea9.jpg,05801feb1be656a927f0d58cb7f6ac59c68feea9.jpg,05801feb1be656a927f0d58cb7f6ac59c68feea9
2857,kitchen,livingroom,0.932149052619934,diningroom,0.03456732630729675,empty,0.010642232373356821,False,False,False,./data/test_data/kitchen/22fdd3ff1fc49cb57c6e58c41d37677d05805c29.jpg,22fdd3ff1fc49cb57c6e58c41d37677d05805c29.jpg,22fdd3ff1fc49cb57c6e58c41d37677d05805c29
1629,diningroom,livingroom,0.7797858715057373,diningroom,0.1273946911096573,kitchen,0.04814193025231362,False,True,False,./data/test_data/diningroom/078ca27484bf058e122fb9b8ce4bcaad43b367cd.jpg,078ca27484bf058e122fb9b8ce4bcaad43b367cd.jpg,078ca27484bf058e122fb9b8ce4bcaad43b367cd
1530,diningroom,livingroom,0.9001017212867737,diningroom,0.04756759479641914,misc_int,0.01976451836526394,False,True,False,./data/test_data/diningroom/0596f5f139d452c3185c18ecd2080bef9b576546.jpg,0596f5f139d452c3185c18ecd2080bef9b576546.jpg,0596f5f139d452c3185c18ecd2080bef9b576546
636,bedroom,livingroom,0.8017391562461853,bedroom,0.1927786022424698,diningroom,0.004328943323343992,False,True,False,./data/test_data/bedroom/0313c0afc83a9e43f379dbe1cee015948ec57629.jpg,0313c0afc83a9e43f379dbe1cee015948ec57629.jpg,0313c0afc83a9e43f379dbe1cee015948ec57629
926,bedroom,study,0.5323144793510437,bedroom,0.16594170033931732,kitchen,0.0937974750995636,False,True,False,./data/test_data/bedroom/06c1e797367da141d65e7ac66d90edb22b45add3.jpg,06c1e797367da141d65e7ac66d90edb22b45add3.jpg,06c1e797367da141d65e7ac66d90edb22b45add3
1690,diningroom,kitchen,0.7062733173370361,diningroom,0.1352623999118805,misc_int,0.05859493091702461,False,True,False,./data/test_data/diningroom/08d9538548d504a8c738d96ad5f34df1e14bc2bf.jpg,08d9538548d504a8c738d96ad5f34df1e14bc2bf.jpg,08d9538548d504a8c738d96ad5f34df1e14bc2bf
362,bathroom,entrance,0.3536039888858795,misc_int,0.34997957944869995,bathroom,0.11095555871725082,False,False,True,./data/test_data/bathroom/08284a9b2bc5769133cca550ac527526312fc3c8.jpg,08284a9b2bc5769133cca550ac527526312fc3c8.jpg,08284a9b2bc5769133cca550ac527526312fc3c8
624,bedroom,livingroom,0.8893287777900696,bedroom,0.04293778911232948,study,0.0228529553860426,False,True,False,./data/test_data/bedroom/023d5c73e1fd3edabb3aa8c0041e480d3db91729.jpg,023d5c73e1fd3edabb3aa8c0041e480d3db91729.jpg,023d5c73e1fd3edabb3aa8c0041e480d3db91729
