,room,label1,label1_P,label2,label2_P,label3,label3_P,label1_correct,label2_correct,label3_correct,image_path,filename,id
3826,study,empty,0.5690573453903198,entrance,0.17818643152713776,misc_int,0.11624462902545928,False,False,False,./data/test_data/study/06d67730ca156478a57ede3807269936446be1cd.jpg,06d67730ca156478a57ede3807269936446be1cd.jpg,06d67730ca156478a57ede3807269936446be1cd
395,bathroom,kitchen,0.745914101600647,misc_int,0.1069287359714508,empty,0.05076484754681587,False,False,False,./data/test_data/bathroom/087260a0f6e2991b59d12f52df67a2baaec1e609.jpg,087260a0f6e2991b59d12f52df67a2baaec1e609.jpg,087260a0f6e2991b59d12f52df67a2baaec1e609
2310,kitchen,study,0.7463074326515198,misc_int,0.10671711713075638,entrance,0.04491100087761879,False,False,False,./data/test_data/kitchen/053b649d51674314524a8b4b545f5f76ec124c77.jpg,053b649d51674314524a8b4b545f5f76ec124c77.jpg,053b649d51674314524a8b4b545f5f76ec124c77
1952,empty,study,0.6653737425804138,misc_int,0.285101979970932,bedroom,0.01886831037700176,False,False,False,./data/test_data/empty/07968c8cd305e498b8b877e66aef7ba019ac4b64.jpg,07968c8cd305e498b8b877e66aef7ba019ac4b64.jpg,07968c8cd305e498b8b877e66aef7ba019ac4b64
3832,study,misc_int,0.35566458106040955,bedroom,0.17395208775997162,kitchen,0.13623400032520294,False,False,False,./data/test_data/study/074abb39295b7d4d9d3dd7640b82ad32a1fd71aa.jpg,074abb39295b7d4d9d3dd7640b82ad32a1fd71aa.jpg,074abb39295b7d4d9d3dd7640b82ad32a1fd71aa
3784,misc_int,conservatory,0.5698840618133545,kitchen,0.2304827868938446,bathroom,0.07732183486223221,False,False,False,./data/test_data/misc_int/090ea43bdf3609259d78eb4e386ac51345212235.jpg,090ea43bdf3609259d78eb4e386ac51345212235.jpg,090ea43bdf3609259d78eb4e386ac51345212235
2290,kitchen,diningroom,0.6599504947662354,misc_int,0.15692269802093506,empty,0.05325809866189957,False,False,False,./data/test_data/kitchen/0509731c45aa8dc47ad18217c1c112259c33195c.jpg,0509731c45aa8dc47ad18217c1c112259c33195c.jpg,0509731c45aa8dc47ad18217c1c112259c33195c
1639,diningroom,kitchen,0.8274521231651306,study,0.06448519229888916,livingroom,0.06020608171820641,False,False,False,./data/test_data/diningroom/07cf53e5faf1cdd77a722403e69f4090cadecb11.jpg,07cf53e5faf1cdd77a722403e69f4090cadecb11.jpg,07cf53e5faf1cdd77a722403e69f4090cadecb11
1576,diningroom,study,0.29311174154281616,misc_int,0.288188099861145,entrance,0.21669691801071167,False,False,False,./data/test_data/diningroom/0669696563a0c51149c9351f28e59a69d591569d.jpg,0669696563a0c51149c9351f28e59a69d591569d.jpg,0669696563a0c51149c9351f28e59a69d591569d
1578,diningroom,study,0.26062440872192383,bedroom,0.1512175351381302,livingroom,0.1466473489999771,False,False,False,./data/test_data/diningroom/0676e929eef17e632181d82d4c2d22333fdf4e33.jpg,0676e929eef17e632181d82d4c2d22333fdf4e33.jpg,0676e929eef17e632181d82d4c2d22333fdf4e33
1480,conservatory,diningroom,0.9287660121917723,kitchen,0.053313907235860825,livingroom,0.014752397313714027,False,False,False,./data/test_data/conservatory/22926d4ceb03215bbdd3f318801e9529651c1769.jpg,22926d4ceb03215bbdd3f318801e9529651c1769.jpg,22926d4ceb03215bbdd3f318801e9529651c1769
1567,diningroom,kitchen,0.8278434276580809,bedroom,0.056517258286476135,study,0.052971817553043365,False,False,False,./data/test_data/diningroom/062cca0290bb47a87eeba757478acdf5beabac5e.jpg,062cca0290bb47a87eeba757478acdf5beabac5e.jpg,062cca0290bb47a87eeba757478acdf5beabac5e
3688,misc_int,kitchen,0.8537448048591614,bedroom,0.05321434512734413,livingroom,0.03715185075998306,False,False,False,./data/test_data/misc_int/06dbefbd5f09701630d9b97395d64fb794d9d5ac.jpg,06dbefbd5f09701630d9b97395d64fb794d9d5ac.jpg,06dbefbd5f09701630d9b97395d64fb794d9d5ac
1514,diningroom,kitchen,0.5405186414718628,study,0.259088933467865,livingroom,0.0647558644413948,False,False,False,./data/test_data/diningroom/05554d549ac6908e55ed1022c5a7a9ebffa17598.jpg,05554d549ac6908e55ed1022c5a7a9ebffa17598.jpg,05554d549ac6908e55ed1022c5a7a9ebffa17598
1519,diningroom,bedroom,0.3562777936458588,study,0.2723810374736786,livingroom,0.22394275665283206,False,False,False,./data/test_data/diningroom/0563c51d59c6b5fe8ee91234c5bb895907e040fd.jpg,0563c51d59c6b5fe8ee91234c5bb895907e040fd.jpg,0563c51d59c6b5fe8ee91234c5bb895907e040fd
