,id,dataset,int_ext,room,jpg_filename,image_path,orig_tensor_dim
4396,0160fb7dc8ea8df29a06dda3c21d0e507a563ea9,sample_data_2,interior,bathroom,0160fb7dc8ea8df29a06dda3c21d0e507a563ea9.jpg,image_data/sample_data_2/bathroom/0160fb7dc8ea8df29a06dda3c21d0e507a563ea9.jpg,"(430, 645, 3)"
4405,01962183acc15b62602eb42d49eaa6494b5c4319,sample_data_2,interior,bathroom,01962183acc15b62602eb42d49eaa6494b5c4319.jpg,image_data/sample_data_2/bathroom/01962183acc15b62602eb42d49eaa6494b5c4319.jpg,"(430, 645, 3)"
4266,caa788542c045dfdc59aa783e41c1f1ad8a8d75c,sample_data,interior,bathroom,caa788542c045dfdc59aa783e41c1f1ad8a8d75c.jpg,image_data/sample_data/bathroom/caa788542c045dfdc59aa783e41c1f1ad8a8d75c.jpg,"(430, 645, 3)"
4429,0261927e4b84be71f7e4f2107d7f580391382fd9,sample_data_2,interior,bathroom,0261927e4b84be71f7e4f2107d7f580391382fd9.jpg,image_data/sample_data_2/bathroom/0261927e4b84be71f7e4f2107d7f580391382fd9.jpg,"(430, 645, 3)"
4481,0430ba78f899a66c1dbe91290fd3733fb90446b9,sample_data_2,interior,bathroom,0430ba78f899a66c1dbe91290fd3733fb90446b9.jpg,image_data/sample_data_2/bathroom/0430ba78f899a66c1dbe91290fd3733fb90446b9.jpg,"(430, 645, 3)"
4384,00af819588b69a9424153882d8ab9eb9cb0db1f9,sample_data_2,interior,bathroom,00af819588b69a9424153882d8ab9eb9cb0db1f9.jpg,image_data/sample_data_2/bathroom/00af819588b69a9424153882d8ab9eb9cb0db1f9.jpg,"(430, 645, 3)"
4407,01b251f8968c201a8c520aab62dade4a13a87149,sample_data_2,interior,bathroom,01b251f8968c201a8c520aab62dade4a13a87149.jpg,image_data/sample_data_2/bathroom/01b251f8968c201a8c520aab62dade4a13a87149.jpg,"(430, 645, 3)"
4385,00da56e13e015b383effff3fe8560ae7fa7cb1f9,sample_data_2,interior,bathroom,00da56e13e015b383effff3fe8560ae7fa7cb1f9.jpg,image_data/sample_data_2/bathroom/00da56e13e015b383effff3fe8560ae7fa7cb1f9.jpg,"(430, 645, 3)"
4264,a375ecb0e3c0b517d0f5276649ad8d6f790868e5,sample_data,interior,bathroom,a375ecb0e3c0b517d0f5276649ad8d6f790868e5.jpg,image_data/sample_data/bathroom/a375ecb0e3c0b517d0f5276649ad8d6f790868e5.jpg,"(430, 645, 3)"
4425,0248dca56b762f4383c1e5eebbc592e317475209,sample_data_2,interior,bathroom,0248dca56b762f4383c1e5eebbc592e317475209.jpg,image_data/sample_data_2/bathroom/0248dca56b762f4383c1e5eebbc592e317475209.jpg,"(430, 645, 3)"
4471,03d1a91e3a95b83a59b21646556f91b785f074e9,sample_data_2,interior,bathroom,03d1a91e3a95b83a59b21646556f91b785f074e9.jpg,image_data/sample_data_2/bathroom/03d1a91e3a95b83a59b21646556f91b785f074e9.jpg,"(430, 645, 3)"
4265,bf35dfa63cd7c625edcd4d1cc9b0ce1bfba4b2e8,sample_data,interior,bathroom,bf35dfa63cd7c625edcd4d1cc9b0ce1bfba4b2e8.jpg,image_data/sample_data/bathroom/bf35dfa63cd7c625edcd4d1cc9b0ce1bfba4b2e8.jpg,"(430, 645, 3)"
4424,02489baedce5ab23032cefc691cd87a1cbebe599,sample_data_2,interior,bathroom,02489baedce5ab23032cefc691cd87a1cbebe599.jpg,image_data/sample_data_2/bathroom/02489baedce5ab23032cefc691cd87a1cbebe599.jpg,"(430, 645, 3)"
4406,01b1fbac0e152c3fc2903c4b8294f7a529ad15d9,sample_data_2,interior,bathroom,01b1fbac0e152c3fc2903c4b8294f7a529ad15d9.jpg,image_data/sample_data_2/bathroom/01b1fbac0e152c3fc2903c4b8294f7a529ad15d9.jpg,"(430, 645, 3)"
4441,02b1f40587d6b2caabed05909a1a467365fc5e49,sample_data_2,interior,bathroom,02b1f40587d6b2caabed05909a1a467365fc5e49.jpg,image_data/sample_data_2/bathroom/02b1f40587d6b2caabed05909a1a467365fc5e49.jpg,"(430, 645, 3)"
4375,0060af05f71730efe5bd7cbd4eb5da8ddfa3b5c9,sample_data_2,interior,bathroom,0060af05f71730efe5bd7cbd4eb5da8ddfa3b5c9.jpg,image_data/sample_data_2/bathroom/0060af05f71730efe5bd7cbd4eb5da8ddfa3b5c9.jpg,"(430, 645, 3)"
4434,0280206a1af6138f99fdd772813d8442ebea7b89,sample_data_2,interior,bathroom,0280206a1af6138f99fdd772813d8442ebea7b89.jpg,image_data/sample_data_2/bathroom/0280206a1af6138f99fdd772813d8442ebea7b89.jpg,"(430, 645, 3)"
4361,000733430218ceea3108c989541c57fac2ba0ec9,sample_data_2,interior,bathroom,000733430218ceea3108c989541c57fac2ba0ec9.jpg,image_data/sample_data_2/bathroom/000733430218ceea3108c989541c57fac2ba0ec9.jpg,"(430, 645, 3)"
4437,02a2acd6dc5d16167fefba6a3e5a45918bd42389,sample_data_2,interior,bathroom,02a2acd6dc5d16167fefba6a3e5a45918bd42389.jpg,image_data/sample_data_2/bathroom/02a2acd6dc5d16167fefba6a3e5a45918bd42389.jpg,"(430, 645, 3)"
4460,036255c12a6a485152da1adc44ae4216c73f41f9,sample_data_2,interior,bathroom,036255c12a6a485152da1adc44ae4216c73f41f9.jpg,image_data/sample_data_2/bathroom/036255c12a6a485152da1adc44ae4216c73f41f9.jpg,"(430, 645, 3)"
4452,0332d0bcf5b66444b3f103788a27c51562219609,sample_data_2,interior,bathroom,0332d0bcf5b66444b3f103788a27c51562219609.jpg,image_data/sample_data_2/bathroom/0332d0bcf5b66444b3f103788a27c51562219609.jpg,"(430, 645, 3)"
4386,00fd9ed80bc7fd342aa288ac089b65a727a699a9,sample_data_2,interior,bathroom,00fd9ed80bc7fd342aa288ac089b65a727a699a9.jpg,image_data/sample_data_2/bathroom/00fd9ed80bc7fd342aa288ac089b65a727a699a9.jpg,"(430, 645, 3)"
4485,044014a5fc1af0bfaa4ea821cbd3a0f01b65d209,sample_data_2,interior,bathroom,044014a5fc1af0bfaa4ea821cbd3a0f01b65d209.jpg,image_data/sample_data_2/bathroom/044014a5fc1af0bfaa4ea821cbd3a0f01b65d209.jpg,"(430, 645, 3)"
4401,017ea19e8f77c44b1609b5a7da4737d7b9a47db9,sample_data_2,interior,bathroom,017ea19e8f77c44b1609b5a7da4737d7b9a47db9.jpg,image_data/sample_data_2/bathroom/017ea19e8f77c44b1609b5a7da4737d7b9a47db9.jpg,"(430, 645, 3)"
4451,032f455a3ccd4e65916c4c6448469ce564d13c99,sample_data_2,interior,bathroom,032f455a3ccd4e65916c4c6448469ce564d13c99.jpg,image_data/sample_data_2/bathroom/032f455a3ccd4e65916c4c6448469ce564d13c99.jpg,"(430, 600, 3)"
4373,00489c460959b4a3a328c2c0349dd3f6c312fc39,sample_data_2,interior,bathroom,00489c460959b4a3a328c2c0349dd3f6c312fc39.jpg,image_data/sample_data_2/bathroom/00489c460959b4a3a328c2c0349dd3f6c312fc39.jpg,"(430, 645, 3)"
4364,002154511c2145b7a1f28e680ef70b93c71f3089,sample_data_2,interior,bathroom,002154511c2145b7a1f28e680ef70b93c71f3089.jpg,image_data/sample_data_2/bathroom/002154511c2145b7a1f28e680ef70b93c71f3089.jpg,"(430, 645, 3)"
4421,022fdbe7f02fadde1496afbf149ab85a8ec24679,sample_data_2,interior,bathroom,022fdbe7f02fadde1496afbf149ab85a8ec24679.jpg,image_data/sample_data_2/bathroom/022fdbe7f02fadde1496afbf149ab85a8ec24679.jpg,"(430, 645, 3)"
4456,034d2b0436f2ae850f6a57e05588c9973f459c99,sample_data_2,interior,bathroom,034d2b0436f2ae850f6a57e05588c9973f459c99.jpg,image_data/sample_data_2/bathroom/034d2b0436f2ae850f6a57e05588c9973f459c99.jpg,"(430, 645, 3)"
4427,024ce862bef3f148beb0a22beb656ddb6d1f62d9,sample_data_2,interior,bathroom,024ce862bef3f148beb0a22beb656ddb6d1f62d9.jpg,image_data/sample_data_2/bathroom/024ce862bef3f148beb0a22beb656ddb6d1f62d9.jpg,"(430, 644, 3)"
4474,03fb045827b1b12ec5ec0433ffc780d62f2a6e69,sample_data_2,interior,bathroom,03fb045827b1b12ec5ec0433ffc780d62f2a6e69.jpg,image_data/sample_data_2/bathroom/03fb045827b1b12ec5ec0433ffc780d62f2a6e69.jpg,"(430, 645, 3)"
4455,034288c790d3d73fc02d80e99ec96e5d680411c9,sample_data_2,interior,bathroom,034288c790d3d73fc02d80e99ec96e5d680411c9.jpg,image_data/sample_data_2/bathroom/034288c790d3d73fc02d80e99ec96e5d680411c9.jpg,"(430, 645, 3)"
