,id,dataset,int_ext,room,jpg_filename,image_path,orig_tensor_dim
4996,03e8615843c40d76c449c1ee84fca084e2916b09 (1),sample_data_2,exterior,garden,03e8615843c40d76c449c1ee84fca084e2916b09 (1).jpg,image_data/sample_data_2/garden/03e8615843c40d76c449c1ee84fca084e2916b09 (1).jpg,"(430, 644, 3)"
5009,047580a1c65756caae4b7d9953e31785eb434159 (1),sample_data_2,exterior,garden,047580a1c65756caae4b7d9953e31785eb434159 (1).jpg,image_data/sample_data_2/garden/047580a1c65756caae4b7d9953e31785eb434159 (1).jpg,"(430, 645, 3)"
4321,cca27e6ee39c2e7ac0ba1bd71e4988792a7d3886,sample_data,exterior,garden,cca27e6ee39c2e7ac0ba1bd71e4988792a7d3886.jpg,image_data/sample_data/garden/cca27e6ee39c2e7ac0ba1bd71e4988792a7d3886.jpg,"(430, 645, 3)"
4977,032138824b4050d6e42b1c9404d86aa215609939,sample_data_2,exterior,garden,032138824b4050d6e42b1c9404d86aa215609939.jpg,image_data/sample_data_2/garden/032138824b4050d6e42b1c9404d86aa215609939.jpg,"(430, 645, 3)"
4963,0262207761c65b7927386cb4bf52ebe23fbac259,sample_data_2,exterior,garden,0262207761c65b7927386cb4bf52ebe23fbac259.jpg,image_data/sample_data_2/garden/0262207761c65b7927386cb4bf52ebe23fbac259.jpg,"(430, 645, 3)"
4994,03e5daa09b866c5c5fff02ed3ab5c6c588a94269 (1),sample_data_2,exterior,garden,03e5daa09b866c5c5fff02ed3ab5c6c588a94269 (1).jpg,image_data/sample_data_2/garden/03e5daa09b866c5c5fff02ed3ab5c6c588a94269 (1).jpg,"(430, 645, 3)"
4947,018f5cb6fbbf912c5e98b75890263c36c6f40759,sample_data_2,exterior,garden,018f5cb6fbbf912c5e98b75890263c36c6f40759.jpg,image_data/sample_data_2/garden/018f5cb6fbbf912c5e98b75890263c36c6f40759.jpg,"(430, 645, 3)"
4943,01806ff1e35fc29795be4c661b3083e3a526d939 (1),sample_data_2,exterior,garden,01806ff1e35fc29795be4c661b3083e3a526d939 (1).jpg,image_data/sample_data_2/garden/01806ff1e35fc29795be4c661b3083e3a526d939 (1).jpg,"(430, 645, 3)"
4961,025f80fab9766e909011c1dba09a400b65c837e9,sample_data_2,exterior,garden,025f80fab9766e909011c1dba09a400b65c837e9.jpg,image_data/sample_data_2/garden/025f80fab9766e909011c1dba09a400b65c837e9.jpg,"(430, 645, 3)"
4942,0177954aeeaeb67acaad138b776ba0aaf33a6a19,sample_data_2,exterior,garden,0177954aeeaeb67acaad138b776ba0aaf33a6a19.jpg,image_data/sample_data_2/garden/0177954aeeaeb67acaad138b776ba0aaf33a6a19.jpg,"(412, 620, 3)"
