,id,dataset,int_ext,room,jpg_filename,image_path,orig_tensor_dim
5054,01c568e157955d674cd334b3ac7aa536a2496549,sample_data_2,interior,kitchen,01c568e157955d674cd334b3ac7aa536a2496549.jpg,image_data/sample_data_2/kitchen/01c568e157955d674cd334b3ac7aa536a2496549.jpg,"(430, 644, 3)"
5042,011096f13158f917c057719e4795cf5374a2d489,sample_data_2,interior,kitchen,011096f13158f917c057719e4795cf5374a2d489.jpg,image_data/sample_data_2/kitchen/011096f13158f917c057719e4795cf5374a2d489.jpg,"(430, 645, 3)"
5077,02e10589cc51d4bb3cb72081924a8620806b44e9,sample_data_2,interior,kitchen,02e10589cc51d4bb3cb72081924a8620806b44e9.jpg,image_data/sample_data_2/kitchen/02e10589cc51d4bb3cb72081924a8620806b44e9.jpg,"(413, 620, 3)"
5127,0476761aff60695aa4ba600b6f0a223e8c456819,sample_data_2,interior,kitchen,0476761aff60695aa4ba600b6f0a223e8c456819.jpg,image_data/sample_data_2/kitchen/0476761aff60695aa4ba600b6f0a223e8c456819.jpg,"(430, 645, 3)"
5027,00ab5baaaa1377a8d7141dd36fb6244d2bb62259,sample_data_2,interior,kitchen,00ab5baaaa1377a8d7141dd36fb6244d2bb62259.jpg,image_data/sample_data_2/kitchen/00ab5baaaa1377a8d7141dd36fb6244d2bb62259.jpg,"(430, 645, 3)"
5037,00e132d9394079edbacef9480f0c0f292c19f9e9,sample_data_2,interior,kitchen,00e132d9394079edbacef9480f0c0f292c19f9e9.jpg,image_data/sample_data_2/kitchen/00e132d9394079edbacef9480f0c0f292c19f9e9.jpg,"(430, 645, 3)"
5049,01a415b8dc4c909e09877190582836bf38a6aee9,sample_data_2,interior,kitchen,01a415b8dc4c909e09877190582836bf38a6aee9.jpg,image_data/sample_data_2/kitchen/01a415b8dc4c909e09877190582836bf38a6aee9.jpg,"(430, 645, 3)"
5090,0355ac7bb446d076857f575d9c45ab59aa1c6569,sample_data_2,interior,kitchen,0355ac7bb446d076857f575d9c45ab59aa1c6569.jpg,image_data/sample_data_2/kitchen/0355ac7bb446d076857f575d9c45ab59aa1c6569.jpg,"(430, 645, 3)"
5124,046180559ce32da0bf9754f5ab2b6b1030f76fc9,sample_data_2,interior,kitchen,046180559ce32da0bf9754f5ab2b6b1030f76fc9.jpg,image_data/sample_data_2/kitchen/046180559ce32da0bf9754f5ab2b6b1030f76fc9.jpg,"(420, 632, 3)"
4325,3be65a646351daa1f99fc333db87ab7141d2fe9f,sample_data,interior,kitchen,3be65a646351daa1f99fc333db87ab7141d2fe9f.jpg,image_data/sample_data/kitchen/3be65a646351daa1f99fc333db87ab7141d2fe9f.jpg,"(430, 645, 3)"
5047,0183d386e3a1d2c14f13340acbe4db716e82afe9,sample_data_2,interior,kitchen,0183d386e3a1d2c14f13340acbe4db716e82afe9.jpg,image_data/sample_data_2/kitchen/0183d386e3a1d2c14f13340acbe4db716e82afe9.jpg,"(430, 645, 3)"
5033,00c5f324b36a476aaabb901b29dcf99efd580779,sample_data_2,interior,kitchen,00c5f324b36a476aaabb901b29dcf99efd580779.jpg,image_data/sample_data_2/kitchen/00c5f324b36a476aaabb901b29dcf99efd580779.jpg,"(430, 645, 3)"
5120,0444cd7708e1aa0d5f22a7d3835625f53c9d2449,sample_data_2,interior,kitchen,0444cd7708e1aa0d5f22a7d3835625f53c9d2449.jpg,image_data/sample_data_2/kitchen/0444cd7708e1aa0d5f22a7d3835625f53c9d2449.jpg,"(430, 645, 3)"
5052,01c1d713d3487f75b9e848be813c8e6d18a14769,sample_data_2,interior,kitchen,01c1d713d3487f75b9e848be813c8e6d18a14769.jpg,image_data/sample_data_2/kitchen/01c1d713d3487f75b9e848be813c8e6d18a14769.jpg,"(430, 645, 3)"
5099,0392cfe9f4d957a53283c1e86867877f1839a9c9,sample_data_2,interior,kitchen,0392cfe9f4d957a53283c1e86867877f1839a9c9.jpg,image_data/sample_data_2/kitchen/0392cfe9f4d957a53283c1e86867877f1839a9c9.jpg,"(430, 645, 3)"
5116,042de08fe84832dd119f584017bf055d8ae28db9,sample_data_2,interior,kitchen,042de08fe84832dd119f584017bf055d8ae28db9.jpg,image_data/sample_data_2/kitchen/042de08fe84832dd119f584017bf055d8ae28db9.jpg,"(430, 645, 3)"
5121,044dedf97a52cacb51718208a2bc70b1f17bf0f9,sample_data_2,interior,kitchen,044dedf97a52cacb51718208a2bc70b1f17bf0f9.jpg,image_data/sample_data_2/kitchen/044dedf97a52cacb51718208a2bc70b1f17bf0f9.jpg,"(430, 645, 3)"
5022,007653e41ecaee852d61e214d8245f8a97f385e9,sample_data_2,interior,kitchen,007653e41ecaee852d61e214d8245f8a97f385e9.jpg,image_data/sample_data_2/kitchen/007653e41ecaee852d61e214d8245f8a97f385e9.jpg,"(430, 645, 3)"
5018,005972f4c63b30ce3a23c82d0a1eaf9f39930b89,sample_data_2,interior,kitchen,005972f4c63b30ce3a23c82d0a1eaf9f39930b89.jpg,image_data/sample_data_2/kitchen/005972f4c63b30ce3a23c82d0a1eaf9f39930b89.jpg,"(430, 645, 3)"
5106,03d9c7e238ed41811bbc78fb81ffe070883f1279,sample_data_2,interior,kitchen,03d9c7e238ed41811bbc78fb81ffe070883f1279.jpg,image_data/sample_data_2/kitchen/03d9c7e238ed41811bbc78fb81ffe070883f1279.jpg,"(430, 645, 3)"
5071,02aecc03b84588836e920a9080125139f09d3cc9,sample_data_2,interior,kitchen,02aecc03b84588836e920a9080125139f09d3cc9.jpg,image_data/sample_data_2/kitchen/02aecc03b84588836e920a9080125139f09d3cc9.jpg,"(430, 645, 3)"
5025,007edd3257ec902ea09a4f4ac19b9d0af74e4209,sample_data_2,interior,kitchen,007edd3257ec902ea09a4f4ac19b9d0af74e4209.jpg,image_data/sample_data_2/kitchen/007edd3257ec902ea09a4f4ac19b9d0af74e4209.jpg,"(430, 645, 3)"
5088,0339334abc7372bc00b8ccc4ed8a9d8de3291f89,sample_data_2,interior,kitchen,0339334abc7372bc00b8ccc4ed8a9d8de3291f89.jpg,image_data/sample_data_2/kitchen/0339334abc7372bc00b8ccc4ed8a9d8de3291f89.jpg,"(430, 645, 3)"
5041,010e25990f360caee6ec5b3f96209bfdc72cc849,sample_data_2,interior,kitchen,010e25990f360caee6ec5b3f96209bfdc72cc849.jpg,image_data/sample_data_2/kitchen/010e25990f360caee6ec5b3f96209bfdc72cc849.jpg,"(430, 645, 3)"
5074,02bd3a752eff521b895ae2aa240534238a1d3d29,sample_data_2,interior,kitchen,02bd3a752eff521b895ae2aa240534238a1d3d29.jpg,image_data/sample_data_2/kitchen/02bd3a752eff521b895ae2aa240534238a1d3d29.jpg,"(430, 645, 3)"
5107,03ee6ba397b2708e35d628008a7e9695771201e9,sample_data_2,interior,kitchen,03ee6ba397b2708e35d628008a7e9695771201e9.jpg,image_data/sample_data_2/kitchen/03ee6ba397b2708e35d628008a7e9695771201e9.jpg,"(430, 645, 3)"
5079,02ebdcfaa089c40d0f7bc6703234c84fdfc3bf69,sample_data_2,interior,kitchen,02ebdcfaa089c40d0f7bc6703234c84fdfc3bf69.jpg,image_data/sample_data_2/kitchen/02ebdcfaa089c40d0f7bc6703234c84fdfc3bf69.jpg,"(430, 645, 3)"
5067,0256e7634d6ba0b626bdee23bb632bb12a7db6f9,sample_data_2,interior,kitchen,0256e7634d6ba0b626bdee23bb632bb12a7db6f9.jpg,image_data/sample_data_2/kitchen/0256e7634d6ba0b626bdee23bb632bb12a7db6f9.jpg,"(430, 645, 3)"
5051,01b47448e19e33c3a0c736e1c46bc4fd01725589,sample_data_2,interior,kitchen,01b47448e19e33c3a0c736e1c46bc4fd01725589.jpg,image_data/sample_data_2/kitchen/01b47448e19e33c3a0c736e1c46bc4fd01725589.jpg,"(430, 645, 3)"
5076,02ce79fc1100145423e24602a64431d6073cdba9,sample_data_2,interior,kitchen,02ce79fc1100145423e24602a64431d6073cdba9.jpg,image_data/sample_data_2/kitchen/02ce79fc1100145423e24602a64431d6073cdba9.jpg,"(430, 644, 3)"
5053,01c46c78cb8eae88f6054d0aa406b0e8c4755fa9,sample_data_2,interior,kitchen,01c46c78cb8eae88f6054d0aa406b0e8c4755fa9.jpg,image_data/sample_data_2/kitchen/01c46c78cb8eae88f6054d0aa406b0e8c4755fa9.jpg,"(430, 600, 3)"
5102,03b01d37c4a0e099822ade1a3d7fa11b5f8247c9,sample_data_2,interior,kitchen,03b01d37c4a0e099822ade1a3d7fa11b5f8247c9.jpg,image_data/sample_data_2/kitchen/03b01d37c4a0e099822ade1a3d7fa11b5f8247c9.jpg,"(430, 645, 3)"
