,room,label1,label1_P,label2,label2_P,label3,label3_P,label1_correct,label2_correct,label3_correct,image_path,filename,id
1667,diningroom,kitchen,0.9999903440475464,livingroom,5.925895493419375e-06,misc_int,2.15357385968673e-06,False,False,False,./data/test_data/diningroom/08537cb4c55902b0bcd97968b64f68bd6a883870.jpg,08537cb4c55902b0bcd97968b64f68bd6a883870.jpg,08537cb4c55902b0bcd97968b64f68bd6a883870
1558,diningroom,kitchen,0.9999992847442628,diningroom,4.087064269242545e-07,livingroom,3.237499868191662e-07,False,True,False,./data/test_data/diningroom/060f7a43e94fdfd5635ae29e4127a5976e465d12.jpg,060f7a43e94fdfd5635ae29e4127a5976e465d12.jpg,060f7a43e94fdfd5635ae29e4127a5976e465d12
3732,misc_int,livingroom,0.9099398255348206,bedroom,0.04635325074195862,study,0.02344132773578167,False,False,False,./data/test_data/misc_int/07d7175a80f451ec8de836138833cd947cd69be8.jpg,07d7175a80f451ec8de836138833cd947cd69be8.jpg,07d7175a80f451ec8de836138833cd947cd69be8
3028,livingroom,bedroom,0.925309121608734,livingroom,0.020016537979245186,diningroom,0.01657778583467007,False,True,False,./data/test_data/livingroom/057e92ec462996750c9d983bc01e69a72733926c.jpg,057e92ec462996750c9d983bc01e69a72733926c.jpg,057e92ec462996750c9d983bc01e69a72733926c
3827,study,livingroom,0.9760652184486388,diningroom,0.008724919520318508,bedroom,0.005982568487524986,False,False,False,./data/test_data/study/06d7effcf1d2b5ffc16983c7d4ef28f34df23006.jpg,06d7effcf1d2b5ffc16983c7d4ef28f34df23006.jpg,06d7effcf1d2b5ffc16983c7d4ef28f34df23006
1057,bedroom,kitchen,0.9575327038764954,livingroom,0.014682643115520476,misc_int,0.008341285400092602,False,False,False,./data/test_data/bedroom/07a804f5b1aa1996407e104705d371100b5c3ae8.jpg,07a804f5b1aa1996407e104705d371100b5c3ae8.jpg,07a804f5b1aa1996407e104705d371100b5c3ae8
1622,diningroom,kitchen,0.9646547436714172,diningroom,0.013585129752755163,livingroom,0.012826851569116116,False,True,False,./data/test_data/diningroom/074a2bd1c30244fcb0cfaf7ab6f57a01b34adad3.jpg,074a2bd1c30244fcb0cfaf7ab6f57a01b34adad3.jpg,074a2bd1c30244fcb0cfaf7ab6f57a01b34adad3
1724,diningroom,kitchen,0.9934200644493104,diningroom,0.005943587515503168,livingroom,0.0004864641523454338,False,True,False,./data/test_data/diningroom/20a1dc1e1fe57f1b80419eb07201ae82b4aa4999.jpg,20a1dc1e1fe57f1b80419eb07201ae82b4aa4999.jpg,20a1dc1e1fe57f1b80419eb07201ae82b4aa4999
1510,diningroom,livingroom,0.9831212759017944,study,0.007475219666957854,diningroom,0.005601370241492987,False,False,True,./data/test_data/diningroom/053e9be5d236ca449dd7412e9f13a6a62af736c0.jpg,053e9be5d236ca449dd7412e9f13a6a62af736c0.jpg,053e9be5d236ca449dd7412e9f13a6a62af736c0
3263,livingroom,kitchen,0.9755054116249084,livingroom,0.010733358561992644,misc_int,0.006812518928200007,False,True,False,./data/test_data/livingroom/078f0c086545506252a279449c101dd1cc4556ca.jpg,078f0c086545506252a279449c101dd1cc4556ca.jpg,078f0c086545506252a279449c101dd1cc4556ca
