,id,dataset,int_ext,room,jpg_filename,image_path,orig_tensor_dim
4690,00d81af17758b2dca97b1206d17afbac4b429e39,sample_data_2,interior,diningroom,00d81af17758b2dca97b1206d17afbac4b429e39.jpg,image_data/sample_data_2/diningroom/00d81af17758b2dca97b1206d17afbac4b429e39.jpg,"(430, 645, 3)"
4701,0193f2b585553bb3f18ff1af3324c323dc019f99,sample_data_2,interior,diningroom,0193f2b585553bb3f18ff1af3324c323dc019f99.jpg,image_data/sample_data_2/diningroom/0193f2b585553bb3f18ff1af3324c323dc019f99.jpg,"(430, 600, 3)"
4723,035b11750e1a0dc6d25de919b542c1a793b284d9,sample_data_2,interior,diningroom,035b11750e1a0dc6d25de919b542c1a793b284d9.jpg,image_data/sample_data_2/diningroom/035b11750e1a0dc6d25de919b542c1a793b284d9.jpg,"(430, 645, 3)"
4726,03e25b70d213d0b68864948e05e11898f77596b9,sample_data_2,interior,diningroom,03e25b70d213d0b68864948e05e11898f77596b9.jpg,image_data/sample_data_2/diningroom/03e25b70d213d0b68864948e05e11898f77596b9.jpg,"(430, 619, 3)"
4688,0085a013130e84a06a65055cb9e6b9bbdeee2909,sample_data_2,interior,diningroom,0085a013130e84a06a65055cb9e6b9bbdeee2909.jpg,image_data/sample_data_2/diningroom/0085a013130e84a06a65055cb9e6b9bbdeee2909.jpg,"(430, 645, 3)"
4706,01c662ad59142ade9e33a81ebae8e5912e76ee09,sample_data_2,interior,diningroom,01c662ad59142ade9e33a81ebae8e5912e76ee09.jpg,image_data/sample_data_2/diningroom/01c662ad59142ade9e33a81ebae8e5912e76ee09.jpg,"(430, 645, 3)"
4692,00da7dfa6a86fe15178ca80e7a5b0f901326d5a9,sample_data_2,interior,diningroom,00da7dfa6a86fe15178ca80e7a5b0f901326d5a9.jpg,image_data/sample_data_2/diningroom/00da7dfa6a86fe15178ca80e7a5b0f901326d5a9.jpg,"(430, 645, 3)"
4686,004301456b022c18c4a12492ef2c47c0ed986bc9,sample_data_2,interior,diningroom,004301456b022c18c4a12492ef2c47c0ed986bc9.jpg,image_data/sample_data_2/diningroom/004301456b022c18c4a12492ef2c47c0ed986bc9.jpg,"(430, 645, 3)"
4721,030db47cac721b2e7668aa39b861e52fcc206ee9 (1),sample_data_2,interior,diningroom,030db47cac721b2e7668aa39b861e52fcc206ee9 (1).jpg,image_data/sample_data_2/diningroom/030db47cac721b2e7668aa39b861e52fcc206ee9 (1).jpg,"(429, 645, 3)"
4710,021d99dac0259975e886f25f3f14ac7abf9b03b9,sample_data_2,interior,diningroom,021d99dac0259975e886f25f3f14ac7abf9b03b9.jpg,image_data/sample_data_2/diningroom/021d99dac0259975e886f25f3f14ac7abf9b03b9.jpg,"(430, 644, 3)"
