,room,label1,label1_P,label2,label2_P,label3,label3_P,label1_correct,label2_correct,label3_correct,image_path,filename,id
1881,empty,empty,0.9988773465156556,bedroom,0.0005504300352185965,kitchen,0.00029628851916641,True,False,False,./data/test_data/empty/067009e74d55ce562b542570fde3504970e171c3.jpg,067009e74d55ce562b542570fde3504970e171c3.jpg,067009e74d55ce562b542570fde3504970e171c3
1126,bedroom,bedroom,0.9993647933006288,livingroom,0.0003519172896631062,misc_int,0.00016222201520577073,True,False,False,./data/test_data/bedroom/0805c182d15dd2c245b13f6a7cb01b304f8a5b0e.jpg,0805c182d15dd2c245b13f6a7cb01b304f8a5b0e.jpg,0805c182d15dd2c245b13f6a7cb01b304f8a5b0e
1057,bedroom,kitchen,0.9575327038764954,livingroom,0.014682643115520476,misc_int,0.008341285400092602,False,False,False,./data/test_data/bedroom/07a804f5b1aa1996407e104705d371100b5c3ae8.jpg,07a804f5b1aa1996407e104705d371100b5c3ae8.jpg,07a804f5b1aa1996407e104705d371100b5c3ae8
1462,conservatory,misc_int,0.3955861926078797,kitchen,0.18251380324363708,conservatory,0.13621151447296145,False,False,True,./data/test_data/conservatory/06040aed07c969ce738b0983c829f3521be42e00.jpg,06040aed07c969ce738b0983c829f3521be42e00.jpg,06040aed07c969ce738b0983c829f3521be42e00
2860,kitchen,empty,0.8683443069458008,kitchen,0.11702059209346773,bedroom,0.007086178753525019,False,True,False,./data/test_data/kitchen/23640f69e0b9c87840acb986cdaca07784a52da9.jpg,23640f69e0b9c87840acb986cdaca07784a52da9.jpg,23640f69e0b9c87840acb986cdaca07784a52da9
1874,empty,empty,0.9962406158447266,bedroom,0.0019704494625329967,kitchen,0.000661911501083523,True,False,False,./data/test_data/empty/0652d02b89aff7467d3c6296a699f73901e21a23.jpg,0652d02b89aff7467d3c6296a699f73901e21a23.jpg,0652d02b89aff7467d3c6296a699f73901e21a23
2629,kitchen,kitchen,0.9999837875366212,misc_int,1.2473925380618311e-05,livingroom,1.5301609437301522e-06,True,False,False,./data/test_data/kitchen/07c542357d2f45e1545dc993e59dbf0691d4af46.jpg,07c542357d2f45e1545dc993e59dbf0691d4af46.jpg,07c542357d2f45e1545dc993e59dbf0691d4af46
2406,kitchen,kitchen,0.9984934329986572,diningroom,0.0004975384217686951,livingroom,0.0003226269618608057,True,False,False,./data/test_data/kitchen/061c3cd51e9f5b9d8e4857f4fca06903f63c9588.jpg,061c3cd51e9f5b9d8e4857f4fca06903f63c9588.jpg,061c3cd51e9f5b9d8e4857f4fca06903f63c9588
3614,livingroom,livingroom,0.9495168328285216,diningroom,0.02532627433538437,bedroom,0.008423680439591408,True,False,False,./data/test_data/livingroom/2976b42e45cf219e88cab59d8018621a18fd3589.jpg,2976b42e45cf219e88cab59d8018621a18fd3589.jpg,2976b42e45cf219e88cab59d8018621a18fd3589
927,bedroom,bedroom,0.9981478452682496,livingroom,0.0018156311707571149,kitchen,1.2560842151287945e-05,True,False,False,./data/test_data/bedroom/06c48d26c916b7b1a8e44c5de5a8909792adf31d.jpg,06c48d26c916b7b1a8e44c5de5a8909792adf31d.jpg,06c48d26c916b7b1a8e44c5de5a8909792adf31d
439,bathroom,bathroom,0.9999771118164062,bedroom,9.700612281449139e-06,kitchen,8.072087439359166e-06,True,False,False,./data/test_data/bathroom/08c4162d992aa4fdf70cd72ccbf84f40bd7540f5.jpg,08c4162d992aa4fdf70cd72ccbf84f40bd7540f5.jpg,08c4162d992aa4fdf70cd72ccbf84f40bd7540f5
2448,kitchen,kitchen,0.9924073815345764,livingroom,0.0039216456934809685,diningroom,0.002067249035462737,True,False,False,./data/test_data/kitchen/065f53565712e77c08670b6d709b7656a8c5ad0f.jpg,065f53565712e77c08670b6d709b7656a8c5ad0f.jpg,065f53565712e77c08670b6d709b7656a8c5ad0f
3508,livingroom,study,0.6560905575752258,kitchen,0.14647188782691956,livingroom,0.09952959418296814,False,False,True,./data/test_data/livingroom/09436a3047865705076454638c83d087a7e96eb0.jpg,09436a3047865705076454638c83d087a7e96eb0.jpg,09436a3047865705076454638c83d087a7e96eb0
787,bedroom,bedroom,0.9964156150817872,empty,0.002416993957012892,livingroom,0.0006125164800323546,True,False,False,./data/test_data/bedroom/05d6eb04482ed6e1f903d171466ce4a59ed3175b.jpg,05d6eb04482ed6e1f903d171466ce4a59ed3175b.jpg,05d6eb04482ed6e1f903d171466ce4a59ed3175b
140,bathroom,bathroom,0.9960701465606691,kitchen,0.001134016551077366,bedroom,0.0010884731309488416,True,False,False,./data/test_data/bathroom/060fade995e98fe654b61074ff8194e2c3bd7f56.jpg,060fade995e98fe654b61074ff8194e2c3bd7f56.jpg,060fade995e98fe654b61074ff8194e2c3bd7f56
2091,empty,empty,0.8504959940910339,misc_int,0.06973262876272203,entrance,0.03902287408709526,True,False,False,./data/test_data/empty/25ea0d5cf24626347e1a021c4dcc47ea35683449.jpg,25ea0d5cf24626347e1a021c4dcc47ea35683449.jpg,25ea0d5cf24626347e1a021c4dcc47ea35683449
936,bedroom,bedroom,0.9401774406433104,livingroom,0.024839721620082852,kitchen,0.017474811524152756,True,False,False,./data/test_data/bedroom/06d27a00b570eb023100518d776091ee098357fd.jpg,06d27a00b570eb023100518d776091ee098357fd.jpg,06d27a00b570eb023100518d776091ee098357fd
2108,empty,empty,0.5573590397834778,misc_int,0.142389714717865,entrance,0.1239503175020218,True,False,False,./data/test_data/empty/29ed87f60ee9b71d0e96cb90cba6ba6e5110d719.jpg,29ed87f60ee9b71d0e96cb90cba6ba6e5110d719.jpg,29ed87f60ee9b71d0e96cb90cba6ba6e5110d719
