,id,dataset,int_ext,room,jpg_filename,image_path,orig_tensor_dim
5099,0392cfe9f4d957a53283c1e86867877f1839a9c9,sample_data_2,interior,kitchen,0392cfe9f4d957a53283c1e86867877f1839a9c9.jpg,image_data/sample_data_2/kitchen/0392cfe9f4d957a53283c1e86867877f1839a9c9.jpg,"(430, 645, 3)"
5032,00bc5f7d2ab2d6210435f85d741bdab3205578c9,sample_data_2,interior,kitchen,00bc5f7d2ab2d6210435f85d741bdab3205578c9.jpg,image_data/sample_data_2/kitchen/00bc5f7d2ab2d6210435f85d741bdab3205578c9.jpg,"(374, 645, 3)"
5082,0302909becddab2694e863e9fddee49ccd05d639,sample_data_2,interior,kitchen,0302909becddab2694e863e9fddee49ccd05d639.jpg,image_data/sample_data_2/kitchen/0302909becddab2694e863e9fddee49ccd05d639.jpg,"(430, 645, 3)"
5031,00bc36754e94d6e8740bb5b9a3888353fb44ada9,sample_data_2,interior,kitchen,00bc36754e94d6e8740bb5b9a3888353fb44ada9.jpg,image_data/sample_data_2/kitchen/00bc36754e94d6e8740bb5b9a3888353fb44ada9.jpg,"(430, 645, 3)"
5038,00f7de0ba2319b3c90e7286fcbdd3d0be02a7d09,sample_data_2,interior,kitchen,00f7de0ba2319b3c90e7286fcbdd3d0be02a7d09.jpg,image_data/sample_data_2/kitchen/00f7de0ba2319b3c90e7286fcbdd3d0be02a7d09.jpg,"(430, 645, 3)"
5015,004f149fc475c33297d3193cdd52868568bf0a29,sample_data_2,interior,kitchen,004f149fc475c33297d3193cdd52868568bf0a29.jpg,image_data/sample_data_2/kitchen/004f149fc475c33297d3193cdd52868568bf0a29.jpg,"(430, 645, 3)"
5069,02736e8d66484fde24ee69c1e2640425b13229a9,sample_data_2,interior,kitchen,02736e8d66484fde24ee69c1e2640425b13229a9.jpg,image_data/sample_data_2/kitchen/02736e8d66484fde24ee69c1e2640425b13229a9.jpg,"(430, 645, 3)"
5114,042ab03f52630a7d08c28a0d79b7212c342e0a29,sample_data_2,interior,kitchen,042ab03f52630a7d08c28a0d79b7212c342e0a29.jpg,image_data/sample_data_2/kitchen/042ab03f52630a7d08c28a0d79b7212c342e0a29.jpg,"(430, 645, 3)"
5042,011096f13158f917c057719e4795cf5374a2d489,sample_data_2,interior,kitchen,011096f13158f917c057719e4795cf5374a2d489.jpg,image_data/sample_data_2/kitchen/011096f13158f917c057719e4795cf5374a2d489.jpg,"(430, 645, 3)"
5025,007edd3257ec902ea09a4f4ac19b9d0af74e4209,sample_data_2,interior,kitchen,007edd3257ec902ea09a4f4ac19b9d0af74e4209.jpg,image_data/sample_data_2/kitchen/007edd3257ec902ea09a4f4ac19b9d0af74e4209.jpg,"(430, 645, 3)"
5088,0339334abc7372bc00b8ccc4ed8a9d8de3291f89,sample_data_2,interior,kitchen,0339334abc7372bc00b8ccc4ed8a9d8de3291f89.jpg,image_data/sample_data_2/kitchen/0339334abc7372bc00b8ccc4ed8a9d8de3291f89.jpg,"(430, 645, 3)"
5016,0051ca231b1672376f250bea4c45e59b8dfbad19,sample_data_2,interior,kitchen,0051ca231b1672376f250bea4c45e59b8dfbad19.jpg,image_data/sample_data_2/kitchen/0051ca231b1672376f250bea4c45e59b8dfbad19.jpg,"(430, 645, 3)"
5049,01a415b8dc4c909e09877190582836bf38a6aee9,sample_data_2,interior,kitchen,01a415b8dc4c909e09877190582836bf38a6aee9.jpg,image_data/sample_data_2/kitchen/01a415b8dc4c909e09877190582836bf38a6aee9.jpg,"(430, 645, 3)"
5053,01c46c78cb8eae88f6054d0aa406b0e8c4755fa9,sample_data_2,interior,kitchen,01c46c78cb8eae88f6054d0aa406b0e8c4755fa9.jpg,image_data/sample_data_2/kitchen/01c46c78cb8eae88f6054d0aa406b0e8c4755fa9.jpg,"(430, 600, 3)"
5103,03b2b39ef90cef9570af14c5b00e0965a4c82af9,sample_data_2,interior,kitchen,03b2b39ef90cef9570af14c5b00e0965a4c82af9.jpg,image_data/sample_data_2/kitchen/03b2b39ef90cef9570af14c5b00e0965a4c82af9.jpg,"(430, 645, 3)"
4327,ba8761dbed2d3748b02d3b1bb2ced2a5c551533f,sample_data,interior,kitchen,ba8761dbed2d3748b02d3b1bb2ced2a5c551533f.jpg,image_data/sample_data/kitchen/ba8761dbed2d3748b02d3b1bb2ced2a5c551533f.jpg,"(430, 645, 3)"
5017,0058af933a733019916cb995162ab59a03184b39,sample_data_2,interior,kitchen,0058af933a733019916cb995162ab59a03184b39.jpg,image_data/sample_data_2/kitchen/0058af933a733019916cb995162ab59a03184b39.jpg,"(430, 645, 3)"
5084,031f0d65fc7e351e371657b593c3c98af1aaaaa9,sample_data_2,interior,kitchen,031f0d65fc7e351e371657b593c3c98af1aaaaa9.jpg,image_data/sample_data_2/kitchen/031f0d65fc7e351e371657b593c3c98af1aaaaa9.jpg,"(430, 645, 3)"
5081,03003532d008e85bb583b2579613a8655ada0929,sample_data_2,interior,kitchen,03003532d008e85bb583b2579613a8655ada0929.jpg,image_data/sample_data_2/kitchen/03003532d008e85bb583b2579613a8655ada0929.jpg,"(430, 645, 3)"
5079,02ebdcfaa089c40d0f7bc6703234c84fdfc3bf69,sample_data_2,interior,kitchen,02ebdcfaa089c40d0f7bc6703234c84fdfc3bf69.jpg,image_data/sample_data_2/kitchen/02ebdcfaa089c40d0f7bc6703234c84fdfc3bf69.jpg,"(430, 645, 3)"
