,id,dataset,int_ext,room,jpg_filename,image_path,orig_tensor_dim
4364,002154511c2145b7a1f28e680ef70b93c71f3089,sample_data_2,interior,bathroom,002154511c2145b7a1f28e680ef70b93c71f3089.jpg,image_data/sample_data_2/bathroom/002154511c2145b7a1f28e680ef70b93c71f3089.jpg,"(430, 645, 3)"
4485,044014a5fc1af0bfaa4ea821cbd3a0f01b65d209,sample_data_2,interior,bathroom,044014a5fc1af0bfaa4ea821cbd3a0f01b65d209.jpg,image_data/sample_data_2/bathroom/044014a5fc1af0bfaa4ea821cbd3a0f01b65d209.jpg,"(430, 645, 3)"
4443,02c95dba5130fa3e9bd28cb985ee4c9d19814839,sample_data_2,interior,bathroom,02c95dba5130fa3e9bd28cb985ee4c9d19814839.jpg,image_data/sample_data_2/bathroom/02c95dba5130fa3e9bd28cb985ee4c9d19814839.jpg,"(430, 645, 3)"
4447,02f7e3dfeb30403c5916bb13bb248a7d2dc24c49,sample_data_2,interior,bathroom,02f7e3dfeb30403c5916bb13bb248a7d2dc24c49.jpg,image_data/sample_data_2/bathroom/02f7e3dfeb30403c5916bb13bb248a7d2dc24c49.jpg,"(430, 645, 3)"
4415,0204b1af7d7fce35abf561ac48d631dbf061ca09,sample_data_2,interior,bathroom,0204b1af7d7fce35abf561ac48d631dbf061ca09.jpg,image_data/sample_data_2/bathroom/0204b1af7d7fce35abf561ac48d631dbf061ca09.jpg,"(430, 645, 3)"
4421,022fdbe7f02fadde1496afbf149ab85a8ec24679,sample_data_2,interior,bathroom,022fdbe7f02fadde1496afbf149ab85a8ec24679.jpg,image_data/sample_data_2/bathroom/022fdbe7f02fadde1496afbf149ab85a8ec24679.jpg,"(430, 645, 3)"
4440,02aa7c79c039e7dbddc3b61d4275f69bc9387c59,sample_data_2,interior,bathroom,02aa7c79c039e7dbddc3b61d4275f69bc9387c59.jpg,image_data/sample_data_2/bathroom/02aa7c79c039e7dbddc3b61d4275f69bc9387c59.jpg,"(430, 600, 3)"
4473,03eff4d0eddde8040a87a65638f44579736bf249,sample_data_2,interior,bathroom,03eff4d0eddde8040a87a65638f44579736bf249.jpg,image_data/sample_data_2/bathroom/03eff4d0eddde8040a87a65638f44579736bf249.jpg,"(430, 645, 3)"
4439,02a87a8b3a5391fd5f68a48cdae9a7178b2f3ae9,sample_data_2,interior,bathroom,02a87a8b3a5391fd5f68a48cdae9a7178b2f3ae9.jpg,image_data/sample_data_2/bathroom/02a87a8b3a5391fd5f68a48cdae9a7178b2f3ae9.jpg,"(430, 645, 3)"
4487,044a0478c56f3a2bb2e104c847422e652b251429,sample_data_2,interior,bathroom,044a0478c56f3a2bb2e104c847422e652b251429.jpg,image_data/sample_data_2/bathroom/044a0478c56f3a2bb2e104c847422e652b251429.jpg,"(430, 645, 3)"
4265,bf35dfa63cd7c625edcd4d1cc9b0ce1bfba4b2e8,sample_data,interior,bathroom,bf35dfa63cd7c625edcd4d1cc9b0ce1bfba4b2e8.jpg,image_data/sample_data/bathroom/bf35dfa63cd7c625edcd4d1cc9b0ce1bfba4b2e8.jpg,"(430, 645, 3)"
4264,a375ecb0e3c0b517d0f5276649ad8d6f790868e5,sample_data,interior,bathroom,a375ecb0e3c0b517d0f5276649ad8d6f790868e5.jpg,image_data/sample_data/bathroom/a375ecb0e3c0b517d0f5276649ad8d6f790868e5.jpg,"(430, 645, 3)"
4361,000733430218ceea3108c989541c57fac2ba0ec9,sample_data_2,interior,bathroom,000733430218ceea3108c989541c57fac2ba0ec9.jpg,image_data/sample_data_2/bathroom/000733430218ceea3108c989541c57fac2ba0ec9.jpg,"(430, 645, 3)"
4427,024ce862bef3f148beb0a22beb656ddb6d1f62d9,sample_data_2,interior,bathroom,024ce862bef3f148beb0a22beb656ddb6d1f62d9.jpg,image_data/sample_data_2/bathroom/024ce862bef3f148beb0a22beb656ddb6d1f62d9.jpg,"(430, 644, 3)"
4480,042a7e51aa9a51e167fd2e7066105418c089f619,sample_data_2,interior,bathroom,042a7e51aa9a51e167fd2e7066105418c089f619.jpg,image_data/sample_data_2/bathroom/042a7e51aa9a51e167fd2e7066105418c089f619.jpg,"(430, 645, 3)"
4380,00840251c3310a7a02ec7bfe14454474613e7899,sample_data_2,interior,bathroom,00840251c3310a7a02ec7bfe14454474613e7899.jpg,image_data/sample_data_2/bathroom/00840251c3310a7a02ec7bfe14454474613e7899.jpg,"(430, 645, 3)"
4367,0035742dfac3284819b412eb277cce498a52da79,sample_data_2,interior,bathroom,0035742dfac3284819b412eb277cce498a52da79.jpg,image_data/sample_data_2/bathroom/0035742dfac3284819b412eb277cce498a52da79.jpg,"(430, 645, 3)"
4444,02d2532f436639c9b78f613c61552d0513ad9f79,sample_data_2,interior,bathroom,02d2532f436639c9b78f613c61552d0513ad9f79.jpg,image_data/sample_data_2/bathroom/02d2532f436639c9b78f613c61552d0513ad9f79.jpg,"(430, 645, 3)"
4369,0039e85363197bca4b7b7188fc97e962894a13c9,sample_data_2,interior,bathroom,0039e85363197bca4b7b7188fc97e962894a13c9.jpg,image_data/sample_data_2/bathroom/0039e85363197bca4b7b7188fc97e962894a13c9.jpg,"(430, 288, 3)"
4446,02f3221a9badc9d9bc9b048a1ce053e103afb2d9,sample_data_2,interior,bathroom,02f3221a9badc9d9bc9b048a1ce053e103afb2d9.jpg,image_data/sample_data_2/bathroom/02f3221a9badc9d9bc9b048a1ce053e103afb2d9.jpg,"(430, 645, 3)"
4411,01ceab65a121927e2a487575fe4358f90aab25a9,sample_data_2,interior,bathroom,01ceab65a121927e2a487575fe4358f90aab25a9.jpg,image_data/sample_data_2/bathroom/01ceab65a121927e2a487575fe4358f90aab25a9.jpg,"(430, 645, 3)"
4395,0150eddaf6dbfb6a27fcd20c191f090f66b79689,sample_data_2,interior,bathroom,0150eddaf6dbfb6a27fcd20c191f090f66b79689.jpg,image_data/sample_data_2/bathroom/0150eddaf6dbfb6a27fcd20c191f090f66b79689.jpg,"(430, 645, 3)"
4453,03352f3379337ef8aa5a960bc64ef0a7e53bed29,sample_data_2,interior,bathroom,03352f3379337ef8aa5a960bc64ef0a7e53bed29.jpg,image_data/sample_data_2/bathroom/03352f3379337ef8aa5a960bc64ef0a7e53bed29.jpg,"(413, 619, 3)"
4373,00489c460959b4a3a328c2c0349dd3f6c312fc39,sample_data_2,interior,bathroom,00489c460959b4a3a328c2c0349dd3f6c312fc39.jpg,image_data/sample_data_2/bathroom/00489c460959b4a3a328c2c0349dd3f6c312fc39.jpg,"(430, 645, 3)"
4458,03550dcce91b902b625735a3e1b6def76430a169,sample_data_2,interior,bathroom,03550dcce91b902b625735a3e1b6def76430a169.jpg,image_data/sample_data_2/bathroom/03550dcce91b902b625735a3e1b6def76430a169.jpg,"(430, 645, 3)"
4484,04383aa053a4e3bf28fc97184101de67647cbf39,sample_data_2,interior,bathroom,04383aa053a4e3bf28fc97184101de67647cbf39.jpg,image_data/sample_data_2/bathroom/04383aa053a4e3bf28fc97184101de67647cbf39.jpg,"(430, 645, 3)"
4399,016b4a09ec5cd45daa4e767ceb9ff8ce33631129,sample_data_2,interior,bathroom,016b4a09ec5cd45daa4e767ceb9ff8ce33631129.jpg,image_data/sample_data_2/bathroom/016b4a09ec5cd45daa4e767ceb9ff8ce33631129.jpg,"(430, 645, 3)"
4482,0433e38e8c243eba69c8838cd6993453d2d17f99,sample_data_2,interior,bathroom,0433e38e8c243eba69c8838cd6993453d2d17f99.jpg,image_data/sample_data_2/bathroom/0433e38e8c243eba69c8838cd6993453d2d17f99.jpg,"(430, 645, 3)"
4460,036255c12a6a485152da1adc44ae4216c73f41f9,sample_data_2,interior,bathroom,036255c12a6a485152da1adc44ae4216c73f41f9.jpg,image_data/sample_data_2/bathroom/036255c12a6a485152da1adc44ae4216c73f41f9.jpg,"(430, 645, 3)"
4391,0131434a44afb1731e740dcd9c6b0606bca419b9,sample_data_2,interior,bathroom,0131434a44afb1731e740dcd9c6b0606bca419b9.jpg,image_data/sample_data_2/bathroom/0131434a44afb1731e740dcd9c6b0606bca419b9.jpg,"(430, 645, 3)"
4459,036184e0b9747ffb5ce00528506723e76f4c5179,sample_data_2,interior,bathroom,036184e0b9747ffb5ce00528506723e76f4c5179.jpg,image_data/sample_data_2/bathroom/036184e0b9747ffb5ce00528506723e76f4c5179.jpg,"(430, 645, 3)"
4385,00da56e13e015b383effff3fe8560ae7fa7cb1f9,sample_data_2,interior,bathroom,00da56e13e015b383effff3fe8560ae7fa7cb1f9.jpg,image_data/sample_data_2/bathroom/00da56e13e015b383effff3fe8560ae7fa7cb1f9.jpg,"(430, 645, 3)"
