,room,label1,label1_P,label2,label2_P,label3,label3_P,label1_correct,label2_correct,label3_correct,image_path,filename,id
2578,kitchen,kitchen,0.9996032118797302,empty,0.0003659854992292821,bathroom,1.4367752555699552e-05,True,False,False,./data/test_data/kitchen/0759a3e143b8b3c7bc417fc307a2add92518960e.jpg,0759a3e143b8b3c7bc417fc307a2add92518960e.jpg,0759a3e143b8b3c7bc417fc307a2add92518960e
2353,kitchen,kitchen,0.953288733959198,livingroom,0.02248464711010456,misc_int,0.009266920387744905,True,False,False,./data/test_data/kitchen/05ab1a762db7293cc9878f11ec8c7eab28dd314c.jpg,05ab1a762db7293cc9878f11ec8c7eab28dd314c.jpg,05ab1a762db7293cc9878f11ec8c7eab28dd314c
1301,bedroom,bedroom,0.9441198706626892,diningroom,0.032943882048130035,livingroom,0.017818363383412358,True,False,False,./data/test_data/bedroom/09370974ec803782fdb5898db82e393051ab4a36.jpg,09370974ec803782fdb5898db82e393051ab4a36.jpg,09370974ec803782fdb5898db82e393051ab4a36
570,bathroom,bathroom,0.9481083750724792,misc_int,0.02586053125560284,entrance,0.01083932351320982,True,False,False,./data/test_data/bathroom/2726ca32a85dd18cb47f81ac9a33455ef0655b09.jpg,2726ca32a85dd18cb47f81ac9a33455ef0655b09.jpg,2726ca32a85dd18cb47f81ac9a33455ef0655b09
2047,empty,empty,0.3241218626499176,entrance,0.21104981005191806,misc_int,0.15682265162467954,True,False,False,./data/test_data/empty/092967b76815627c5f124846c35d008833477409.jpg,092967b76815627c5f124846c35d008833477409.jpg,092967b76815627c5f124846c35d008833477409
3388,livingroom,livingroom,0.8289820551872253,diningroom,0.10327142477035522,bedroom,0.05533977970480919,True,False,False,./data/test_data/livingroom/086b5d082e6f68fc43cea8e22915914142491f5b (1).jpg,086b5d082e6f68fc43cea8e22915914142491f5b (1).jpg,086b5d082e6f68fc43cea8e22915914142491f5b (1)
3196,livingroom,livingroom,0.9967876672744752,diningroom,0.0023727633524686102,bedroom,0.0005063567659817637,True,False,False,./data/test_data/livingroom/06e7194393f97603e085c61128bce98c0fd41e5f.jpg,06e7194393f97603e085c61128bce98c0fd41e5f.jpg,06e7194393f97603e085c61128bce98c0fd41e5f
1693,diningroom,diningroom,0.5792570114135742,livingroom,0.2365197241306305,study,0.11152834445238112,True,False,False,./data/test_data/diningroom/08e0f83ca56e3beba6c265b0e6d2943485dd1e67.jpg,08e0f83ca56e3beba6c265b0e6d2943485dd1e67.jpg,08e0f83ca56e3beba6c265b0e6d2943485dd1e67
895,bedroom,bedroom,0.9992347955703736,livingroom,0.0006393729709088802,misc_int,5.005934144719504e-05,True,False,False,./data/test_data/bedroom/068b4dd0580839c62faa71a99c76871a3430d08f.jpg,068b4dd0580839c62faa71a99c76871a3430d08f.jpg,068b4dd0580839c62faa71a99c76871a3430d08f
202,bathroom,bathroom,0.9999824762344359,kitchen,1.4631384146923667e-05,bedroom,1.6108581348817097e-06,True,False,False,./data/test_data/bathroom/06a74dbd18ca6037fa17b3b032a33678fa75306e.jpg,06a74dbd18ca6037fa17b3b032a33678fa75306e.jpg,06a74dbd18ca6037fa17b3b032a33678fa75306e
470,bathroom,bathroom,0.9999797344207764,kitchen,1.8451319192536172e-05,bedroom,8.249812140093127e-07,True,False,False,./data/test_data/bathroom/0911e8842c5c1f199f10721560131703341c3272.jpg,0911e8842c5c1f199f10721560131703341c3272.jpg,0911e8842c5c1f199f10721560131703341c3272
857,bedroom,bedroom,0.9955508708953856,livingroom,0.0043951114639639854,empty,2.6241767045576125e-05,True,False,False,./data/test_data/bedroom/065131ee8fdf939c0d49d10b4797b1c8bf183637.jpg,065131ee8fdf939c0d49d10b4797b1c8bf183637.jpg,065131ee8fdf939c0d49d10b4797b1c8bf183637
740,bedroom,bedroom,0.999485731124878,misc_int,0.00023535526997875425,empty,0.00013795887934975326,True,False,False,./data/test_data/bedroom/0592690b48b83ef88eba89808dd750c8cbb81002.jpg,0592690b48b83ef88eba89808dd750c8cbb81002.jpg,0592690b48b83ef88eba89808dd750c8cbb81002
3620,livingroom,livingroom,0.9616090655326844,study,0.01327180489897728,bedroom,0.009497961029410362,True,False,False,./data/test_data/livingroom/2a759fa281b0f29163549e41f2eb49477ade29b9.jpg,2a759fa281b0f29163549e41f2eb49477ade29b9.jpg,2a759fa281b0f29163549e41f2eb49477ade29b9
942,bedroom,bedroom,0.9956400394439696,empty,0.001813868759199977,misc_int,0.0011843304382637145,True,False,False,./data/test_data/bedroom/06e04b50790801926341f3163dbe616612d92f38.jpg,06e04b50790801926341f3163dbe616612d92f38.jpg,06e04b50790801926341f3163dbe616612d92f38
2638,kitchen,kitchen,0.99934059381485,empty,0.00028099698829464614,diningroom,0.00013496082101482898,True,False,False,./data/test_data/kitchen/07db5a10184b9e34676de0f7a015771b7937f908.jpg,07db5a10184b9e34676de0f7a015771b7937f908.jpg,07db5a10184b9e34676de0f7a015771b7937f908
3601,livingroom,livingroom,0.9990336894989014,bedroom,0.000682598038110882,diningroom,0.0001352847903035581,True,False,False,./data/test_data/livingroom/2847f90f011a28ac32f34de823164a5211041f39.jpg,2847f90f011a28ac32f34de823164a5211041f39.jpg,2847f90f011a28ac32f34de823164a5211041f39
1709,diningroom,livingroom,0.4848942756652832,diningroom,0.4771738946437836,bedroom,0.023805214092135433,False,True,False,./data/test_data/diningroom/092f19718261ebbdd9cb33474a58f1a51035ff72.jpg,092f19718261ebbdd9cb33474a58f1a51035ff72.jpg,092f19718261ebbdd9cb33474a58f1a51035ff72
