,room,label1,label1_P,label2,label2_P,label3,label3_P,label1_correct,label2_correct,label3_correct,image_path,filename,id
3089,livingroom,diningroom,0.902617335319519,kitchen,0.050364457070827484,livingroom,0.034953098744153976,False,False,True,./data/test_data/livingroom/05fe2fca2bf3fd2b51f14eb1fc88e31b476b75b0.jpg,05fe2fca2bf3fd2b51f14eb1fc88e31b476b75b0.jpg,05fe2fca2bf3fd2b51f14eb1fc88e31b476b75b0
1060,bedroom,livingroom,0.9995675683021544,bedroom,0.0004223024880047888,diningroom,6.879488410049817e-06,False,True,False,./data/test_data/bedroom/07ac590f2bfcf3491a279ab23cea7f12657def54.jpg,07ac590f2bfcf3491a279ab23cea7f12657def54.jpg,07ac590f2bfcf3491a279ab23cea7f12657def54
644,bedroom,livingroom,0.9639138579368592,bedroom,0.02004129439592361,diningroom,0.013848037458956242,False,True,False,./data/test_data/bedroom/046484d356e38d98a9db08816e2cca8a1a9c56e9.jpg,046484d356e38d98a9db08816e2cca8a1a9c56e9.jpg,046484d356e38d98a9db08816e2cca8a1a9c56e9
2030,empty,kitchen,0.9973854422569276,empty,0.0014927181182429194,bathroom,0.0008284412906505167,False,True,False,./data/test_data/empty/08decdc6b40b5d7993b3631c87c3548e8d8af6ba.jpg,08decdc6b40b5d7993b3631c87c3548e8d8af6ba.jpg,08decdc6b40b5d7993b3631c87c3548e8d8af6ba
1509,diningroom,kitchen,0.9797581434249878,diningroom,0.00990951806306839,livingroom,0.009331151843070984,False,True,False,./data/test_data/diningroom/053cc630aeb6e9da18bb6e0050ab0238942d7880.jpg,053cc630aeb6e9da18bb6e0050ab0238942d7880.jpg,053cc630aeb6e9da18bb6e0050ab0238942d7880
1530,diningroom,livingroom,0.9001017212867737,diningroom,0.04756759479641914,misc_int,0.01976451836526394,False,True,False,./data/test_data/diningroom/0596f5f139d452c3185c18ecd2080bef9b576546.jpg,0596f5f139d452c3185c18ecd2080bef9b576546.jpg,0596f5f139d452c3185c18ecd2080bef9b576546
2605,kitchen,empty,0.9438251852989196,kitchen,0.05075475201010704,livingroom,0.0023633565288037057,False,True,False,./data/test_data/kitchen/078e46b76f55f8bb40c80ceb0aef30a8f0c0533e.jpg,078e46b76f55f8bb40c80ceb0aef30a8f0c0533e.jpg,078e46b76f55f8bb40c80ceb0aef30a8f0c0533e
3721,misc_int,bedroom,0.9467641711235046,livingroom,0.026583047583699226,bathroom,0.010250911116600037,False,False,False,./data/test_data/misc_int/078100b998162edcc7354d7d321226f69f041f31.jpg,078100b998162edcc7354d7d321226f69f041f31.jpg,078100b998162edcc7354d7d321226f69f041f31
1622,diningroom,kitchen,0.9646547436714172,diningroom,0.013585129752755163,livingroom,0.012826851569116116,False,True,False,./data/test_data/diningroom/074a2bd1c30244fcb0cfaf7ab6f57a01b34adad3.jpg,074a2bd1c30244fcb0cfaf7ab6f57a01b34adad3.jpg,074a2bd1c30244fcb0cfaf7ab6f57a01b34adad3
1724,diningroom,kitchen,0.9934200644493104,diningroom,0.005943587515503168,livingroom,0.0004864641523454338,False,True,False,./data/test_data/diningroom/20a1dc1e1fe57f1b80419eb07201ae82b4aa4999.jpg,20a1dc1e1fe57f1b80419eb07201ae82b4aa4999.jpg,20a1dc1e1fe57f1b80419eb07201ae82b4aa4999
3679,misc_int,bedroom,0.9891901016235352,livingroom,0.010225314646959305,misc_int,0.00018404802540317175,False,False,True,./data/test_data/misc_int/06b3c26302e91124966c6995c0160f4192043080.jpg,06b3c26302e91124966c6995c0160f4192043080.jpg,06b3c26302e91124966c6995c0160f4192043080
1756,diningroom,kitchen,0.9019084572792052,livingroom,0.050122391432523734,diningroom,0.041621513664722436,False,False,True,./data/test_data/diningroom/2b9160e840649f9cd5faafc26adba93f66cc58b9.jpg,2b9160e840649f9cd5faafc26adba93f66cc58b9.jpg,2b9160e840649f9cd5faafc26adba93f66cc58b9
2985,livingroom,empty,0.9662516117095948,livingroom,0.012514806352555752,kitchen,0.008994442410767078,False,True,False,./data/test_data/livingroom/05159b11461974e79df23188c32a5147857918c8.jpg,05159b11461974e79df23188c32a5147857918c8.jpg,05159b11461974e79df23188c32a5147857918c8
1510,diningroom,livingroom,0.9831212759017944,study,0.007475219666957854,diningroom,0.005601370241492987,False,False,True,./data/test_data/diningroom/053e9be5d236ca449dd7412e9f13a6a62af736c0.jpg,053e9be5d236ca449dd7412e9f13a6a62af736c0.jpg,053e9be5d236ca449dd7412e9f13a6a62af736c0
