,room,label1,label1_P,label2,label2_P,label3,label3_P,label1_correct,label2_correct,label3_correct,image_path,filename,id
1727,diningroom,diningroom,0.6052022576332092,study,0.12546531856060028,livingroom,0.11534415930509567,True,False,False,./data/test_data/diningroom/21885a2f37c22d649e91c9a28bab0c8ae27046f9.jpg,21885a2f37c22d649e91c9a28bab0c8ae27046f9.jpg,21885a2f37c22d649e91c9a28bab0c8ae27046f9
2158,entrance,entrance,0.784972071647644,misc_int,0.21194365620613095,empty,0.0011177052510902288,True,False,False,./data/test_data/entrance/06df0355f44c028939aabd138f862321aebdf956.jpg,06df0355f44c028939aabd138f862321aebdf956.jpg,06df0355f44c028939aabd138f862321aebdf956
224,bathroom,bathroom,0.9995996356010436,kitchen,0.00037545428494922817,misc_int,6.6525194597488735e-06,True,False,False,./data/test_data/bathroom/06d905fe68c4ec1054400599250dc71934cb7841.jpg,06d905fe68c4ec1054400599250dc71934cb7841.jpg,06d905fe68c4ec1054400599250dc71934cb7841
3772,misc_int,entrance,0.4776650369167328,misc_int,0.4489766657352448,bedroom,0.037178006023168564,False,True,False,./data/test_data/misc_int/08d0f2accd884a782934b96b939a76548f7e1931.jpg,08d0f2accd884a782934b96b939a76548f7e1931.jpg,08d0f2accd884a782934b96b939a76548f7e1931
3711,misc_int,misc_int,0.9369309544563292,empty,0.023437919095158573,study,0.01722598634660244,True,False,False,./data/test_data/misc_int/07379165756175577a78b01940c8ac0ff1393cee.jpg,07379165756175577a78b01940c8ac0ff1393cee.jpg,07379165756175577a78b01940c8ac0ff1393cee
3750,misc_int,misc_int,0.6277399659156799,entrance,0.2320108562707901,empty,0.09356816858053207,True,False,False,./data/test_data/misc_int/0855a246984138a8e49c52b15f540401f3a5677c.jpg,0855a246984138a8e49c52b15f540401f3a5677c.jpg,0855a246984138a8e49c52b15f540401f3a5677c
1596,diningroom,kitchen,0.8686994910240173,diningroom,0.09181533753871918,livingroom,0.021123992279171944,False,True,False,./data/test_data/diningroom/06e8c6a44fab2ee56435eed6fa571b852214c860.jpg,06e8c6a44fab2ee56435eed6fa571b852214c860.jpg,06e8c6a44fab2ee56435eed6fa571b852214c860
3635,misc_int,entrance,0.6536661982536316,misc_int,0.33915409445762634,empty,0.00399992149323225,False,True,False,./data/test_data/misc_int/050913d8c97a715f6e922936502837fe9eda8719.jpg,050913d8c97a715f6e922936502837fe9eda8719.jpg,050913d8c97a715f6e922936502837fe9eda8719
1907,empty,empty,0.99587482213974,kitchen,0.002051913645118475,entrance,0.0010442417114973068,True,False,False,./data/test_data/empty/06cb04d91db83dddaa99e1fd3b2ceddb413641e5.jpg,06cb04d91db83dddaa99e1fd3b2ceddb413641e5.jpg,06cb04d91db83dddaa99e1fd3b2ceddb413641e5
1660,diningroom,study,0.6785416603088379,misc_int,0.12390300631523132,empty,0.07890835404396057,False,False,False,./data/test_data/diningroom/083a409d610335353449f3577f2ef8e64e8c6a20.jpg,083a409d610335353449f3577f2ef8e64e8c6a20.jpg,083a409d610335353449f3577f2ef8e64e8c6a20
1722,diningroom,diningroom,0.6893808245658875,kitchen,0.12610627710819244,study,0.07633858174085617,True,False,False,./data/test_data/diningroom/1133503496b02bdddf59c7dcb35b4e52dd623089.jpg,1133503496b02bdddf59c7dcb35b4e52dd623089.jpg,1133503496b02bdddf59c7dcb35b4e52dd623089
2417,kitchen,kitchen,0.9995217323303224,livingroom,0.0002788466808851809,empty,8.030868775676936e-05,True,False,False,./data/test_data/kitchen/0631e1a99558690f091e2606ccbde92248bd4631.jpg,0631e1a99558690f091e2606ccbde92248bd4631.jpg,0631e1a99558690f091e2606ccbde92248bd4631
1953,empty,empty,0.6786883473396301,kitchen,0.17549286782741547,bedroom,0.06921057403087616,True,False,False,./data/test_data/empty/07a01f7926551cc047835d2da6bda70967d5c740.jpg,07a01f7926551cc047835d2da6bda70967d5c740.jpg,07a01f7926551cc047835d2da6bda70967d5c740
823,bedroom,bedroom,0.9959562420845032,misc_int,0.0020384443923830986,study,0.0010336837731301782,True,False,False,./data/test_data/bedroom/060f9819f2bef048dd8982baf5ee1c456ec229fa.jpg,060f9819f2bef048dd8982baf5ee1c456ec229fa.jpg,060f9819f2bef048dd8982baf5ee1c456ec229fa
911,bedroom,bedroom,0.9825823307037354,livingroom,0.016966752707958218,diningroom,0.00015112273104023188,True,False,False,./data/test_data/bedroom/06a407034e304f261f10507b791cca7feb3b93ba.jpg,06a407034e304f261f10507b791cca7feb3b93ba.jpg,06a407034e304f261f10507b791cca7feb3b93ba
97,bathroom,bathroom,0.9911149740219116,bedroom,0.006392750889062882,misc_int,0.0009060045704245568,True,False,False,./data/test_data/bathroom/05a813cf01f181917bb741970a69c8ae1066a1c3.jpg,05a813cf01f181917bb741970a69c8ae1066a1c3.jpg,05a813cf01f181917bb741970a69c8ae1066a1c3
2138,entrance,entrance,0.6213579177856445,misc_int,0.3347717225551605,empty,0.012885358184576036,True,False,False,./data/test_data/entrance/05712ad8d8ecfe7b834a41f555dd2c352b2c71ba.jpg,05712ad8d8ecfe7b834a41f555dd2c352b2c71ba.jpg,05712ad8d8ecfe7b834a41f555dd2c352b2c71ba
561,bathroom,bathroom,1.0,kitchen,2.469349391631681e-09,bedroom,4.4412293287443566e-10,True,False,False,./data/test_data/bathroom/2656e94a6d666b6f02b2830c5676e99c3ca5ce79.jpg,2656e94a6d666b6f02b2830c5676e99c3ca5ce79.jpg,2656e94a6d666b6f02b2830c5676e99c3ca5ce79
