,id,dataset,int_ext,room,jpg_filename,image_path,orig_tensor_dim
4314,5232f961eeb6e1837e1479c2f3d2244dfe10b815,sample_data,exterior,garden,5232f961eeb6e1837e1479c2f3d2244dfe10b815.jpg,image_data/sample_data/garden/5232f961eeb6e1837e1479c2f3d2244dfe10b815.jpg,"(430, 645, 3)"
4953,0200b3361ed31f5b1313a03a068e9626aaf4b7f9 (1),sample_data_2,exterior,garden,0200b3361ed31f5b1313a03a068e9626aaf4b7f9 (1).jpg,image_data/sample_data_2/garden/0200b3361ed31f5b1313a03a068e9626aaf4b7f9 (1).jpg,"(429, 645, 3)"
4968,02d6b98df1f3e4a70848de646fc4b9fa87f5a6b9,sample_data_2,exterior,garden,02d6b98df1f3e4a70848de646fc4b9fa87f5a6b9.jpg,image_data/sample_data_2/garden/02d6b98df1f3e4a70848de646fc4b9fa87f5a6b9.jpg,"(430, 645, 3)"
4950,01e2b015b33c66f0a3dd1958449d7428ef2f04a9,sample_data_2,exterior,garden,01e2b015b33c66f0a3dd1958449d7428ef2f04a9.jpg,image_data/sample_data_2/garden/01e2b015b33c66f0a3dd1958449d7428ef2f04a9.jpg,"(430, 645, 3)"
4973,02f373b4234b40b1c7eae76947ad2858fb1e61a9 (1),sample_data_2,exterior,garden,02f373b4234b40b1c7eae76947ad2858fb1e61a9 (1).jpg,image_data/sample_data_2/garden/02f373b4234b40b1c7eae76947ad2858fb1e61a9 (1).jpg,"(430, 645, 3)"
4929,004b5d22e446f6e84dec4500ecaa3445f6ab3e49 (1),sample_data_2,exterior,garden,004b5d22e446f6e84dec4500ecaa3445f6ab3e49 (1).jpg,image_data/sample_data_2/garden/004b5d22e446f6e84dec4500ecaa3445f6ab3e49 (1).jpg,"(430, 645, 3)"
4958,025bec73ae6c049facac9e3c7e150c766467ed59 (1),sample_data_2,exterior,garden,025bec73ae6c049facac9e3c7e150c766467ed59 (1).jpg,image_data/sample_data_2/garden/025bec73ae6c049facac9e3c7e150c766467ed59 (1).jpg,"(430, 645, 3)"
4929,004b5d22e446f6e84dec4500ecaa3445f6ab3e49 (1),sample_data_2,exterior,garden,004b5d22e446f6e84dec4500ecaa3445f6ab3e49 (1).jpg,image_data/sample_data_2/garden/004b5d22e446f6e84dec4500ecaa3445f6ab3e49 (1).jpg,"(430, 645, 3)"
4972,02e82986a815a0958531d062d9b9acc1ecf5d1d9,sample_data_2,exterior,garden,02e82986a815a0958531d062d9b9acc1ecf5d1d9.jpg,image_data/sample_data_2/garden/02e82986a815a0958531d062d9b9acc1ecf5d1d9.jpg,"(430, 645, 3)"
4315,5e55cf280fd2a88aab6606a83a9a09bd46411185,sample_data,exterior,garden,5e55cf280fd2a88aab6606a83a9a09bd46411185.jpg,image_data/sample_data/garden/5e55cf280fd2a88aab6606a83a9a09bd46411185.jpg,"(429, 645, 3)"
5000,04141f684c0541677a049997736fc75e50f38f79,sample_data_2,exterior,garden,04141f684c0541677a049997736fc75e50f38f79.jpg,image_data/sample_data_2/garden/04141f684c0541677a049997736fc75e50f38f79.jpg,"(430, 644, 3)"
4315,5e55cf280fd2a88aab6606a83a9a09bd46411185,sample_data,exterior,garden,5e55cf280fd2a88aab6606a83a9a09bd46411185.jpg,image_data/sample_data/garden/5e55cf280fd2a88aab6606a83a9a09bd46411185.jpg,"(429, 645, 3)"
4975,030cfa1d33f933f3d8d03ceeecfdc4317acb2199,sample_data_2,exterior,garden,030cfa1d33f933f3d8d03ceeecfdc4317acb2199.jpg,image_data/sample_data_2/garden/030cfa1d33f933f3d8d03ceeecfdc4317acb2199.jpg,"(430, 573, 3)"
4943,01806ff1e35fc29795be4c661b3083e3a526d939 (1),sample_data_2,exterior,garden,01806ff1e35fc29795be4c661b3083e3a526d939 (1).jpg,image_data/sample_data_2/garden/01806ff1e35fc29795be4c661b3083e3a526d939 (1).jpg,"(430, 645, 3)"
4946,018cdcdeab0e38bc0e6323ff9db62ac943cce809,sample_data_2,exterior,garden,018cdcdeab0e38bc0e6323ff9db62ac943cce809.jpg,image_data/sample_data_2/garden/018cdcdeab0e38bc0e6323ff9db62ac943cce809.jpg,"(430, 645, 3)"
5008,045c731f6b2dad1db0cd300197ec7345912f6fd9,sample_data_2,exterior,garden,045c731f6b2dad1db0cd300197ec7345912f6fd9.jpg,image_data/sample_data_2/garden/045c731f6b2dad1db0cd300197ec7345912f6fd9.jpg,"(430, 645, 3)"
4946,018cdcdeab0e38bc0e6323ff9db62ac943cce809,sample_data_2,exterior,garden,018cdcdeab0e38bc0e6323ff9db62ac943cce809.jpg,image_data/sample_data_2/garden/018cdcdeab0e38bc0e6323ff9db62ac943cce809.jpg,"(430, 645, 3)"
4930,004b5d22e446f6e84dec4500ecaa3445f6ab3e49,sample_data_2,exterior,garden,004b5d22e446f6e84dec4500ecaa3445f6ab3e49.jpg,image_data/sample_data_2/garden/004b5d22e446f6e84dec4500ecaa3445f6ab3e49.jpg,"(430, 645, 3)"
4947,018f5cb6fbbf912c5e98b75890263c36c6f40759,sample_data_2,exterior,garden,018f5cb6fbbf912c5e98b75890263c36c6f40759.jpg,image_data/sample_data_2/garden/018f5cb6fbbf912c5e98b75890263c36c6f40759.jpg,"(430, 645, 3)"
4938,0146d32f09fd6846909e36f967c9722474983199,sample_data_2,exterior,garden,0146d32f09fd6846909e36f967c9722474983199.jpg,image_data/sample_data_2/garden/0146d32f09fd6846909e36f967c9722474983199.jpg,"(430, 645, 3)"
4992,03a9c46b427141c2b9fc2bbcbfff41271f8368f9,sample_data_2,exterior,garden,03a9c46b427141c2b9fc2bbcbfff41271f8368f9.jpg,image_data/sample_data_2/garden/03a9c46b427141c2b9fc2bbcbfff41271f8368f9.jpg,"(430, 645, 3)"
4996,03e8615843c40d76c449c1ee84fca084e2916b09 (1),sample_data_2,exterior,garden,03e8615843c40d76c449c1ee84fca084e2916b09 (1).jpg,image_data/sample_data_2/garden/03e8615843c40d76c449c1ee84fca084e2916b09 (1).jpg,"(430, 644, 3)"
5002,04277cc894364de69de0526514f1bf7814af71e9 (1),sample_data_2,exterior,garden,04277cc894364de69de0526514f1bf7814af71e9 (1).jpg,image_data/sample_data_2/garden/04277cc894364de69de0526514f1bf7814af71e9 (1).jpg,"(430, 645, 3)"
4934,00d8dbc222392a1e2c904bad6b373836dd7fda89,sample_data_2,exterior,garden,00d8dbc222392a1e2c904bad6b373836dd7fda89.jpg,image_data/sample_data_2/garden/00d8dbc222392a1e2c904bad6b373836dd7fda89.jpg,"(430, 645, 3)"
4969,02e2b996eba1c1dc63a629259123e543d22ef839 (1),sample_data_2,exterior,garden,02e2b996eba1c1dc63a629259123e543d22ef839 (1).jpg,image_data/sample_data_2/garden/02e2b996eba1c1dc63a629259123e543d22ef839 (1).jpg,"(430, 645, 3)"
4958,025bec73ae6c049facac9e3c7e150c766467ed59 (1),sample_data_2,exterior,garden,025bec73ae6c049facac9e3c7e150c766467ed59 (1).jpg,image_data/sample_data_2/garden/025bec73ae6c049facac9e3c7e150c766467ed59 (1).jpg,"(430, 645, 3)"
