,room,label1,label1_P,label2,label2_P,label3,label3_P,label1_correct,label2_correct,label3_correct,image_path,filename,id
1498,diningroom,kitchen,0.3494708836078644,diningroom,0.2578828632831573,study,0.2562690377235413,False,True,False,./data/test_data/diningroom/050f55151d63c3ddb35b17dc7474ad612ec4412b.jpg,050f55151d63c3ddb35b17dc7474ad612ec4412b.jpg,050f55151d63c3ddb35b17dc7474ad612ec4412b
3764,misc_int,diningroom,0.5037875771522522,study,0.17454756796360016,kitchen,0.1005282774567604,False,False,False,./data/test_data/misc_int/08995322f4beb5bb5ace4b4160a8ad86f273e277.jpg,08995322f4beb5bb5ace4b4160a8ad86f273e277.jpg,08995322f4beb5bb5ace4b4160a8ad86f273e277
3718,misc_int,kitchen,0.8370388150215149,misc_int,0.08902714401483536,livingroom,0.04652934893965721,False,True,False,./data/test_data/misc_int/07676d78b44d240c6e81b7a81c60b7d3a8586b69.jpg,07676d78b44d240c6e81b7a81c60b7d3a8586b69.jpg,07676d78b44d240c6e81b7a81c60b7d3a8586b69
3726,misc_int,bedroom,0.6785019636154175,kitchen,0.0984680950641632,empty,0.06991882622241974,False,False,False,./data/test_data/misc_int/0796b1389c3644312dede2e63efd26450632926a.jpg,0796b1389c3644312dede2e63efd26450632926a.jpg,0796b1389c3644312dede2e63efd26450632926a
1703,diningroom,study,0.4176233410835266,diningroom,0.2771851122379303,livingroom,0.09958592802286148,False,True,False,./data/test_data/diningroom/08fd149a74f51bb2192d3d044bbb16b727035e4a.jpg,08fd149a74f51bb2192d3d044bbb16b727035e4a.jpg,08fd149a74f51bb2192d3d044bbb16b727035e4a
1562,diningroom,kitchen,0.936808943748474,diningroom,0.024475345388054848,misc_int,0.017054954543709755,False,True,False,./data/test_data/diningroom/06205c7fbcb0bf4d86a125d22d39408cb848c14b.jpg,06205c7fbcb0bf4d86a125d22d39408cb848c14b.jpg,06205c7fbcb0bf4d86a125d22d39408cb848c14b
1409,bedroom,entrance,0.4083099067211151,bedroom,0.2154359668493271,misc_int,0.19495488703250885,False,True,False,./data/test_data/bedroom/2711c31c7d8c0b8e9fc4cc40cf04f60b9f97e559.jpg,2711c31c7d8c0b8e9fc4cc40cf04f60b9f97e559.jpg,2711c31c7d8c0b8e9fc4cc40cf04f60b9f97e559
2551,kitchen,empty,0.6544701457023621,kitchen,0.2984482049942017,misc_int,0.014580432325601578,False,True,False,./data/test_data/kitchen/07281eecea6d026e4e2861048b42e950e640a83d.jpg,07281eecea6d026e4e2861048b42e950e640a83d.jpg,07281eecea6d026e4e2861048b42e950e640a83d
2702,kitchen,livingroom,0.5472176671028137,kitchen,0.15957632660865784,study,0.12394377589225768,False,True,False,./data/test_data/kitchen/08477f1bea68cb00e9100ef167f85d8cf423cade.jpg,08477f1bea68cb00e9100ef167f85d8cf423cade.jpg,08477f1bea68cb00e9100ef167f85d8cf423cade
2085,empty,misc_int,0.26517170667648315,livingroom,0.23004141449928284,empty,0.22934782505035398,False,False,True,./data/test_data/empty/241f7da3fb83207a936541da325bf2b44f6b9929.jpg,241f7da3fb83207a936541da325bf2b44f6b9929.jpg,241f7da3fb83207a936541da325bf2b44f6b9929
3517,livingroom,misc_int,0.4423876106739044,study,0.3847076296806336,livingroom,0.0844816192984581,False,False,True,./data/test_data/livingroom/09502290207de0b547efe3a176d6afa993d8ad54.jpg,09502290207de0b547efe3a176d6afa993d8ad54.jpg,09502290207de0b547efe3a176d6afa993d8ad54
1186,bedroom,livingroom,0.6869815587997437,bedroom,0.16422314941883087,study,0.07889560610055922,False,True,False,./data/test_data/bedroom/08705c9aed69e76e62813a910de04b24ae6eeda3.jpg,08705c9aed69e76e62813a910de04b24ae6eeda3.jpg,08705c9aed69e76e62813a910de04b24ae6eeda3
3820,study,bedroom,0.4826539158821106,study,0.29867732524871826,livingroom,0.1271476149559021,False,True,False,./data/test_data/study/0677c78294b110c5d254b22bfe0123f59cdb4c91.jpg,0677c78294b110c5d254b22bfe0123f59cdb4c91.jpg,0677c78294b110c5d254b22bfe0123f59cdb4c91
2155,entrance,misc_int,0.6851893067359924,entrance,0.31019654870033264,bedroom,0.002399780554696917,False,True,False,./data/test_data/entrance/06741b99866d86ae1a1544b80c2cd6e9b142d9c9.jpg,06741b99866d86ae1a1544b80c2cd6e9b142d9c9.jpg,06741b99866d86ae1a1544b80c2cd6e9b142d9c9
3713,misc_int,bathroom,0.926941990852356,kitchen,0.062286961823701865,empty,0.004708874505013228,False,False,False,./data/test_data/misc_int/073e797b5aeced5fae7aec60c2eb32285ec028e5.jpg,073e797b5aeced5fae7aec60c2eb32285ec028e5.jpg,073e797b5aeced5fae7aec60c2eb32285ec028e5
1519,diningroom,bedroom,0.3562777936458588,study,0.2723810374736786,livingroom,0.22394275665283206,False,False,False,./data/test_data/diningroom/0563c51d59c6b5fe8ee91234c5bb895907e040fd.jpg,0563c51d59c6b5fe8ee91234c5bb895907e040fd.jpg,0563c51d59c6b5fe8ee91234c5bb895907e040fd
