,id,dataset,int_ext,room,jpg_filename,image_path,orig_tensor_dim
5432,04749304d148e1b4297e6c9a218b447f81ce85e9,sample_data_2,interior,study,04749304d148e1b4297e6c9a218b447f81ce85e9.jpg,image_data/sample_data_2/study/04749304d148e1b4297e6c9a218b447f81ce85e9.jpg,"(430, 645, 3)"
5429,03e612716423615b7ae0231a2042605cb9014b09,sample_data_2,interior,study,03e612716423615b7ae0231a2042605cb9014b09.jpg,image_data/sample_data_2/study/03e612716423615b7ae0231a2042605cb9014b09.jpg,"(430, 645, 3)"
5421,025be18c3491d5e3b4b0bcd8b43b8d1e8b19c209,sample_data_2,interior,study,025be18c3491d5e3b4b0bcd8b43b8d1e8b19c209.jpg,image_data/sample_data_2/study/025be18c3491d5e3b4b0bcd8b43b8d1e8b19c209.jpg,"(430, 645, 3)"
5416,00d221658aab13317935c7a98329845228520d19,sample_data_2,interior,study,00d221658aab13317935c7a98329845228520d19.jpg,image_data/sample_data_2/study/00d221658aab13317935c7a98329845228520d19.jpg,"(430, 645, 3)"
5419,0232125f31767e2638c31b5837a73695f9a7c379,sample_data_2,interior,study,0232125f31767e2638c31b5837a73695f9a7c379.jpg,image_data/sample_data_2/study/0232125f31767e2638c31b5837a73695f9a7c379.jpg,"(430, 645, 3)"
5414,001bdd5d156ac7fe94151ad8d61e690687c83279,sample_data_2,interior,study,001bdd5d156ac7fe94151ad8d61e690687c83279.jpg,image_data/sample_data_2/study/001bdd5d156ac7fe94151ad8d61e690687c83279.jpg,"(430, 645, 3)"
5430,03f77ff0e8b99df8f8c64d42d05537bdc01a97c9,sample_data_2,interior,study,03f77ff0e8b99df8f8c64d42d05537bdc01a97c9.jpg,image_data/sample_data_2/study/03f77ff0e8b99df8f8c64d42d05537bdc01a97c9.jpg,"(430, 645, 3)"
5414,001bdd5d156ac7fe94151ad8d61e690687c83279,sample_data_2,interior,study,001bdd5d156ac7fe94151ad8d61e690687c83279.jpg,image_data/sample_data_2/study/001bdd5d156ac7fe94151ad8d61e690687c83279.jpg,"(430, 645, 3)"
5432,04749304d148e1b4297e6c9a218b447f81ce85e9,sample_data_2,interior,study,04749304d148e1b4297e6c9a218b447f81ce85e9.jpg,image_data/sample_data_2/study/04749304d148e1b4297e6c9a218b447f81ce85e9.jpg,"(430, 645, 3)"
5414,001bdd5d156ac7fe94151ad8d61e690687c83279,sample_data_2,interior,study,001bdd5d156ac7fe94151ad8d61e690687c83279.jpg,image_data/sample_data_2/study/001bdd5d156ac7fe94151ad8d61e690687c83279.jpg,"(430, 645, 3)"
