,id,dataset,int_ext,room,jpg_filename,image_path,orig_tensor_dim
4592,0239d0f7bfd575b6f149dcba743e1afaa1d87929,sample_data_2,interior,bedroom,0239d0f7bfd575b6f149dcba743e1afaa1d87929.jpg,image_data/sample_data_2/bedroom/0239d0f7bfd575b6f149dcba743e1afaa1d87929.jpg,"(430, 645, 3)"
4596,02501b97207cabdd10d613d4209b3dede21d5749,sample_data_2,interior,bedroom,02501b97207cabdd10d613d4209b3dede21d5749.jpg,image_data/sample_data_2/bedroom/02501b97207cabdd10d613d4209b3dede21d5749.jpg,"(430, 644, 3)"
4539,00c7380e3300f013b913f6cf89d7b2223285def9,sample_data_2,interior,bedroom,00c7380e3300f013b913f6cf89d7b2223285def9.jpg,image_data/sample_data_2/bedroom/00c7380e3300f013b913f6cf89d7b2223285def9.jpg,"(430, 644, 3)"
4598,0260eeb01a029cf4b5e14e337e1882391aa97dc9,sample_data_2,interior,bedroom,0260eeb01a029cf4b5e14e337e1882391aa97dc9.jpg,image_data/sample_data_2/bedroom/0260eeb01a029cf4b5e14e337e1882391aa97dc9.jpg,"(430, 645, 3)"
4276,74e96f17f96426755b5246ef2964f9d2c9be210a,sample_data,interior,bedroom,74e96f17f96426755b5246ef2964f9d2c9be210a.jpg,image_data/sample_data/bedroom/74e96f17f96426755b5246ef2964f9d2c9be210a.jpg,"(430, 645, 3)"
4639,03904a2cb4938e3a9b5acf02b195305332c762f9,sample_data_2,interior,bedroom,03904a2cb4938e3a9b5acf02b195305332c762f9.jpg,image_data/sample_data_2/bedroom/03904a2cb4938e3a9b5acf02b195305332c762f9.jpg,"(430, 645, 3)"
4617,0313c0afc83a9e43f379dbe1cee015948ec57629,sample_data_2,interior,bedroom,0313c0afc83a9e43f379dbe1cee015948ec57629.jpg,image_data/sample_data_2/bedroom/0313c0afc83a9e43f379dbe1cee015948ec57629.jpg,"(430, 645, 3)"
4494,0010f7f6d603b93a4da5e3d7ae569984c026e9f9,sample_data_2,interior,bedroom,0010f7f6d603b93a4da5e3d7ae569984c026e9f9.jpg,image_data/sample_data_2/bedroom/0010f7f6d603b93a4da5e3d7ae569984c026e9f9.jpg,"(430, 645, 3)"
4655,042206b0d6e286a47a710849cd8e2d59bc9434f9,sample_data_2,interior,bedroom,042206b0d6e286a47a710849cd8e2d59bc9434f9.jpg,image_data/sample_data_2/bedroom/042206b0d6e286a47a710849cd8e2d59bc9434f9.jpg,"(399, 600, 3)"
4612,02e3bf454a6ed7772d6d208fbf6fb687f605c339,sample_data_2,interior,bedroom,02e3bf454a6ed7772d6d208fbf6fb687f605c339.jpg,image_data/sample_data_2/bedroom/02e3bf454a6ed7772d6d208fbf6fb687f605c339.jpg,"(429, 645, 3)"
