,id,dataset,int_ext,room,jpg_filename,image_path,orig_tensor_dim
4556,0134344fdc92cb1cdfc00b184569cb9b6a9ca199,sample_data_2,interior,bedroom,0134344fdc92cb1cdfc00b184569cb9b6a9ca199.jpg,image_data/sample_data_2/bedroom/0134344fdc92cb1cdfc00b184569cb9b6a9ca199.jpg,"(430, 645, 3)"
4629,036c7d1ea9788057deef25ccf8ece3476a2e15a9,sample_data_2,interior,bedroom,036c7d1ea9788057deef25ccf8ece3476a2e15a9.jpg,image_data/sample_data_2/bedroom/036c7d1ea9788057deef25ccf8ece3476a2e15a9.jpg,"(430, 645, 3)"
4277,78989d3bf6a361da8eeceb0e99d87d56f361495c,sample_data,interior,bedroom,78989d3bf6a361da8eeceb0e99d87d56f361495c.jpg,image_data/sample_data/bedroom/78989d3bf6a361da8eeceb0e99d87d56f361495c.jpg,"(430, 645, 3)"
4544,00ef6b319e70ce56f9e3018713bafad2d821e869,sample_data_2,interior,bedroom,00ef6b319e70ce56f9e3018713bafad2d821e869.jpg,image_data/sample_data_2/bedroom/00ef6b319e70ce56f9e3018713bafad2d821e869.jpg,"(430, 645, 3)"
4539,00c7380e3300f013b913f6cf89d7b2223285def9,sample_data_2,interior,bedroom,00c7380e3300f013b913f6cf89d7b2223285def9.jpg,image_data/sample_data_2/bedroom/00c7380e3300f013b913f6cf89d7b2223285def9.jpg,"(430, 644, 3)"
4653,04131799f6af88bbce1d16c284bbb30b67b28a49,sample_data_2,interior,bedroom,04131799f6af88bbce1d16c284bbb30b67b28a49.jpg,image_data/sample_data_2/bedroom/04131799f6af88bbce1d16c284bbb30b67b28a49.jpg,"(430, 645, 3)"
4596,02501b97207cabdd10d613d4209b3dede21d5749,sample_data_2,interior,bedroom,02501b97207cabdd10d613d4209b3dede21d5749.jpg,image_data/sample_data_2/bedroom/02501b97207cabdd10d613d4209b3dede21d5749.jpg,"(430, 644, 3)"
4590,02299f619cc6e940881d2c7ed328efea9b6be0b9,sample_data_2,interior,bedroom,02299f619cc6e940881d2c7ed328efea9b6be0b9.jpg,image_data/sample_data_2/bedroom/02299f619cc6e940881d2c7ed328efea9b6be0b9.jpg,"(430, 645, 3)"
4599,026a233eb22a9d4ea8b8411fbc923abd292d7ff9,sample_data_2,interior,bedroom,026a233eb22a9d4ea8b8411fbc923abd292d7ff9.jpg,image_data/sample_data_2/bedroom/026a233eb22a9d4ea8b8411fbc923abd292d7ff9.jpg,"(430, 645, 3)"
4622,034adbd96bf7a089ba12bc85c535a8ce70d1eb59,sample_data_2,interior,bedroom,034adbd96bf7a089ba12bc85c535a8ce70d1eb59.jpg,image_data/sample_data_2/bedroom/034adbd96bf7a089ba12bc85c535a8ce70d1eb59.jpg,"(430, 645, 3)"
4283,d147c56af9c2e41baa1c2637a9425cdb2379ee81,sample_data,interior,bedroom,d147c56af9c2e41baa1c2637a9425cdb2379ee81.jpg,image_data/sample_data/bedroom/d147c56af9c2e41baa1c2637a9425cdb2379ee81.jpg,"(430, 644, 3)"
4559,014bf3139933d00d8e611281d042f6ce22f0f319,sample_data_2,interior,bedroom,014bf3139933d00d8e611281d042f6ce22f0f319.jpg,image_data/sample_data_2/bedroom/014bf3139933d00d8e611281d042f6ce22f0f319.jpg,"(430, 645, 3)"
4553,01291be47ee0486ace8015d62156438d1b4ab379,sample_data_2,interior,bedroom,01291be47ee0486ace8015d62156438d1b4ab379.jpg,image_data/sample_data_2/bedroom/01291be47ee0486ace8015d62156438d1b4ab379.jpg,"(430, 644, 3)"
4569,01a52712d43ecae391e348653dda7c5af9a811e9,sample_data_2,interior,bedroom,01a52712d43ecae391e348653dda7c5af9a811e9.jpg,image_data/sample_data_2/bedroom/01a52712d43ecae391e348653dda7c5af9a811e9.jpg,"(430, 644, 3)"
4494,0010f7f6d603b93a4da5e3d7ae569984c026e9f9,sample_data_2,interior,bedroom,0010f7f6d603b93a4da5e3d7ae569984c026e9f9.jpg,image_data/sample_data_2/bedroom/0010f7f6d603b93a4da5e3d7ae569984c026e9f9.jpg,"(430, 645, 3)"
4516,005651b0dd9c9df020eb3cc5bfbe16492c56b8b9,sample_data_2,interior,bedroom,005651b0dd9c9df020eb3cc5bfbe16492c56b8b9.jpg,image_data/sample_data_2/bedroom/005651b0dd9c9df020eb3cc5bfbe16492c56b8b9.jpg,"(430, 645, 3)"
4650,03f80836d3a6983584a6fb5504ca8d90c337a3e9,sample_data_2,interior,bedroom,03f80836d3a6983584a6fb5504ca8d90c337a3e9.jpg,image_data/sample_data_2/bedroom/03f80836d3a6983584a6fb5504ca8d90c337a3e9.jpg,"(429, 645, 3)"
4619,0321365e8fd4eab46898528306c133be65206079,sample_data_2,interior,bedroom,0321365e8fd4eab46898528306c133be65206079.jpg,image_data/sample_data_2/bedroom/0321365e8fd4eab46898528306c133be65206079.jpg,"(430, 644, 3)"
4560,0156d845a609e9f32be88231a8e59b430e1b5679,sample_data_2,interior,bedroom,0156d845a609e9f32be88231a8e59b430e1b5679.jpg,image_data/sample_data_2/bedroom/0156d845a609e9f32be88231a8e59b430e1b5679.jpg,"(430, 645, 3)"
4273,3c06124100dd599ae46b932f37880fed6fb085f3,sample_data,interior,bedroom,3c06124100dd599ae46b932f37880fed6fb085f3.jpg,image_data/sample_data/bedroom/3c06124100dd599ae46b932f37880fed6fb085f3.jpg,"(412, 620, 3)"
4645,03c03ba1796e5541c8cdfcae5bcd396decc2fe09,sample_data_2,interior,bedroom,03c03ba1796e5541c8cdfcae5bcd396decc2fe09.jpg,image_data/sample_data_2/bedroom/03c03ba1796e5541c8cdfcae5bcd396decc2fe09.jpg,"(430, 645, 3)"
4567,019111acf3cc106b7838dda18e2cd35bd469c469,sample_data_2,interior,bedroom,019111acf3cc106b7838dda18e2cd35bd469c469.jpg,image_data/sample_data_2/bedroom/019111acf3cc106b7838dda18e2cd35bd469c469.jpg,"(412, 620, 3)"
4632,0376afc13d31a23f4d80f5a803c498c4b8b5f7a9,sample_data_2,interior,bedroom,0376afc13d31a23f4d80f5a803c498c4b8b5f7a9.jpg,image_data/sample_data_2/bedroom/0376afc13d31a23f4d80f5a803c498c4b8b5f7a9.jpg,"(430, 644, 3)"
4631,036ff2b6f78ea384d48c220ba11a23c7d5a87f19,sample_data_2,interior,bedroom,036ff2b6f78ea384d48c220ba11a23c7d5a87f19.jpg,image_data/sample_data_2/bedroom/036ff2b6f78ea384d48c220ba11a23c7d5a87f19.jpg,"(430, 645, 3)"
4638,038b9734e131d6b35208f1b7f793f61aa25d37e9,sample_data_2,interior,bedroom,038b9734e131d6b35208f1b7f793f61aa25d37e9.jpg,image_data/sample_data_2/bedroom/038b9734e131d6b35208f1b7f793f61aa25d37e9.jpg,"(430, 645, 3)"
4535,00ba23a46ed700fe6e5c0ffeb83b4ce269dd73d9,sample_data_2,interior,bedroom,00ba23a46ed700fe6e5c0ffeb83b4ce269dd73d9.jpg,image_data/sample_data_2/bedroom/00ba23a46ed700fe6e5c0ffeb83b4ce269dd73d9.jpg,"(430, 645, 3)"
4603,028762c8cf7dd03d5cbfc96fc11ce493f2343df9,sample_data_2,interior,bedroom,028762c8cf7dd03d5cbfc96fc11ce493f2343df9.jpg,image_data/sample_data_2/bedroom/028762c8cf7dd03d5cbfc96fc11ce493f2343df9.jpg,"(430, 645, 3)"
4655,042206b0d6e286a47a710849cd8e2d59bc9434f9,sample_data_2,interior,bedroom,042206b0d6e286a47a710849cd8e2d59bc9434f9.jpg,image_data/sample_data_2/bedroom/042206b0d6e286a47a710849cd8e2d59bc9434f9.jpg,"(399, 600, 3)"
4663,0450b4fcf896ebbf8cc8ea934634e8838fc20469,sample_data_2,interior,bedroom,0450b4fcf896ebbf8cc8ea934634e8838fc20469.jpg,image_data/sample_data_2/bedroom/0450b4fcf896ebbf8cc8ea934634e8838fc20469.jpg,"(430, 645, 3)"
4639,03904a2cb4938e3a9b5acf02b195305332c762f9,sample_data_2,interior,bedroom,03904a2cb4938e3a9b5acf02b195305332c762f9.jpg,image_data/sample_data_2/bedroom/03904a2cb4938e3a9b5acf02b195305332c762f9.jpg,"(430, 645, 3)"
4500,001fdc26dcb8289440389e95a6475877e562dc69,sample_data_2,interior,bedroom,001fdc26dcb8289440389e95a6475877e562dc69.jpg,image_data/sample_data_2/bedroom/001fdc26dcb8289440389e95a6475877e562dc69.jpg,"(429, 645, 3)"
4525,008166bed63a951c4f344ccc917ff41492a8bc99,sample_data_2,interior,bedroom,008166bed63a951c4f344ccc917ff41492a8bc99.jpg,image_data/sample_data_2/bedroom/008166bed63a951c4f344ccc917ff41492a8bc99.jpg,"(430, 645, 3)"
