,room,label1,label1_P,label2,label2_P,label3,label3_P,label1_correct,label2_correct,label3_correct,image_path,filename,id
1753,diningroom,livingroom,0.26571527123451233,misc_int,0.2370498925447464,study,0.1710086166858673,False,False,False,./data/test_data/diningroom/2afd653f02cab14553a7553c82b67324fff1c699.jpg,2afd653f02cab14553a7553c82b67324fff1c699.jpg,2afd653f02cab14553a7553c82b67324fff1c699
3510,livingroom,kitchen,0.6820810437202454,diningroom,0.1365969479084015,livingroom,0.12106367200613022,False,False,True,./data/test_data/livingroom/094630811685b07d8edb84e9d8d5e7892a54b798.jpg,094630811685b07d8edb84e9d8d5e7892a54b798.jpg,094630811685b07d8edb84e9d8d5e7892a54b798
1635,diningroom,kitchen,0.8705906867980957,livingroom,0.05146471783518791,diningroom,0.049204710870981216,False,False,True,./data/test_data/diningroom/07b7cb434ba6597b60535f27d13c4a6f63158252.jpg,07b7cb434ba6597b60535f27d13c4a6f63158252.jpg,07b7cb434ba6597b60535f27d13c4a6f63158252
2235,graphic,kitchen,0.8649294376373291,bathroom,0.07959282398223877,graphic,0.01862136647105217,False,False,True,./data/test_data/graphic/065cc1aa770ae14c3609c494284df12d93994c5c.jpg,065cc1aa770ae14c3609c494284df12d93994c5c.jpg,065cc1aa770ae14c3609c494284df12d93994c5c
1567,diningroom,kitchen,0.8278434276580809,bedroom,0.056517258286476135,study,0.052971817553043365,False,False,False,./data/test_data/diningroom/062cca0290bb47a87eeba757478acdf5beabac5e.jpg,062cca0290bb47a87eeba757478acdf5beabac5e.jpg,062cca0290bb47a87eeba757478acdf5beabac5e
2373,kitchen,livingroom,0.5618318915367126,diningroom,0.15155458450317386,study,0.13906027376651764,False,False,False,./data/test_data/kitchen/05ce8af802132595d1e15f3af4e0f4094f5f86f0.jpg,05ce8af802132595d1e15f3af4e0f4094f5f86f0.jpg,05ce8af802132595d1e15f3af4e0f4094f5f86f0
3831,study,empty,0.4814363718032837,misc_int,0.19094380736351013,livingroom,0.09910953044891356,False,False,False,./data/test_data/study/074774ec16729b11713f9ac95c4a7196792c267b.jpg,074774ec16729b11713f9ac95c4a7196792c267b.jpg,074774ec16729b11713f9ac95c4a7196792c267b
1745,diningroom,study,0.7123603820800781,kitchen,0.20214545726776126,diningroom,0.060128182172775275,False,False,True,./data/test_data/diningroom/28ddf917678bd2e2940f3b2ce7d987137d113c59.jpg,28ddf917678bd2e2940f3b2ce7d987137d113c59.jpg,28ddf917678bd2e2940f3b2ce7d987137d113c59
1637,diningroom,study,0.35280850529670715,bedroom,0.2495003044605255,misc_int,0.14497366547584534,False,False,False,./data/test_data/diningroom/07bb28365f948ace3d0f4f27872c3e18a75d233e.jpg,07bb28365f948ace3d0f4f27872c3e18a75d233e.jpg,07bb28365f948ace3d0f4f27872c3e18a75d233e
3793,misc_int,bathroom,0.9918087124824524,kitchen,0.0071495296433568,misc_int,0.0009540218161419033,False,False,True,./data/test_data/misc_int/09593edb5f062d818b855fdd230acc70797cf401.jpg,09593edb5f062d818b855fdd230acc70797cf401.jpg,09593edb5f062d818b855fdd230acc70797cf401
3732,misc_int,livingroom,0.9099398255348206,bedroom,0.04635325074195862,study,0.02344132773578167,False,False,False,./data/test_data/misc_int/07d7175a80f451ec8de836138833cd947cd69be8.jpg,07d7175a80f451ec8de836138833cd947cd69be8.jpg,07d7175a80f451ec8de836138833cd947cd69be8
3760,misc_int,bedroom,0.2833684682846069,diningroom,0.2184670567512512,livingroom,0.147981658577919,False,False,False,./data/test_data/misc_int/087bab0c3d6cdc4c2b147fb6f2c58b5581cd2943.jpg,087bab0c3d6cdc4c2b147fb6f2c58b5581cd2943.jpg,087bab0c3d6cdc4c2b147fb6f2c58b5581cd2943
3004,livingroom,bedroom,0.21032561361789706,misc_int,0.17359589040279388,livingroom,0.16635242104530334,False,False,True,./data/test_data/livingroom/0549e634116729efbfe981d8adca9aad9b3e1e60.jpg,0549e634116729efbfe981d8adca9aad9b3e1e60.jpg,0549e634116729efbfe981d8adca9aad9b3e1e60
2426,kitchen,empty,0.29372236132621765,livingroom,0.29050907492637634,bathroom,0.1316969394683838,False,False,False,./data/test_data/kitchen/06385326b58aac1881297aaf86b94291b5f237b4.jpg,06385326b58aac1881297aaf86b94291b5f237b4.jpg,06385326b58aac1881297aaf86b94291b5f237b4
1531,diningroom,misc_int,0.2370467931032181,empty,0.2219950556755066,entrance,0.12684445083141327,False,False,False,./data/test_data/diningroom/05992e8e5f47daad196ae64fe677e40bf86b59e3.jpg,05992e8e5f47daad196ae64fe677e40bf86b59e3.jpg,05992e8e5f47daad196ae64fe677e40bf86b59e3
3682,misc_int,bedroom,0.8952633738517761,livingroom,0.10143100470304488,study,0.0017747458769008515,False,False,False,./data/test_data/misc_int/06be0aa86ea107abacc212c4046863aa33df028f.jpg,06be0aa86ea107abacc212c4046863aa33df028f.jpg,06be0aa86ea107abacc212c4046863aa33df028f
1684,diningroom,kitchen,0.7384033799171448,livingroom,0.10843195766210556,diningroom,0.081381656229496,False,False,True,./data/test_data/diningroom/08bfade98f9ca618b47f844b0aa08cbb15d98b3b.jpg,08bfade98f9ca618b47f844b0aa08cbb15d98b3b.jpg,08bfade98f9ca618b47f844b0aa08cbb15d98b3b
1467,conservatory,entrance,0.24140651524066925,misc_int,0.21436071395874026,conservatory,0.11943747103214265,False,False,True,./data/test_data/conservatory/080777383c31a5ecd8edef0ffcb53e432bc2e091.jpg,080777383c31a5ecd8edef0ffcb53e432bc2e091.jpg,080777383c31a5ecd8edef0ffcb53e432bc2e091
