,room,label1,label1_P,label2,label2_P,label3,label3_P,label1_correct,label2_correct,label3_correct,image_path,filename,id
3721,misc_int,bedroom,0.9467641711235046,livingroom,0.026583047583699226,bathroom,0.010250911116600037,False,False,False,./data/test_data/misc_int/078100b998162edcc7354d7d321226f69f041f31.jpg,078100b998162edcc7354d7d321226f69f041f31.jpg,078100b998162edcc7354d7d321226f69f041f31
2576,kitchen,kitchen,0.999992609024048,livingroom,3.0720702852704562e-06,misc_int,1.913858568514115e-06,True,False,False,./data/test_data/kitchen/0754c72301233f8c2db0ce5d6f72687220c4a9e0.jpg,0754c72301233f8c2db0ce5d6f72687220c4a9e0.jpg,0754c72301233f8c2db0ce5d6f72687220c4a9e0
2842,kitchen,kitchen,0.9949696660041808,livingroom,0.003579670796170831,diningroom,0.0012726588174700735,True,False,False,./data/test_data/kitchen/215e7e243a16c10e713fdf281ba9e2bd48def219.jpg,215e7e243a16c10e713fdf281ba9e2bd48def219.jpg,215e7e243a16c10e713fdf281ba9e2bd48def219
3134,livingroom,livingroom,0.951689839363098,diningroom,0.02831070683896542,study,0.009387087076902391,True,False,False,./data/test_data/livingroom/0669cd1d1bef027623d904b93ba3ca506ff7d608.jpg,0669cd1d1bef027623d904b93ba3ca506ff7d608.jpg,0669cd1d1bef027623d904b93ba3ca506ff7d608
2837,kitchen,kitchen,0.9999995231628418,empty,2.569146602127148e-07,livingroom,1.9829059283438252e-07,True,False,False,./data/test_data/kitchen/2054ae4fd524674e6c3e6b6d15224f441fa70129.jpg,2054ae4fd524674e6c3e6b6d15224f441fa70129.jpg,2054ae4fd524674e6c3e6b6d15224f441fa70129
3391,livingroom,livingroom,0.9979058504104614,bedroom,0.001304621808230877,diningroom,0.0003681848756968975,True,False,False,./data/test_data/livingroom/086ef84cccc999fbdcccfa93dc8079d0c46170bc.jpg,086ef84cccc999fbdcccfa93dc8079d0c46170bc.jpg,086ef84cccc999fbdcccfa93dc8079d0c46170bc
735,bedroom,kitchen,0.7672272324562073,study,0.04656121879816055,livingroom,0.04554126784205437,False,False,False,./data/test_data/bedroom/058d188079491f25c9e5e9513223bdc8c4829551.jpg,058d188079491f25c9e5e9513223bdc8c4829551.jpg,058d188079491f25c9e5e9513223bdc8c4829551
3344,livingroom,livingroom,0.8134158253669739,bedroom,0.16569076478481293,study,0.013392701745033264,True,False,False,./data/test_data/livingroom/08293efa180d16e05771478ffc0c3e4483623562.jpg,08293efa180d16e05771478ffc0c3e4483623562.jpg,08293efa180d16e05771478ffc0c3e4483623562
3247,livingroom,livingroom,0.9921769499778748,diningroom,0.003530452493578196,study,0.002594432327896357,True,False,False,./data/test_data/livingroom/074a53bbc896cae86c05e369f25914aea18c4335.jpg,074a53bbc896cae86c05e369f25914aea18c4335.jpg,074a53bbc896cae86c05e369f25914aea18c4335
1090,bedroom,bedroom,0.9996494054794312,empty,0.00016436146688647568,livingroom,0.00010444819781696424,True,False,False,./data/test_data/bedroom/07c8c897309a077d1e36a1e6b73efa29b851e9f5.jpg,07c8c897309a077d1e36a1e6b73efa29b851e9f5.jpg,07c8c897309a077d1e36a1e6b73efa29b851e9f5
2918,kitchen,kitchen,0.6400695443153381,livingroom,0.12286179512739183,bedroom,0.09919894486665726,True,False,False,./data/test_data/kitchen/2a63f5faef807174261b9ad8ad91fab89a28b669.jpg,2a63f5faef807174261b9ad8ad91fab89a28b669.jpg,2a63f5faef807174261b9ad8ad91fab89a28b669
2342,kitchen,kitchen,0.998870313167572,bathroom,0.0004606910806614905,empty,0.0004032363067381084,True,False,False,./data/test_data/kitchen/05880eb7d5eb89f00c51e09fa0b29498440eb2fe.jpg,05880eb7d5eb89f00c51e09fa0b29498440eb2fe.jpg,05880eb7d5eb89f00c51e09fa0b29498440eb2fe
2320,kitchen,kitchen,1.0,diningroom,4.334892889090725e-09,livingroom,1.656881742917449e-09,True,False,False,./data/test_data/kitchen/0559cb6459b900333b64af0d07a67fde15e57aeb.jpg,0559cb6459b900333b64af0d07a67fde15e57aeb.jpg,0559cb6459b900333b64af0d07a67fde15e57aeb
479,bathroom,bathroom,0.9999779462814332,bedroom,9.948465049092192e-06,kitchen,8.014105333131736e-06,True,False,False,./data/test_data/bathroom/092ec9e14cf8ee3d2bf85a41daa90a5cc586e075.jpg,092ec9e14cf8ee3d2bf85a41daa90a5cc586e075.jpg,092ec9e14cf8ee3d2bf85a41daa90a5cc586e075
3106,livingroom,livingroom,0.9687240719795228,bedroom,0.03081089071929455,diningroom,0.0002169812796637416,True,False,False,./data/test_data/livingroom/061a0e6c6d825a53e76924a207eba149f1ea5755.jpg,061a0e6c6d825a53e76924a207eba149f1ea5755.jpg,061a0e6c6d825a53e76924a207eba149f1ea5755
1476,conservatory,bedroom,0.460071861743927,livingroom,0.35168856382369995,conservatory,0.10602567344903946,False,False,True,./data/test_data/conservatory/092bac27d7b8857e3873581da0241d38f24c43c4.jpg,092bac27d7b8857e3873581da0241d38f24c43c4.jpg,092bac27d7b8857e3873581da0241d38f24c43c4
1189,bedroom,bedroom,0.9791749119758606,empty,0.015321634709835052,livingroom,0.00423818826675415,True,False,False,./data/test_data/bedroom/087f183003d1af11919527be5a2414fd8c024562.jpg,087f183003d1af11919527be5a2414fd8c024562.jpg,087f183003d1af11919527be5a2414fd8c024562
1292,bedroom,bedroom,0.9994723200798036,livingroom,0.0003364788135513664,misc_int,8.528970647603272e-05,True,False,False,./data/test_data/bedroom/092e8a53609800558afd5ab41ba819a408f3e837.jpg,092e8a53609800558afd5ab41ba819a408f3e837.jpg,092e8a53609800558afd5ab41ba819a408f3e837
2060,empty,empty,0.9279683232307434,bedroom,0.04020228236913681,misc_int,0.020406708121299744,True,False,False,./data/test_data/empty/095d5b3ffc59ecafe27d7c15a3c17c017d2326cc.jpg,095d5b3ffc59ecafe27d7c15a3c17c017d2326cc.jpg,095d5b3ffc59ecafe27d7c15a3c17c017d2326cc
534,bathroom,bathroom,0.998513400554657,kitchen,0.000640285958070308,diningroom,0.0006037561688572168,True,False,False,./data/test_data/bathroom/2322765ca9391bb7d0e78851c19c4c07bda15559.jpg,2322765ca9391bb7d0e78851c19c4c07bda15559.jpg,2322765ca9391bb7d0e78851c19c4c07bda15559
791,bedroom,bedroom,0.8237352967262268,misc_int,0.08523761481046678,empty,0.046452134847640984,True,False,False,./data/test_data/bedroom/05d9bda6a4c73ce78ede252e5bdd8742e369de24.jpg,05d9bda6a4c73ce78ede252e5bdd8742e369de24.jpg,05d9bda6a4c73ce78ede252e5bdd8742e369de24
2696,kitchen,kitchen,0.9779033064842224,livingroom,0.0090826153755188,empty,0.006183400750160217,True,False,False,./data/test_data/kitchen/083c843dbd4d099541e7dd038b780492065bff1a.jpg,083c843dbd4d099541e7dd038b780492065bff1a.jpg,083c843dbd4d099541e7dd038b780492065bff1a
1479,conservatory,conservatory,0.9999566078186036,livingroom,4.031071875942871e-05,diningroom,1.8258651834912602e-06,True,False,False,./data/test_data/conservatory/2124b8ca4c0da1327c6dd9a2d48dc8d15d2603f9.jpg,2124b8ca4c0da1327c6dd9a2d48dc8d15d2603f9.jpg,2124b8ca4c0da1327c6dd9a2d48dc8d15d2603f9
2759,kitchen,kitchen,0.9033983945846558,empty,0.05746471509337425,livingroom,0.02198047377169132,True,False,False,./data/test_data/kitchen/08c402aff9818ed946669fb5696312503d188fff.jpg,08c402aff9818ed946669fb5696312503d188fff.jpg,08c402aff9818ed946669fb5696312503d188fff
1491,diningroom,livingroom,0.30439096689224243,study,0.21941052377223969,misc_int,0.16988347470760345,False,False,False,./data/test_data/diningroom/03cf244acd8e3fe498772fb67004e9693d7bc189.jpg,03cf244acd8e3fe498772fb67004e9693d7bc189.jpg,03cf244acd8e3fe498772fb67004e9693d7bc189
3541,livingroom,livingroom,0.3040040135383606,empty,0.22478199005126956,misc_int,0.21885232627391812,True,False,False,./data/test_data/livingroom/216b43f710363fe86325892985ce4dc0083a2539.jpg,216b43f710363fe86325892985ce4dc0083a2539.jpg,216b43f710363fe86325892985ce4dc0083a2539
3072,livingroom,bedroom,0.826421856880188,livingroom,0.1183452308177948,kitchen,0.028121113777160645,False,True,False,./data/test_data/livingroom/05cea38f441cf819a42c5b81e8a20700fbae328f.jpg,05cea38f441cf819a42c5b81e8a20700fbae328f.jpg,05cea38f441cf819a42c5b81e8a20700fbae328f
1952,empty,study,0.6653737425804138,misc_int,0.285101979970932,bedroom,0.01886831037700176,False,False,False,./data/test_data/empty/07968c8cd305e498b8b877e66aef7ba019ac4b64.jpg,07968c8cd305e498b8b877e66aef7ba019ac4b64.jpg,07968c8cd305e498b8b877e66aef7ba019ac4b64
1602,diningroom,bedroom,0.4675647020339966,diningroom,0.21675102412700653,misc_int,0.19457703828811648,False,True,False,./data/test_data/diningroom/07139e1d97ca47aac0a2dd3268033513525222b3.jpg,07139e1d97ca47aac0a2dd3268033513525222b3.jpg,07139e1d97ca47aac0a2dd3268033513525222b3
3250,livingroom,livingroom,0.4660997986793518,study,0.3752412796020508,misc_int,0.07328008860349655,True,False,False,./data/test_data/livingroom/075fca3f89d379cec1aab456d52ef264b8fd6690.jpg,075fca3f89d379cec1aab456d52ef264b8fd6690.jpg,075fca3f89d379cec1aab456d52ef264b8fd6690
956,bedroom,bedroom,0.9983510971069336,livingroom,0.0008261696202680469,misc_int,0.00026407730183564126,True,False,False,./data/test_data/bedroom/06f0f4f315c1ec70c47fa394871160621df9915c.jpg,06f0f4f315c1ec70c47fa394871160621df9915c.jpg,06f0f4f315c1ec70c47fa394871160621df9915c
1012,bedroom,bedroom,0.9927151799201964,livingroom,0.004843693226575851,empty,0.0015349701279774306,True,False,False,./data/test_data/bedroom/0759a8ca6361c060057223ad7ed1045656b1b80c.jpg,0759a8ca6361c060057223ad7ed1045656b1b80c.jpg,0759a8ca6361c060057223ad7ed1045656b1b80c
