,id,dataset,int_ext,room,jpg_filename,image_path,orig_tensor_dim
4890,02af0d8fa517625c04865082a9d272926d77af29,sample_data_2,exterior,front,02af0d8fa517625c04865082a9d272926d77af29.jpg,image_data/sample_data_2/front/02af0d8fa517625c04865082a9d272926d77af29.jpg,"(430, 645, 3)"
4912,03be636803508fc3da4ceeb76ab7c20f251bd459,sample_data_2,exterior,front,03be636803508fc3da4ceeb76ab7c20f251bd459.jpg,image_data/sample_data_2/front/03be636803508fc3da4ceeb76ab7c20f251bd459.jpg,"(430, 645, 3)"
4917,03f9e4a0ba37403753161aed336ffd3bc11d3719,sample_data_2,exterior,front,03f9e4a0ba37403753161aed336ffd3bc11d3719.jpg,image_data/sample_data_2/front/03f9e4a0ba37403753161aed336ffd3bc11d3719.jpg,"(430, 645, 3)"
4306,b650ec1da81d59183855ff79d6498e3a0e524d61,sample_data,exterior,front,b650ec1da81d59183855ff79d6498e3a0e524d61.jpg,image_data/sample_data/front/b650ec1da81d59183855ff79d6498e3a0e524d61.jpg,"(430, 645, 3)"
4920,04289f31a26c7d1389ec619a10ab5bef4ad848e9,sample_data_2,exterior,front,04289f31a26c7d1389ec619a10ab5bef4ad848e9.jpg,image_data/sample_data_2/front/04289f31a26c7d1389ec619a10ab5bef4ad848e9.jpg,"(430, 645, 3)"
4859,0180606cf7cdc8e8ba451cbdbba75937bfbcd359,sample_data_2,exterior,front,0180606cf7cdc8e8ba451cbdbba75937bfbcd359.jpg,image_data/sample_data_2/front/0180606cf7cdc8e8ba451cbdbba75937bfbcd359.jpg,"(430, 645, 3)"
4896,02e29443a8886531ea1b56c876ef982f10bde5e9,sample_data_2,exterior,front,02e29443a8886531ea1b56c876ef982f10bde5e9.jpg,image_data/sample_data_2/front/02e29443a8886531ea1b56c876ef982f10bde5e9.jpg,"(430, 645, 3)"
4886,0284983e6c7813cfc859c4f135698d580252db89,sample_data_2,exterior,front,0284983e6c7813cfc859c4f135698d580252db89.jpg,image_data/sample_data_2/front/0284983e6c7813cfc859c4f135698d580252db89.jpg,"(430, 645, 3)"
4878,021220bb8c46df158b05848c630bec7ef66128c9,sample_data_2,exterior,front,021220bb8c46df158b05848c630bec7ef66128c9.jpg,image_data/sample_data_2/front/021220bb8c46df158b05848c630bec7ef66128c9.jpg,"(430, 644, 3)"
4876,020ab6821911a12ddf5be4d517e21f119d2bbe89,sample_data_2,exterior,front,020ab6821911a12ddf5be4d517e21f119d2bbe89.jpg,image_data/sample_data_2/front/020ab6821911a12ddf5be4d517e21f119d2bbe89.jpg,"(430, 287, 3)"
4835,00802b6bb9cfc0c917e400d13be2738bd065c5f9,sample_data_2,exterior,front,00802b6bb9cfc0c917e400d13be2738bd065c5f9.jpg,image_data/sample_data_2/front/00802b6bb9cfc0c917e400d13be2738bd065c5f9.jpg,"(430, 645, 3)"
