,id,dataset,int_ext,room,jpg_filename,image_path,orig_tensor_dim
5159,010e01ad5ce58e92c85058b09867c03f7fa29d39,sample_data_2,interior,livingroom,010e01ad5ce58e92c85058b09867c03f7fa29d39.jpg,image_data/sample_data_2/livingroom/010e01ad5ce58e92c85058b09867c03f7fa29d39.jpg,"(413, 620, 3)"
5186,02113ae2a294bd8a1b587d2094d8e48633d67299,sample_data_2,interior,livingroom,02113ae2a294bd8a1b587d2094d8e48633d67299.jpg,image_data/sample_data_2/livingroom/02113ae2a294bd8a1b587d2094d8e48633d67299.jpg,"(413, 619, 3)"
5253,0419a06e1d2204b27e7cff2732d762800b898429,sample_data_2,interior,livingroom,0419a06e1d2204b27e7cff2732d762800b898429.jpg,image_data/sample_data_2/livingroom/0419a06e1d2204b27e7cff2732d762800b898429.jpg,"(430, 645, 3)"
5215,03105ced1812389b911932663d58aa6009514399,sample_data_2,interior,livingroom,03105ced1812389b911932663d58aa6009514399.jpg,image_data/sample_data_2/livingroom/03105ced1812389b911932663d58aa6009514399.jpg,"(430, 645, 3)"
5135,0040dbaee2d4286ed57e62b474552469839a4cb9,sample_data_2,interior,livingroom,0040dbaee2d4286ed57e62b474552469839a4cb9.jpg,image_data/sample_data_2/livingroom/0040dbaee2d4286ed57e62b474552469839a4cb9.jpg,"(430, 645, 3)"
5198,028a354decfff2a06f26747e9a1ec1a76b6a8e99,sample_data_2,interior,livingroom,028a354decfff2a06f26747e9a1ec1a76b6a8e99.jpg,image_data/sample_data_2/livingroom/028a354decfff2a06f26747e9a1ec1a76b6a8e99.jpg,"(430, 644, 3)"
5157,00fab44007f0be425ef2ebfe281610e3a30715a9,sample_data_2,interior,livingroom,00fab44007f0be425ef2ebfe281610e3a30715a9.jpg,image_data/sample_data_2/livingroom/00fab44007f0be425ef2ebfe281610e3a30715a9.jpg,"(430, 645, 3)"
4346,d019575dbbe8f209764bd3f204c953fac4d40a6f,sample_data,interior,livingroom,d019575dbbe8f209764bd3f204c953fac4d40a6f.jpg,image_data/sample_data/livingroom/d019575dbbe8f209764bd3f204c953fac4d40a6f.jpg,"(430, 644, 3)"
5228,0366a93de0e46b59968a8de5fb31056caee3b459,sample_data_2,interior,livingroom,0366a93de0e46b59968a8de5fb31056caee3b459.jpg,image_data/sample_data_2/livingroom/0366a93de0e46b59968a8de5fb31056caee3b459.jpg,"(430, 645, 3)"
5163,01382cd8ca61b670a989f4453d0bed57ebb15b59,sample_data_2,interior,livingroom,01382cd8ca61b670a989f4453d0bed57ebb15b59.jpg,image_data/sample_data_2/livingroom/01382cd8ca61b670a989f4453d0bed57ebb15b59.jpg,"(430, 645, 3)"
5244,03d319da4a3d33baf173d9296816c10a91e5b3b9,sample_data_2,interior,livingroom,03d319da4a3d33baf173d9296816c10a91e5b3b9.jpg,image_data/sample_data_2/livingroom/03d319da4a3d33baf173d9296816c10a91e5b3b9.jpg,"(430, 645, 3)"
5173,019b0fafd8d1107d76a37a183f4d97226daf1939,sample_data_2,interior,livingroom,019b0fafd8d1107d76a37a183f4d97226daf1939.jpg,image_data/sample_data_2/livingroom/019b0fafd8d1107d76a37a183f4d97226daf1939.jpg,"(430, 645, 3)"
